reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
292_SHA_CA1,"Ashprington",,"https://www.southhams.gov.uk/sites/default/files/2023-07/Ashprington%20Conservation%20Area%20Appraisal.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ashprington-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA2,"Aveton Gifford",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/aveton-gifford",,,"Map is a polygon on OSM map",,,
292_SHA_CA3,"Baston",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/aveton-gifford",,,"Map is a polygon on OSM map",,,
292_SHA_CA4,"Berry Pomeroy",,"https://www.southhams.gov.uk/sites/default/files/2023-07/Berry%20Pomeroy%20Conservation%20Area%20Appraisal.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/berry-pomeroy-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA5,"Bigbury",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/bigbury-conservation-area",,,"Map is a polygon on OSM map",,,
292_SHA_CA6,"Blackawton",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/blackawton-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA7,"Chillington",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/chillington-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA8,"Cornworthy",,"https://www.southhams.gov.uk/sites/default/files/2023-07/Cornworthy%20Conservation%20Area%20Appraisal.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/cornworthy-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA9,"Dartmouth",,"https://www.southhams.gov.uk/sites/default/files/2023-07/Dartmouth%20Conservation%20Area%20Appraisal.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/dartmouth-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA10,"Dittisham",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/dittisham-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA11,"East Prawle",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/east-prawle-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA12,"Ermington",,"https://www.southhams.gov.uk/sites/default/files/2023-08/Ermington%20Conservation%20Area%20Appraisal.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ermington-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA13,"Ford (Holbeton)",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ford-holbeton-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA14,"Goveton",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/goveton-conservation-area",,,"Map is a polygon on OSM map",,,
292_SHA_CA15,"Harberton",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/harberton-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA16,"Harbertonford",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/harbertonford-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA17,"Holbeton",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/holbeton-conservation-area",,,"Map is a polygon on OSM map",,,
292_SHA_CA18,"Inner Hope",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/inner-hope-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA19,"Ivybridge",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ivybridge-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA20,"Kingsbridge",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/kingsbridge-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA21,"Kingston",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/kingston-conservation-area",,,"Map is a polygon on OSM map",,,
292_SHA_CA22,"Kingswear",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/kingswear-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA23,"Littlehempston",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/littlehempston",,,"Map is a polygon on OSM map",,,
292_SHA_CA24,"Malborough",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/malborough-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA25,"Modbury",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/modbury-conservation-area",,,"Map is a polygon on OSM map",,,
292_SHA_CA26,"Mothecombe",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/mothecombe-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA27,"Newton Ferrers",,"https://www.southhams.gov.uk/sites/default/files/2023-08/Newton%20Ferrers%20Conservation%20Area%20Appraisal.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/newton-ferrers",,,"Map is a polygon on OSM map",,,
292_SHA_CA28,"Noss Mayo",,"https://www.southhams.gov.uk/sites/default/files/2023-08/Noss%20Mayo%20Conservation%20Area%20Appraisal.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/noss-mayo-conservation",,,"Map is a polygon on OSM mapExtra documents are available. ",,,
292_SHA_CA29,"Ringmore",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ringmore-conservation-area",,,"Map is a polygon on OSM map",,,
292_SHA_CA30,"Salcombe",,"https://www.southhams.gov.uk/sites/default/files/2023-08/Salcombe%20Conservation%20Area%20Appraisal.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/salcombe-conservation-area",,,"Map is a polygon on OSM mapExtra documents are available. ",,,
292_SHA_CA31,"Sherford",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/sherford",,,"Map is a polygon on OSM map",,,
292_SHA_CA32,"Slapton",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/slapton-conservation-area",,,"Map is a polygon on OSM map",,,
292_SHA_CA33,"South Brent",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/south-brent-conservation",,,"Map is a polygon on OSM map, Lies within Dartmoor National Park",,,
292_SHA_CA34,"South Milton",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/south-milton-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA35,"South Pool",,"https://www.southhams.gov.uk/sites/default/files/2023-08/South%20Pool%20Conservation%20Area%20Appraisal.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/south-pool-conservation",,,"Map is a polygon on OSM mapExtra documents are available. ",,,
292_SHA_CA36,"Stoke Fleming",,"https://www.southhams.gov.uk/sites/default/files/2023-08/Stoke%20Fleming%20Conservation%20Area%20Appraisal.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/stoke-fleming-conservation",,,"Map is a polygon on OSM mapExtra documents are available. ",,,
292_SHA_CA37,"Stoke Gabriel",,"https://www.southhams.gov.uk/sites/default/files/2023-08/Stoke%20Gabriel%20Conservation%20Area%20Appraisal.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/stoke-gabriel-conservation",,,"Map is a polygon on OSM mapExtra documents are available. ",,,
292_SHA_CA38,"Stokenham",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/stokenham-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA39,"Strete",,"https://www.southhams.gov.uk/sites/default/files/2023-08/Strete%20Conservation%20Area%20Appraisal.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/strete-conservation-area",,,"Map is a polygon on OSM mapExtra documents are available. ",,,
292_SHA_CA40,"Thurlestone",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/thurlestone-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA41,"Totnes",,"https://www.southhams.gov.uk/sites/default/files/2023-07/Totnes%20Conservation%20Area%20Appraisal%20-%20Bridgetown.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/totnes-conservation-area",,,"Map is a polygon on OSM map, 5x appraisal documentExtra documents are available. ",,,
292_SHA_CA42,"Tuckenhay",,"https://www.southhams.gov.uk/sites/default/files/2023-08/Tuckenhay%20Conservation%20Area%20Appraisal.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/tuckenhay",,,"Map is a polygon on OSM map",,,
292_SHA_CA43,"Ugborough",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ugborough-conservation",,,"Map is a polygon on OSM map",,,
292_SHA_CA44,"Waddeton",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/waddeton-conservation-area",,,"Map is a polygon on OSM map",,,
292_SHA_CA45,"West Alvington",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/west-alvington",,,"Map is a polygon on OSM map",,,
292_SHA_CA46,"West Buckland",,"No Appraisal document","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/west-buckland",,,"Map is a polygon on OSM map",,,
292_SHA_CA47,"Yealmpton",,"https://www.southhams.gov.uk/sites/default/files/2023-08/Yealmpton%20Conservation%20Area%20Appraisal.pdf","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/yealmpton-conservation",,,"Map is a polygon on OSM map",,,
