reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_292_SHA_CA1_1,292_SHA_CA1,"Ashprington","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ashprington-conservation","https://www.southhams.gov.uk/sites/default/files/2023-07/Ashprington%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA1_2,292_SHA_CA1,"Ashprington","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ashprington-conservation",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ashprington-conservation,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA2_1,292_SHA_CA2,"Aveton Gifford","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/aveton-gifford","No Appraisal document",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA2_2,292_SHA_CA2,"Aveton Gifford","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/aveton-gifford",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/aveton-gifford,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA3_1,292_SHA_CA3,"Baston","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/aveton-gifford","No Appraisal document",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA3_2,292_SHA_CA3,"Baston","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/aveton-gifford",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/aveton-gifford,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA4_1,292_SHA_CA4,"Berry Pomeroy","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/berry-pomeroy-conservation","https://www.southhams.gov.uk/sites/default/files/2023-07/Berry%20Pomeroy%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA4_2,292_SHA_CA4,"Berry Pomeroy","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/berry-pomeroy-conservation",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/berry-pomeroy-conservation,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA5_1,292_SHA_CA5,"Bigbury","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/bigbury-conservation-area","No Appraisal document",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA5_2,292_SHA_CA5,"Bigbury","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/bigbury-conservation-area",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/bigbury-conservation-area,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA6_1,292_SHA_CA6,"Blackawton","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/blackawton-conservation","No Appraisal document",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA6_2,292_SHA_CA6,"Blackawton","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/blackawton-conservation",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/blackawton-conservation,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA7_1,292_SHA_CA7,"Chillington","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/chillington-conservation","No Appraisal document",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA7_2,292_SHA_CA7,"Chillington","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/chillington-conservation",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/chillington-conservation,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA8_1,292_SHA_CA8,"Cornworthy","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/cornworthy-conservation","https://www.southhams.gov.uk/sites/default/files/2023-07/Cornworthy%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA8_2,292_SHA_CA8,"Cornworthy","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/cornworthy-conservation",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/cornworthy-conservation,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA9_1,292_SHA_CA9,"Dartmouth","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/dartmouth-conservation","https://www.southhams.gov.uk/sites/default/files/2023-07/Dartmouth%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA9_2,292_SHA_CA9,"Dartmouth","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/dartmouth-conservation",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/dartmouth-conservation,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA10_1,292_SHA_CA10,"Dittisham","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/dittisham-conservation","No Appraisal document",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA10_2,292_SHA_CA10,"Dittisham","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/dittisham-conservation",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/dittisham-conservation,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA11_1,292_SHA_CA11,"East Prawle","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/east-prawle-conservation","No Appraisal document",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA11_2,292_SHA_CA11,"East Prawle","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/east-prawle-conservation",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/east-prawle-conservation,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA12_1,292_SHA_CA12,"Ermington","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ermington-conservation","https://www.southhams.gov.uk/sites/default/files/2023-08/Ermington%20Conservation%20Area%20Appraisal.pdf",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA12_2,292_SHA_CA12,"Ermington","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ermington-conservation",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ermington-conservation,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA13_1,292_SHA_CA13,"Ford (Holbeton)","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ford-holbeton-conservation","No Appraisal document",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA13_2,292_SHA_CA13,"Ford (Holbeton)","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ford-holbeton-conservation",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ford-holbeton-conservation,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA14_1,292_SHA_CA14,"Goveton","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/goveton-conservation-area","No Appraisal document",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA14_2,292_SHA_CA14,"Goveton","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/goveton-conservation-area",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/goveton-conservation-area,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA15_1,292_SHA_CA15,"Harberton","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/harberton-conservation","No Appraisal document",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA15_2,292_SHA_CA15,"Harberton","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/harberton-conservation",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/harberton-conservation,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA16_1,292_SHA_CA16,"Harbertonford","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/harbertonford-conservation","No Appraisal document",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA16_2,292_SHA_CA16,"Harbertonford","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/harbertonford-conservation",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/harbertonford-conservation,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA17_1,292_SHA_CA17,"Holbeton","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/holbeton-conservation-area","No Appraisal document",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA17_2,292_SHA_CA17,"Holbeton","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/holbeton-conservation-area",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/holbeton-conservation-area,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA18_1,292_SHA_CA18,"Inner Hope","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/inner-hope-conservation","No Appraisal document",area-appraisal,"Map is a polygon on OSM map",,,
D_292_SHA_CA18_2,292_SHA_CA18,"Inner Hope","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/inner-hope-conservation",https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/inner-hope-conservation,area-map,"Map is a polygon on OSM map",,,
D_292_SHA_CA19_1,292_SHA_CA19,"Ivybridge","https://www.southhams.gov.uk/planning/conservation-and-listed-buildings/conservation-areas-south-hams/ivybridge-conservation","No Appraisal document",area-appraisal,"Map is a polygon on OSM map",,,
