reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
85_CHS_CA1,"Abercrombie Street",,"https://www.chesterfield.gov.uk/media/3lpktbpg/abercrombie-street-appraisal.pdf","https://www.chesterfield.gov.uk/planning-and-building-control/conservation-and-heritage/conservation-areas",,,"Extra documents are available. ",,,
85_CHS_CA2,"Barrow Hill",,"https://www.chesterfield.gov.uk/media/fksfnpow/barrow-hill-appraisal.pdf","https://www.chesterfield.gov.uk/planning-and-building-control/conservation-and-heritage/conservation-areas",,,"Extra documents are available. ",,,
85_CHS_CA3,"Brimington",,"https://www.chesterfield.gov.uk/media/hzxbnfnz/brimington-appraisal.pdf","https://www.chesterfield.gov.uk/planning-and-building-control/conservation-and-heritage/conservation-areas",,,"Extra documents are available. ",,,
85_CHS_CA4,"Chatsworth Road",,"https://www.chesterfield.gov.uk/media/ybdatjr1/chatsworth-road-appraisal.pdf","https://www.chesterfield.gov.uk/planning-and-building-control/conservation-and-heritage/conservation-areas",,,"Extra documents are available. ",,,
85_CHS_CA5,"Church Close",,"No Appraisal document","https://www.chesterfield.gov.uk/planning-and-building-control/conservation-and-heritage/conservation-areas",,,"",,,
85_CHS_CA6,"Newbold Eyre Chapel",,"https://www.chesterfield.gov.uk/media/yx3p1kfw/newbold-eyre-chapel-appraisal.pdf","https://www.chesterfield.gov.uk/planning-and-building-control/conservation-and-heritage/conservation-areas",,,"Extra documents are available. ",,,
85_CHS_CA7,"Old Whittington",,"https://www.chesterfield.gov.uk/media/zwhdup1j/old-whittington-appraisal.pdf","https://www.chesterfield.gov.uk/planning-and-building-control/conservation-and-heritage/conservation-areas",,,"Extra documents are available. ",,,
85_CHS_CA8,"Queens Park",,"https://www.chesterfield.gov.uk/media/qcyd5h13/queens-park-appraisal.pdf","https://www.chesterfield.gov.uk/planning-and-building-control/conservation-and-heritage/conservation-areas",,,"Extra documents are available. ",,,
85_CHS_CA9,"Somersall",,"https://www.chesterfield.gov.uk/media/4y0bge5x/somersall-appraisal.pdf","https://www.chesterfield.gov.uk/planning-and-building-control/conservation-and-heritage/conservation-areas",,,"Extra documents are available. ",,,
85_CHS_CA10,"Spencer",,"https://www.chesterfield.gov.uk/media/g5xnaiyr/spencer-street-appraisal.pdf","https://www.chesterfield.gov.uk/planning-and-building-control/conservation-and-heritage/conservation-areas",,,"Extra documents are available. ",,,
85_CHS_CA11,"Staveley",,"https://www.chesterfield.gov.uk/media/tigpcipx/staveley-appraisal.pdf","https://www.chesterfield.gov.uk/planning-and-building-control/conservation-and-heritage/conservation-areas",,,"Extra documents are available. ",,,
85_CHS_CA12,"Chesterfield Town Centre",,"https://www.chesterfield.gov.uk/media/4l2cytxf/town-centre-appraisal.pdf","https://www.chesterfield.gov.uk/planning-and-building-control/conservation-and-heritage/conservation-areas",,,"Extra documents are available. ",,,
