reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_153_HAA_CA1_1,153_HAA_CA1,"Black Dog","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview","https://www.havant.gov.uk/media/7474/download?inline",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,
D_153_HAA_CA2_1,153_HAA_CA2,"Brockhampton","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview","https://www.havant.gov.uk/media/7482/download?inline",area-appraisal,"",,,
D_153_HAA_CA3_1,153_HAA_CA3,"Coastguards","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview","https://www.havant.gov.uk/media/7668/download?inline",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,
D_153_HAA_CA4_1,153_HAA_CA4,"Emsworth","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview","https://www.havant.gov.uk/media/7479/download?inline",area-appraisal,"",,,
D_153_HAA_CA4_2,153_HAA_CA4,"Emsworth","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",https://www.havant.gov.uk/media/7481/download?inline,area-map,"",,,
D_153_HAA_CA5_1,153_HAA_CA5,"Langstone","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview","https://www.havant.gov.uk/media/7546/download?inline",area-appraisal,"Best Map is shown on page 16 of the appraisal document. ",,,
D_153_HAA_CA6_1,153_HAA_CA6,"Lymbourn Road","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview","https://www.havant.gov.uk/media/7475/download?inline",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,
D_153_HAA_CA7_1,153_HAA_CA7,"Mill Lane","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview","https://www.havant.gov.uk/media/8051/download?inline",area-appraisal,"",,,
D_153_HAA_CA7_2,153_HAA_CA7,"Mill Lane","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",https://www.havant.gov.uk/media/8052/download?inline,area-map,"",,,
D_153_HAA_CA8_1,153_HAA_CA8,"Old Bedhampton","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview","https://www.havant.gov.uk/media/8225/download?inline",area-appraisal,"Best Map is shown on page 71 of the appraisal document. ",,,
D_153_HAA_CA9_1,153_HAA_CA9,"Sir George Staunton","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview","https://www.havant.gov.uk/media/7455/download?inline",area-appraisal,"",,,
D_153_HAA_CA9_2,153_HAA_CA9,"Sir George Staunton","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",https://www.havant.gov.uk/media/7456/download?inline,area-map,"",,,
D_153_HAA_CA10_1,153_HAA_CA10,"St Faith's","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview","https://www.havant.gov.uk/media/7457/download?inline",area-appraisal,"Extra documents are available. ",,,
D_153_HAA_CA11_1,153_HAA_CA11,"St John's","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview","https://www.havant.gov.uk/media/7473/download?inline",area-appraisal,"",,,
D_153_HAA_CA12_1,153_HAA_CA12,"St Peter's","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview","https://www.havant.gov.uk/media/7478/download?inline",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,
D_153_HAA_CA13_1,153_HAA_CA13,"Wade Court","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview","https://www.havant.gov.uk/media/7476/download?inline",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,
D_153_HAA_CA14_1,153_HAA_CA14,"Warblington","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview","https://www.havant.gov.uk/media/7477/download?inline",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,
