reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
153_HAA_CA1,"Black Dog",,"https://www.havant.gov.uk/media/7474/download?inline","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",,,"Best Map is shown on page 2 of the appraisal document. ",,,
153_HAA_CA2,"Brockhampton",,"https://www.havant.gov.uk/media/7482/download?inline","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",,,"",,,
153_HAA_CA3,"Coastguards",,"https://www.havant.gov.uk/media/7668/download?inline","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",,,"Best Map is shown on page 2 of the appraisal document. ",,,
153_HAA_CA4,"Emsworth",,"https://www.havant.gov.uk/media/7479/download?inline","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",,,"",,,
153_HAA_CA5,"Langstone",,"https://www.havant.gov.uk/media/7546/download?inline","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",,,"Best Map is shown on page 16 of the appraisal document. ",,,
153_HAA_CA6,"Lymbourn Road",,"https://www.havant.gov.uk/media/7475/download?inline","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",,,"Best Map is shown on page 2 of the appraisal document. ",,,
153_HAA_CA7,"Mill Lane",,"https://www.havant.gov.uk/media/8051/download?inline","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",,,"",,,
153_HAA_CA8,"Old Bedhampton",,"https://www.havant.gov.uk/media/8225/download?inline","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",,,"Best Map is shown on page 71 of the appraisal document. ",,,
153_HAA_CA9,"Sir George Staunton",,"https://www.havant.gov.uk/media/7455/download?inline","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",,,"",,,
153_HAA_CA10,"St Faith's",,"https://www.havant.gov.uk/media/7457/download?inline","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",,,"Extra documents are available. ",,,
153_HAA_CA11,"St John's",,"https://www.havant.gov.uk/media/7473/download?inline","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",,,"",,,
153_HAA_CA12,"St Peter's",,"https://www.havant.gov.uk/media/7478/download?inline","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",,,"Best Map is shown on page 2 of the appraisal document. ",,,
153_HAA_CA13,"Wade Court",,"https://www.havant.gov.uk/media/7476/download?inline","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",,,"Best Map is shown on page 2 of the appraisal document. ",,,
153_HAA_CA14,"Warblington",,"https://www.havant.gov.uk/media/7477/download?inline","https://www.havant.gov.uk/details-conservation-areas/details-conservation-areas-overview",,,"Best Map is shown on page 2 of the appraisal document. ",,,
