reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
76_CBF_CA1,"Ampthill",,"https://www.centralbedfordshire.gov.uk/migrated_images/ampthill_tcm3-12941.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"4 pages making up one mapExtra documents are available. ",,,
76_CBF_CA2,"Aspley End, Shillington",,"https://www.centralbedfordshire.gov.uk/migrated_images/aspley-end_tcm3-12943.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 4 of the appraisal document. ",,,
76_CBF_CA3,"Aspley Guise",,"https://www.centralbedfordshire.gov.uk/migrated_images/aspley-guise_tcm3-12944.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 9 of the appraisal document. ",,,
76_CBF_CA4,"Aspley Heath",,"https://www.centralbedfordshire.gov.uk/migrated_images/aspley-heath_tcm3-12945.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 6 of the appraisal document. ",,,
76_CBF_CA5,"Astwick",,"https://www.centralbedfordshire.gov.uk/migrated_images/astwick_tcm3-12946.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 14 of the appraisal document. ",,,
76_CBF_CA6,"Barton-le-Clay",,"https://www.centralbedfordshire.gov.uk/migrated_images/barton_tcm3-12947.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 23 of the appraisal document. ",,,
76_CBF_CA7,"Biggleswade",,"https://www.centralbedfordshire.gov.uk/migrated_images/biggleswade_tcm3-12948.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Extra documents are available. ",,,
76_CBF_CA8,"Billington",,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Extra documents are available. ",,,
76_CBF_CA9,"Blunham",,"https://www.centralbedfordshire.gov.uk/migrated_images/blunham_tcm3-12950.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 4 of the appraisal document. ",,,
76_CBF_CA10,"Caddington",,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Extra documents are available. ",,,
76_CBF_CA11,"Clifton",,"https://www.centralbedfordshire.gov.uk/migrated_images/clifton_tcm3-12951.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 4 of the appraisal document. ",,,
76_CBF_CA12,"Clophill",,"https://www.centralbedfordshire.gov.uk/migrated_images/clophill_tcm3-12952.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 6 of the appraisal document. ",,,
76_CBF_CA13,"Dunstable",,"https://www.centralbedfordshire.gov.uk/migrated_images/dunstable-conservation-2010_tcm3-12953.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 24 of the appraisal document. ",,,
76_CBF_CA14,"Eaton Bray",,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",,,
76_CBF_CA15,"Eggington",,"https://www.centralbedfordshire.gov.uk/migrated_images/eggington_tcm3-12954.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 25 of the appraisal document. ",,,
76_CBF_CA16,"Eversholt (Church End)",,"https://www.centralbedfordshire.gov.uk/migrated_images/eversholt_tcm3-17853.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 11 of the appraisal document. ",,,
76_CBF_CA17,"Flitton",,"https://www.centralbedfordshire.gov.uk/migrated_images/flitton_tcm3-12955.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 3 of the appraisal document. ",,,
76_CBF_CA18,"Harlington",,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",,,
76_CBF_CA19,"Haynes (Church End)",,"https://www.centralbedfordshire.gov.uk/migrated_images/haynes_tcm3-12956.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 5 of the appraisal document. ",,,
76_CBF_CA20,"Heath and Reach",,"https://www.centralbedfordshire.gov.uk/migrated_images/heath-reach_tcm3-12957.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 26 of the appraisal document. ",,,
76_CBF_CA21,"Henlow",,"https://www.centralbedfordshire.gov.uk/migrated_images/henlow-conservation-2009_tcm3-30221.pdf","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"Best Map is shown on page 21 of the appraisal document. ",,,
76_CBF_CA22,"Hockliffe (Church End)",,"No Appraisal document","https://www.centralbedfordshire.gov.uk/info/50/environmental_issues/289/archaeology_heritage_and_conservation",,,"",,,
