reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
205_MAI_CA1,"Bearsted - Village Green",,"https://maidstone.gov.uk/__data/assets/pdf_file/0003/138279/Bearsted-Management-Plan-22-March-2010.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA2,"Bearsted - Holy Cross",,"https://maidstone.gov.uk/__data/assets/pdf_file/0003/138279/Bearsted-Management-Plan-22-March-2010.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA3,"Boughton Malherbe",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA4,"Boughton Monchelsea - Cock Street",,"https://maidstone.gov.uk/__data/assets/pdf_file/0006/19689/Boughton-Monchelsea-Cock-St-Appraisal-and-Management-Plan.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA5,"Boughton Monchelsea - The Green",,"https://maidstone.gov.uk/__data/assets/pdf_file/0004/387814/BOUGHTON-GREEN-CONSERVATION-AREA-APPRAISAL.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA6,"Boughton Monchelsea - The Quarries",,"https://maidstone.gov.uk/__data/assets/pdf_file/0005/387815/Boughton-Monchelsea-Quarries-CAA.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA7,"Boxley - Boxley Village",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA8,"Boxley - Boxley Abbey",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA9,"Broomfield",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA10,"Detling",,"https://maidstone.gov.uk/__data/assets/pdf_file/0010/19693/Detling-Appraisal.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"Extra documents are available. ",,,
205_MAI_CA11,"East Farleigh - Dean Street",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA12,"East Farleigh - Lower Road",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA13,"Grove Green",,"Not Available","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
205_MAI_CA14,"Harrietsham - East Street",,"https://maidstone.gov.uk/__data/assets/pdf_file/0010/396892/Harrietsham-East-Street-Conservation-Area.pdf","https://maidstone.gov.uk/home/primary-services/planning-and-building/heritage-and-landscape/conservation-areas",,,"",,,
