reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_87_CHW_CA1_1,87_CHW_CA1,"Aldersey Green","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","https://www.cheshirewestandchester.gov.uk/documents/planning-and-building-consultancy/total-environment/conservation-and-design/conservation-area-appraisals/20090319-AlderseyGreenCA-V01.pdf",area-appraisal,"Satellite Image, could be difficult to processBest Map is shown on page 1 of the appraisal document. ",,,
D_87_CHW_CA2_1,87_CHW_CA2,"Aldford","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA3_1,87_CHW_CA3,"Alvanley","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA4_1,87_CHW_CA4,"Ash Grove","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA5_1,87_CHW_CA5,"Ashton","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA6_1,87_CHW_CA6,"Bartington","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA7_1,87_CHW_CA7,"Barton","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","https://www.cheshirewestandchester.gov.uk/documents/planning-and-building-consultancy/total-environment/conservation-and-design/conservation-area-appraisals/20080319-BartonCA-V01.pdf",area-appraisal,"Satellite Image, could be difficult to processBest Map is shown on page 1 of the appraisal document. ",,,
D_87_CHW_CA8_1,87_CHW_CA8,"Beeston","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA9_1,87_CHW_CA9,"Bostock","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","https://www.cheshirewestandchester.gov.uk/documents/planning-and-building-consultancy/total-environment/conservation-and-design/conservation-area-appraisals/BostockConservationAreaAppraisal.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",,,
D_87_CHW_CA10_1,87_CHW_CA10,"Bruera","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA11_1,87_CHW_CA11,"Burton, Neston","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","https://www.cheshirewestandchester.gov.uk/documents/planning-and-building-consultancy/total-environment/conservation-and-design/conservation-area-appraisals/Burtonconservationarea.pdf",area-appraisal,"No map",,,
D_87_CHW_CA12_1,87_CHW_CA12,"Burton, Tarporley","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA13_1,87_CHW_CA13,"Capenhurst","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA14_1,87_CHW_CA14,"Chester - Boughton Canalside","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA15_1,87_CHW_CA15,"Chester - Boughton Hall","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA16_1,87_CHW_CA16,"Chester - Boughton and the Meadows","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA17_1,87_CHW_CA17,"Chester - City Centre","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","https://www.cheshirewestandchester.gov.uk/asset-library/2022-Chester-Rows-Design-Guide.pdf",area-appraisal,"Doesn't seem to be an appraisal document",,,
D_87_CHW_CA18_1,87_CHW_CA18,"Chester - Curzon Park","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA19_1,87_CHW_CA19,"Chester - Dee Banks","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA20_1,87_CHW_CA20,"Chester - Flookersbrook","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA21_1,87_CHW_CA21,"Chester - Handbridge","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA22_1,87_CHW_CA22,"Chester - Hoole Road","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA23_1,87_CHW_CA23,"Chester - Liverpool Road","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA24_1,87_CHW_CA24,"Chester - Queens Park","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA25_1,87_CHW_CA25,"Chester - Upton Park","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","https://www.cheshirewestandchester.gov.uk/documents/planning-and-building-consultancy/total-environment/conservation-and-design/conservation-area-appraisals/20090319-UptonParkCA-V01.pdf",area-appraisal,"Satellite Image, could be difficult to processBest Map is shown on page 1 of the appraisal document. ",,,
D_87_CHW_CA26_1,87_CHW_CA26,"Chester Canal","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","https://www.cheshirewestandchester.gov.uk/documents/planning-and-building-consultancy/total-environment/conservation-and-design/conservation-area-appraisals/canal-conservation-area-elesmere-port-to-nantwich-latest-version-261118.pdf",area-appraisal,"Multiple maps covering length of canalBest Map is shown on page 84-P88 of the appraisal document. ",,,
D_87_CHW_CA27_1,87_CHW_CA27,"Chorlton Lane","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA28_1,87_CHW_CA28,"Christleton","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA29_1,87_CHW_CA29,"Churton","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA30_1,87_CHW_CA30,"Clotton","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA31_1,87_CHW_CA31,"Coddington","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","https://www.cheshirewestandchester.gov.uk/documents/planning-and-building-consultancy/total-environment/conservation-and-design/conservation-area-appraisals/20090319-CoddingtonCA-V01.pdf",area-appraisal,"Satellite Image, could be difficult to processBest Map is shown on page 1 of the appraisal document. ",,,
D_87_CHW_CA32_1,87_CHW_CA32,"Cuckoo's Nest","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA33_1,87_CHW_CA33,"Cuddington","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA34_1,87_CHW_CA34,"Davenham","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA35_1,87_CHW_CA35,"Dodleston","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
D_87_CHW_CA36_1,87_CHW_CA36,"Dunham on the Hill","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","https://www.cheshirewestandchester.gov.uk/documents/planning-and-building-consultancy/total-environment/conservation-and-design/conservation-area-appraisals/20090319-DunhamCA-V011.pdf",area-appraisal,"Satellite Image, could be difficult to processBest Map is shown on page 1 of the appraisal document. ",,,
D_87_CHW_CA37_1,87_CHW_CA37,"Eaton","https://www.cheshirewestandchester.gov.uk/residents/planning-and-building-control/total-environment/conservation-areas-and-conservation-area-appraisals","No Appraisal document",area-appraisal,"",,,
