reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_182_KEC_CA1_1,182_KEC_CA1,"Avondale","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements","https://planningconsult.rbkc.gov.uk/gf2.ti/f/655522/18157093.1/PDF/-/Avondale_CAA__low_res.pdf",area-appraisal,"",,,
D_182_KEC_CA1_2,182_KEC_CA1,"Avondale","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",https://www.rbkc.gov.uk/pdf/Avondale_Conservation_Area_Map.pdf,area-map,"",,,
D_182_KEC_CA2_1,182_KEC_CA2,"Avondale Park Gardens","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements","https://planningconsult.rbkc.gov.uk/gf2.ti/f/655522/18157093.1/PDF/-/Avondale_CAA__low_res.pdf",area-appraisal,"",,,
D_182_KEC_CA2_2,182_KEC_CA2,"Avondale Park Gardens","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",https://www.rbkc.gov.uk/pdf/Avondale%20Park%20Gardens%20Conservation%20Area.pdf,area-map,"",,,
D_182_KEC_CA3_1,182_KEC_CA3,"Brompton","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements","https://planningconsult.rbkc.gov.uk/gf2.ti/f/701346/23138277.1/PDF/-/Brompton_CAA__low_res.pdf",area-appraisal,"",,,
D_182_KEC_CA3_2,182_KEC_CA3,"Brompton","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",https://www.rbkc.gov.uk/sites/default/files/pdfs/Brompton%20Conservation%20area%20.pdf,area-map,"",,,
D_182_KEC_CA4_1,182_KEC_CA4,"Chelsea","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements","https://planningconsult.rbkc.gov.uk/gf2.ti/f/659906/18385029.1/PDF/-/Chelsea_CAA__low_res.pdf",area-appraisal,"",,,
D_182_KEC_CA4_2,182_KEC_CA4,"Chelsea","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",https://www.rbkc.gov.uk/pdf/Chelsea%20Conservation%20Area.pdf,area-map,"",,,
D_182_KEC_CA5_1,182_KEC_CA5,"Chelsea Estates","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements","https://planningconsult.rbkc.gov.uk/gf2.ti/f/1037122/51838181.1/PDF/-/190611_Chelsea_Estates_CAA__adopted__low_res.pdf",area-appraisal,"",,,
D_182_KEC_CA5_2,182_KEC_CA5,"Chelsea Estates","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",https://planningconsult.rbkc.gov.uk/gf2.ti/f/1037122/51839013.1/PDF/-/190611_Chelsea_Estates_CA__Boundary_Map.pdf,area-map,"",,,
D_182_KEC_CA6_1,182_KEC_CA6,"Chelsea Park Carlyle","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements","https://planningconsult.rbkc.gov.uk/gf2.ti/f/826786/27972517.1/PDF/-/Chelsea_Park_Carlyle_CAA_final__lowres.pdf",area-appraisal,"",,,
D_182_KEC_CA6_2,182_KEC_CA6,"Chelsea Park Carlyle","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",https://www.rbkc.gov.uk/pdf/Chelsea%20Park%20Carlyle%20Conservation%20Area.pdf,area-map,"",,,
D_182_KEC_CA7_1,182_KEC_CA7,"Cheyne","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements","https://planningconsult.rbkc.gov.uk/gf2.ti/f/783938/24752421.1/PDF/-/Cheyne_CAA.pdf",area-appraisal,"",,,
D_182_KEC_CA7_2,182_KEC_CA7,"Cheyne","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",https://www.rbkc.gov.uk/pdf/Cheyne%20Conservation%20%20Area%20.pdf,area-map,"",,,
D_182_KEC_CA8_1,182_KEC_CA8,"Chelsea","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements","https://planningconsult.rbkc.gov.uk/gf2.ti/f/659906/18385029.1/PDF/-/Chelsea_CAA__low_res.pdf",area-appraisal,"",,,
D_182_KEC_CA8_2,182_KEC_CA8,"Chelsea","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",https://www.rbkc.gov.uk/pdf/Chelsea%20Conservation%20Area.pdf,area-map,"",,,
D_182_KEC_CA9_1,182_KEC_CA9,"College of St. Mark and St. John","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements","https://planningconsult.rbkc.gov.uk/gf2.ti/f/879170/31604421.1/PDF/-/The_College_of_St_Mark_and_St_John_CAA__adopted__lowres.pdf",area-appraisal,"",,,
D_182_KEC_CA9_2,182_KEC_CA9,"College of St. Mark and St. John","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements",https://www.rbkc.gov.uk/pdf/The%20College%20of%20St%20Mark%20St%20John%20Conservation%20area.pdf,area-map,"",,,
D_182_KEC_CA10_1,182_KEC_CA10,"Colville","https://www.rbkc.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-0/conservation-area-appraisals-and-proposal-statements","https://planningconsult.rbkc.gov.uk/gf2.ti/f/551298/17175301.1/PDF/-/Colville_CAA__Final_with_Date__low_res.pdf",area-appraisal,"",,,
