reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
371_WLA_CA1,"Ashfield Terrace",,"https://www.westlancs.gov.uk/media/27736/ashfield_terrace.pdf","https://www.westlancs.gov.uk/planning/heritage-and-environment/conservation-areas/conservation-management-and-appraisals/conservation-character-appraisals.aspx",,,"Best Map is shown on page 8 of the appraisal document. ",,,
371_WLA_CA2,"Bispham Green",,"https://www.westlancs.gov.uk/media/27739/bispham_green.pdf","https://www.westlancs.gov.uk/planning/heritage-and-environment/conservation-areas/conservation-management-and-appraisals/conservation-character-appraisals.aspx",,,"",,,
371_WLA_CA3,"Briars Brook",,"https://www.westlancs.gov.uk/media/27742/briars_brook.pdf","https://www.westlancs.gov.uk/planning/heritage-and-environment/conservation-areas/conservation-management-and-appraisals/conservation-character-appraisals.aspx",,,"",,,
371_WLA_CA4,"Fulwood Avenue",,"https://www.westlancs.gov.uk/media/398021/fd-appraisal-2014.pdf","https://www.westlancs.gov.uk/planning/heritage-and-environment/conservation-areas/conservation-management-and-appraisals/conservation-character-appraisals.aspx",,,"Different scaleBest Map is shown on page 20 or P21 of the appraisal document. ",,,
371_WLA_CA5,"Garnett Lees",,"https://www.westlancs.gov.uk/media/27763/garnett_lees.pdf","https://www.westlancs.gov.uk/planning/heritage-and-environment/conservation-areas/conservation-management-and-appraisals/conservation-character-appraisals.aspx",,,"",,,
371_WLA_CA6,"Granville Park",,"https://www.westlancs.gov.uk/media/543303/granville-park-conservation-area-appraisal-with-maps.pdf","https://www.westlancs.gov.uk/planning/heritage-and-environment/conservation-areas/conservation-management-and-appraisals/conservation-character-appraisals.aspx",,,"Different scaleBest Map is shown on page 35 or P40 of the appraisal document. ",,,
371_WLA_CA7,"Great Altcar",,"https://www.westlancs.gov.uk/media/27784/great_altcar.pdf","https://www.westlancs.gov.uk/planning/heritage-and-environment/conservation-areas/conservation-management-and-appraisals/conservation-character-appraisals.aspx",,,"Best Map is shown on page 22 of the appraisal document. ",,,
371_WLA_CA8,"Halsall",,"https://www.westlancs.gov.uk/media/27787/halsall_conservation_area.pdf","https://www.westlancs.gov.uk/planning/heritage-and-environment/conservation-areas/conservation-management-and-appraisals/conservation-character-appraisals.aspx",,,"Best Map is shown on page 19 of the appraisal document. ",,,
371_WLA_CA9,"Holt Green",,"https://www.westlancs.gov.uk/media/27790/holt_green.pdf","https://www.westlancs.gov.uk/planning/heritage-and-environment/conservation-areas/conservation-management-and-appraisals/conservation-character-appraisals.aspx",,,"Best Map is shown on page 6 of the appraisal document. ",,,
371_WLA_CA10,"Junction Lane",,"https://www.westlancs.gov.uk/media/398049/junction-lane-final-draft.pdf","https://www.westlancs.gov.uk/planning/heritage-and-environment/conservation-areas/conservation-management-and-appraisals/conservation-character-appraisals.aspx",,,"Different scaleBest Map is shown on page 17 or P18 of the appraisal document. ",,,
371_WLA_CA11,"Maltkiln Lane/Chorley Road",,"https://www.westlancs.gov.uk/media/27809/maltkiln_lane_chorley_road.pdf","https://www.westlancs.gov.uk/planning/heritage-and-environment/conservation-areas/conservation-management-and-appraisals/conservation-character-appraisals.aspx",,,"",,,
