reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_370_WKF_CA1_1,370_WKF_CA1,"Burton Park","https://www.wakefield.gov.uk/planning/heritage-conservation-and-tree-preservation/conservation-areas/","https://www.wakefield.gov.uk/media/0h3d23y4/button-park-appraisal-management-plan.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",,,
D_370_WKF_CA2_1,370_WKF_CA2,"Lower Westgate","https://www.wakefield.gov.uk/planning/heritage-conservation-and-tree-preservation/conservation-areas/","https://www.wakefield.gov.uk/media/r4kf4hom/appraisal-management-guidelines-lower-westgate.pdf",area-appraisal,"Best Map is shown on page 20 of the appraisal document. ",,,
D_370_WKF_CA3_1,370_WKF_CA3,"Pontefract Market Place","https://www.wakefield.gov.uk/planning/heritage-conservation-and-tree-preservation/conservation-areas/","https://www.wakefield.gov.uk/media/pjyd311v/pontefract-market-place-appraisal-management-plan.pdf",area-appraisal,"Best Map is shown on page 8 of the appraisal document. ",,,
D_370_WKF_CA4_1,370_WKF_CA4,"Pontefract Castle","https://www.wakefield.gov.uk/planning/heritage-conservation-and-tree-preservation/conservation-areas/","https://www.wakefield.gov.uk/media/yrkjlrr0/pontefract-castle-place-appraisal-management-plan.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",,,
D_370_WKF_CA5_1,370_WKF_CA5,"Sandal Castle","https://www.wakefield.gov.uk/planning/heritage-conservation-and-tree-preservation/conservation-areas/","https://www.wakefield.gov.uk/media/13phfytf/appraisal-management-guidelines-sandal-castle.pdf",area-appraisal,"Best Map is shown on page 5 of the appraisal document. ",,,
D_370_WKF_CA6_1,370_WKF_CA6,"South Parade","https://www.wakefield.gov.uk/planning/heritage-conservation-and-tree-preservation/conservation-areas/","https://www.wakefield.gov.uk/media/1cmpgvo4/appraisal-management-guidelines-southparade.pdf",area-appraisal,"Best Map is shown on page 5 of the appraisal document. ",,,
D_370_WKF_CA7_1,370_WKF_CA7,"St John's","https://www.wakefield.gov.uk/planning/heritage-conservation-and-tree-preservation/conservation-areas/","https://www.wakefield.gov.uk/media/slhkpmjg/appraisal-management-guidelines-st-johns.pdf",area-appraisal,"Best Map is shown on page 26 of the appraisal document. ",,,
D_370_WKF_CA8_1,370_WKF_CA8,"The Mount","https://www.wakefield.gov.uk/planning/heritage-conservation-and-tree-preservation/conservation-areas/","https://www.wakefield.gov.uk/media/v2phuja4/appraisal-management-guidelines-the-mount.pdf",area-appraisal,"Best Map is shown on page 5 of the appraisal document. ",,,
D_370_WKF_CA9_1,370_WKF_CA9,"Upper Westgate","https://www.wakefield.gov.uk/planning/heritage-conservation-and-tree-preservation/conservation-areas/","https://www.wakefield.gov.uk/media/epsfz4gu/upper-westgate-appraisal-management-plan.pdf",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",,,
D_370_WKF_CA10_1,370_WKF_CA10,"Wakefield Cathedral","https://www.wakefield.gov.uk/planning/heritage-conservation-and-tree-preservation/conservation-areas/","https://www.wakefield.gov.uk/media/ualgkliw/appraisal-management-guidelines-wakefield-cathedral.pdf",area-appraisal,"Best Map is shown on page 34 of the appraisal document. ",,,
D_370_WKF_CA11_1,370_WKF_CA11,"Wentworth Terrace","https://www.wakefield.gov.uk/planning/heritage-conservation-and-tree-preservation/conservation-areas/","https://www.wakefield.gov.uk/media/05fjq31n/appraisal-management-guidelines-wentworth-terrace.pdf",area-appraisal,"Best Map is shown on page 22 of the appraisal document. ",,,
