reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
83_CHO_CA1,"Rivington",,"No appraisal document","https://chorley.gov.uk/planning-building-control/listed-buildings-conservation-areas/1",,,"",,,,44004785
83_CHO_CA2,"St George's",,"No appraisal document","https://chorley.gov.uk/planning-building-control/listed-buildings-conservation-areas/1",,,"",,,,44004786
83_CHO_CA3,"St Laurence's",,"No appraisal document","https://chorley.gov.uk/planning-building-control/listed-buildings-conservation-areas/1",,,"",,,,44004787
83_CHO_CA4,"White Copppice",,"No appraisal document","https://chorley.gov.uk/planning-building-control/listed-buildings-conservation-areas/1",,,"",,,,44004788
83_CHO_CA5,"Croston",,"No appraisal document","https://chorley.gov.uk/planning-building-control/listed-buildings-conservation-areas/1",,,"",,,,44004784
83_CHO_CA6,"Bretherton",,"No appraisal document","https://chorley.gov.uk/planning-building-control/listed-buildings-conservation-areas/1",,,"",,,,44004783
83_CHO_CA7,"Withnell Fold",,"No appraisal document","https://chorley.gov.uk/planning-building-control/listed-buildings-conservation-areas/1",,,"",,,,44004789
83_CHO_CA8,"Abbey Village",,"No appraisal document","https://chorley.gov.uk/planning-building-control/listed-buildings-conservation-areas/1",,,"",,,,44004791
83_CHO_CA9,"Brindle",,"No appraisal document","https://chorley.gov.uk/planning-building-control/listed-buildings-conservation-areas/1",,,"",,,,44004790
