reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
210_MDB_CA1,"Acklam Hall",,"https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-acklam-hall/explore","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",,,"Extra documents are available. ",,,,44005652
210_MDB_CA2,"Albert Park and Linthorpe Road",,"https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-albert-park-and-linthorpe-road-appraisal/explore","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",,,"Extra documents are available. ",,,,44005653
210_MDB_CA3,"Historic Quarter / station",,"https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-historic-quarter/explore","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",,,"Extra documents are available. ",,,,44005656
210_MDB_CA4,"Linthorpe",,"https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-linthorpe-appraisal-and-management-plan/explore","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",,,"Extra documents are available. ",,,,44005654
210_MDB_CA5,"Marton and The Grove",,"https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-marton-the-grove/explore","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",,,"Extra documents are available. ",,,,44005655
210_MDB_CA6,"Nunthorpe and Poole",,"https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-nunthorpe-and-poole/explore","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",,,"Extra documents are available. ",,,,44005657
210_MDB_CA7,"Ormesby",,"No appraisal document","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",,,"Extra documents are available. ",,,,44005658
210_MDB_CA8,"Stainton and Thornton",,"https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-stainton-and-thornton/explore","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",,,"Extra documents are available. ",,,,44005659
