reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_27_ALL_CA11_1,27_ALL_CA11,"Mawbray","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44005036
D_27_ALL_CA11_2,27_ALL_CA11,"Mawbray","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/",https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/,area-map,"Polygons on interactive map",,,,44005036
D_27_ALL_CA12_1,27_ALL_CA12,"Papcastle","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44005027
D_27_ALL_CA12_2,27_ALL_CA12,"Papcastle","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/",https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/,area-map,"Polygons on interactive map",,,,44005027
D_27_ALL_CA13_1,27_ALL_CA13,"Port Carlisle","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44005043
D_27_ALL_CA13_2,27_ALL_CA13,"Port Carlisle","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/",https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/,area-map,"Polygons on interactive map",,,,44005043
D_27_ALL_CA14_1,27_ALL_CA14,"St. Michaels, Workington","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44005032
D_27_ALL_CA14_2,27_ALL_CA14,"St. Michaels, Workington","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/",https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/,area-map,"Polygons on interactive map",,,,44005032
D_27_ALL_CA15_1,27_ALL_CA15,"Silloth","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44005039
D_27_ALL_CA15_2,27_ALL_CA15,"Silloth","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/",https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/,area-map,"Polygons on interactive map",,,,44005039
D_27_ALL_CA16_1,27_ALL_CA16,"Torpenhow","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44005037
D_27_ALL_CA16_2,27_ALL_CA16,"Torpenhow","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/",https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/,area-map,"Polygons on interactive map",,,,44005037
D_27_ALL_CA17_1,27_ALL_CA17,"Westnewton","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","https://www-cloudfront.allerdale.gov.uk/media/filer_public/6d/df/6ddf2d64-6f6b-41d2-83a7-5a58be832eb0/westnewton_character_appraisal.pdf",area-appraisal,"Polygons on interactive map",,,,44005038
D_27_ALL_CA17_2,27_ALL_CA17,"Westnewton","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/",https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/,area-map,"Polygons on interactive map",,,,44005038
D_27_ALL_CA18_1,27_ALL_CA18,"West Curthwaite","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44005044
D_27_ALL_CA18_2,27_ALL_CA18,"West Curthwaite","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/",https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/,area-map,"Polygons on interactive map",,,,44005044
D_27_ALL_CA19_1,27_ALL_CA19,"Wigton","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44005045
D_27_ALL_CA19_2,27_ALL_CA19,"Wigton","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/",https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/,area-map,"Polygons on interactive map",,,,44005045
D_27_ALL_CA20_1,27_ALL_CA20,"Portland Square, Workington","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44005029
D_27_ALL_CA20_2,27_ALL_CA20,"Portland Square, Workington","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/",https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/,area-map,"Polygons on interactive map",,,,44005029
D_27_ALL_CA21_1,27_ALL_CA21,"Brow Top, Workington","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44005030
D_27_ALL_CA21_2,27_ALL_CA21,"Brow Top, Workington","https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/",https://www.allerdale.gov.uk/en/planning-building-control/planning-policy/conservation-natural-historic-environment/conservation-areas/,area-map,"Polygons on interactive map",,,,44005030
