reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_252_PEN_CA11_1,252_PEN_CA11,"Greenfield, Colne","https://www.pendle.gov.uk/downloads/file/11477/greenfield_conservation_area_character_appraisal","https://www.pendle.gov.uk/download/downloads/id/11477/greenfield_conservation_area_character_appraisal.pdf",area-appraisal,"",,,,44000280
D_252_PEN_CA12_1,252_PEN_CA12,"Higham","https://www.pendle.gov.uk/downloads/file/6644/higham_conservation_area_character_appraisal","https://www.pendle.gov.uk/download/downloads/id/6644/higham_conservation_area_character_appraisal.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",,,,44000288
D_252_PEN_CA13_1,252_PEN_CA13,"Higherford","https://www.pendle.gov.uk/downloads/file/5193/higherford_conservation_area_character_appraisal","https://www.pendle.gov.uk/download/downloads/id/5193/higherford_conservation_area_character_appraisal.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",,,,44000281
D_252_PEN_CA14_1,252_PEN_CA14,"Lidgett and Bents, Colne","https://www.pendle.gov.uk/downloads/file/6119/lidgett_and_bents_conservation_area_character_appraisal","https://www.pendle.gov.uk/download/downloads/id/6119/lidgett_and_bents_conservation_area_character_appraisal.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",,,,44000275
D_252_PEN_CA15_1,252_PEN_CA15,"Lomeshaye, Nelson","https://www.pendle.gov.uk/downloads/file/6652/lomeshaye_industrial_hamlet_conservation_area_character_appraisal","https://www.pendle.gov.uk/download/downloads/id/6652/lomeshaye_industrial_hamlet_conservation_area_character_appraisal.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",,,,44000282
D_252_PEN_CA16_1,252_PEN_CA16,"Newchurch and Spenbrook","https://www.pendle.gov.uk/downloads/file/11480/newchurch_and_spenbrook_conservation_area_character_appraisal","https://www.pendle.gov.uk/download/downloads/id/11480/newchurch_and_spenbrook_conservation_area_character_appraisal.pdf",area-appraisal,"",,,,44000283
D_252_PEN_CA17_1,252_PEN_CA17,"Primet Bridge, Colne","https://www.pendle.gov.uk/downloads/file/6393/primet_bridge_conservation_area_character_appraisal","https://www.pendle.gov.uk/download/downloads/id/6393/primet_bridge_conservation_area_character_appraisal.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",,,,44000284
D_252_PEN_CA18_1,252_PEN_CA18,"Sabden Fold","https://www.pendle.gov.uk/downloads/file/6645/sabden_fold_conservation_area_character_appriasal","https://www.pendle.gov.uk/download/downloads/id/6645/sabden_fold_conservation_area_character_appraisal.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",,,,44000285
D_252_PEN_CA19_1,252_PEN_CA19,"Scholefield and Coldweather, Nelson","https://www.pendle.gov.uk/downloads/file/6451/scholefield_and_coldweather_nelson_conservation_area_character_appraisal","https://www.pendle.gov.uk/download/downloads/id/6451/scholefield_and_coldweather_nelson_conservation_area_character_appraisal.pdf",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44000286
D_252_PEN_CA20_1,252_PEN_CA20,"Southfield, Nelson","https://www.pendle.gov.uk/downloads/file/11478/southfield_conservation_area_character_appraisal","https://www.pendle.gov.uk/download/downloads/id/11478/southfield_conservation_area_character_appraisal.pdf",area-appraisal,"",,,,44004837
D_252_PEN_CA21_1,252_PEN_CA21,"Whitefield, Nelson","https://www.pendle.gov.uk/downloads/file/6209/whitefield_conservation_area_character_appraisal","https://www.pendle.gov.uk/download/downloads/id/6209/whitefield_conservation_area_character_appraisal.pdf",area-appraisal,"Contains the historic conservation area of [St Mary's, Nelson]Best Map is shown on page 26 of the appraisal document. ",,,,44006685
D_252_PEN_CA22_1,252_PEN_CA22,"Whitehough, Barley","https://www.pendle.gov.uk/info/20068/conservation_and_listed_buildings/22/conservation_areas/2","No appraisal document",area-appraisal,"",,,,44000287
