reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_383_WOX_CA30_2,383_WOX_CA30,"Leafield","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/fbxfjurt/leafield-conservation-area-map.pdf,area-map,"Polygons on interactive map",,,,44002071
D_383_WOX_CA31_1,383_WOX_CA31,"Ledwell","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44001996
D_383_WOX_CA31_2,383_WOX_CA31,"Ledwell","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/hw0ne0c3/ledwell-conservation-area-map.pdf,area-map,"Polygons on interactive map",,,,44001996
D_383_WOX_CA32_1,383_WOX_CA32,"Little Tew","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","https://www.westoxon.gov.uk/media/kdobqq02/little-tew-conservation-area-character-appraisal.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44002004
D_383_WOX_CA32_2,383_WOX_CA32,"Little Tew","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/4a5dluuy/little-tew-conservation-area-map.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44002004
D_383_WOX_CA33_1,383_WOX_CA33,"Long Hanborough","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","https://www.westoxon.gov.uk/media/d10ksl3e/long-hanbourough-millwood-end-conservation-area-character-appraisal.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44002195
D_383_WOX_CA33_2,383_WOX_CA33,"Long Hanborough","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/0wvnktya/long-hanbourough-millwood-end-conservation-area-map.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44002195
D_383_WOX_CA34_1,383_WOX_CA34,"Minster Lovell","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","https://www.westoxon.gov.uk/media/okahcd31/minster-lovell-conservation-area-character-appraisal.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44001906
D_383_WOX_CA34_2,383_WOX_CA34,"Minster Lovell","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/u1vhoxu4/minster-lovell-conservation-area-map.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44001906
D_383_WOX_CA35_1,383_WOX_CA35,"Northmoor","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44001930
D_383_WOX_CA35_2,383_WOX_CA35,"Northmoor","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/ny5hammt/northmoor-conservation-area-map.pdf,area-map,"Polygons on interactive map",,,,44001930
D_383_WOX_CA36_1,383_WOX_CA36,"Over Norton","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44001945
D_383_WOX_CA36_2,383_WOX_CA36,"Over Norton","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/nnwf42fb/over-norton-conservation-area-map.pdf,area-map,"Polygons on interactive map",,,,44001945
D_383_WOX_CA37_1,383_WOX_CA37,"Radcot","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44002048
D_383_WOX_CA37_2,383_WOX_CA37,"Radcot","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/53ongaeb/radcot-conservation-area-map.pdf,area-map,"Polygons on interactive map",,,,44002048
D_383_WOX_CA38_1,383_WOX_CA38,"Ramsden","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","https://www.westoxon.gov.uk/media/5ceplvpr/ramsden-conservation-area-character-map.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44002007
D_383_WOX_CA38_2,383_WOX_CA38,"Ramsden","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/4bnnyimg/ramsden-conservation-area-map.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44002007
D_383_WOX_CA39_1,383_WOX_CA39,"Sandford St Martin","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44002092
D_383_WOX_CA39_2,383_WOX_CA39,"Sandford St Martin","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/xfmjzwwf/sandford-st-martin-conservation-area-map-1.pdf,area-map,"Polygons on interactive map",,,,44002092
D_383_WOX_CA40_1,383_WOX_CA40,"Shilton","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44002091
D_383_WOX_CA40_2,383_WOX_CA40,"Shilton","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/t0ypbg3g/shilton-conservation-area-map.pdf,area-map,"Polygons on interactive map",,,,44002091
D_383_WOX_CA41_1,383_WOX_CA41,"Shipton under Wychwood","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44001924
D_383_WOX_CA41_2,383_WOX_CA41,"Shipton under Wychwood","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/lmpjcctg/shipton-under-wychwood-conservation-area-map.pdf,area-map,"Polygons on interactive map",,,,44001924
D_383_WOX_CA42_1,383_WOX_CA42,"Spelsbury, Taston and Dean","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","https://www.westoxon.gov.uk/media/vogh3rou/spelsbury-taston-and-dean-conservation-area-character-appraisal.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44001831
D_383_WOX_CA42_2,383_WOX_CA42,"Spelsbury, Taston and Dean","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/d0hblhtc/spelsbury-taston-and-dean-conservation-area-map.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44001831
D_383_WOX_CA43_1,383_WOX_CA43,"Stanton Harcourt and Sutton","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","https://www.westoxon.gov.uk/media/1jyos5jx/stanton-harcourt-and-sutton-conservation-area-character-appraisal.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44002109
D_383_WOX_CA43_2,383_WOX_CA43,"Stanton Harcourt and Sutton","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/gdnjzwj3/stanton-harcourt-sutton-conservation-area-map.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44002109
D_383_WOX_CA44_1,383_WOX_CA44,"Stonesfield","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44002264
D_383_WOX_CA44_2,383_WOX_CA44,"Stonesfield","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/35ljbhlz/stonesfield-conservation-area-map.pdf,area-map,"Polygons on interactive map",,,,44002264
D_383_WOX_CA45_1,383_WOX_CA45,"Swerford","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","https://www.westoxon.gov.uk/media/buwif0qh/swerford-conservation-area-character-appraisal.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44002143
D_383_WOX_CA45_2,383_WOX_CA45,"Swerford","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/fnobohwc/swerford-conservation-area-map.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44002143
D_383_WOX_CA46_1,383_WOX_CA46,"Swinbrook","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","https://www.westoxon.gov.uk/media/vpmobkta/swinbrook-conservation-area-character-appraisal.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44002159
D_383_WOX_CA46_2,383_WOX_CA46,"Swinbrook","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/rrgdxyhm/swinbrook-conservation-area-map.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44002159
D_383_WOX_CA47_1,383_WOX_CA47,"Tackley","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44002134
D_383_WOX_CA47_2,383_WOX_CA47,"Tackley","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/eqvhqxqh/tackley-conservation-area-map.pdf,area-map,"Polygons on interactive map",,,,44002134
D_383_WOX_CA48_1,383_WOX_CA48,"Taynton","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","https://www.westoxon.gov.uk/media/0kti21xx/taynton-conservation-area-character-appraisal.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44001903
D_383_WOX_CA48_2,383_WOX_CA48,"Taynton","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/r4ygchkq/taynton-conservation-area-map.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44001903
D_383_WOX_CA49_1,383_WOX_CA49,"Witney and Cogges","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","https://www.westoxon.gov.uk/media/snadiyuv/witney-and-cogges-conservation-area-character-appraisal.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44004422
D_383_WOX_CA49_2,383_WOX_CA49,"Witney and Cogges","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/cnvjxeyg/witney-and-cogges-conservation-area-map.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44004422
D_383_WOX_CA50_1,383_WOX_CA50,"Woodstock","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/","No appraisal document",area-appraisal,"Polygons on interactive map",,,,44002069
D_383_WOX_CA50_2,383_WOX_CA50,"Woodstock","https://www.westoxon.gov.uk/planning-and-building/historic-buildings-and-conservation/conservation-area-maps/",https://www.westoxon.gov.uk/media/as3ldidd/woodstock-conservation-area-map.pdf,area-map,"Polygons on interactive map",,,,44002069
