reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_139_FOE_CA6_1,139_FOE_CA6,"Clearwell","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","No appraisal document",area-appraisal,"",,,,44006645
D_139_FOE_CA6_2,139_FOE_CA6,"Clearwell","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/ydvblekc/clearwell-conservation-area.pdf,area-map,"",,,,44006645
D_139_FOE_CA7_1,139_FOE_CA7,"Coleford","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","https://www.fdean.gov.uk/media/1eijc4ip/coleford-conservation-area-character-appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44006646
D_139_FOE_CA7_2,139_FOE_CA7,"Coleford","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/iwga0rxu/coleford-conservation-area.pdf,area-map,"Extra documents are available. ",,,,44006646
D_139_FOE_CA8_1,139_FOE_CA8,"Dymock","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","https://www.fdean.gov.uk/media/hrofsqn0/dymock-character-appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44006647
D_139_FOE_CA8_2,139_FOE_CA8,"Dymock","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/i0khi0o3/dymock-conservation-area.pdf,area-map,"Extra documents are available. ",,,,44006647
D_139_FOE_CA9_1,139_FOE_CA9,"English Bicknor","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","https://www.fdean.gov.uk/media/vnnf310l/english-bicknor-character-appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44006648
D_139_FOE_CA9_2,139_FOE_CA9,"English Bicknor","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/gmckf4rx/english-bicknor-conservation-area.pdf,area-map,"Extra documents are available. ",,,,44006648
D_139_FOE_CA10_1,139_FOE_CA10,"Hewelsfield","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","https://www.fdean.gov.uk/media/vepfszdf/hewelsfield-character-appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44006649
D_139_FOE_CA10_2,139_FOE_CA10,"Hewelsfield","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/5uifk251/hewelsfield-conservation-area.pdf,area-map,"Extra documents are available. ",,,,44006649
D_139_FOE_CA11_1,139_FOE_CA11,"Littledean","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","https://www.fdean.gov.uk/media/wo4jcnqd/littledean-character-appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44006650
D_139_FOE_CA11_2,139_FOE_CA11,"Littledean","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/o3qp0zah/littledean-conservation-area.pdf,area-map,"Extra documents are available. ",,,,44006650
D_139_FOE_CA12_1,139_FOE_CA12,"Longhope","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","https://www.fdean.gov.uk/media/vq4iyd2g/longhope-character-appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44006651
D_139_FOE_CA12_2,139_FOE_CA12,"Longhope","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/ybjf13ll/longhope-conservation-area.pdf,area-map,"Extra documents are available. ",,,,44006651
D_139_FOE_CA13_1,139_FOE_CA13,"Lowbands","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","No appraisal document",area-appraisal,"",,,,44006652
D_139_FOE_CA13_2,139_FOE_CA13,"Lowbands","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/3tzgqlja/lowbands-conservation-area.pdf,area-map,"",,,,44006652
D_139_FOE_CA14_1,139_FOE_CA14,"Lower Lydbrook","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","https://www.fdean.gov.uk/media/toefmuzr/lower-lydbrook-character-appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44006653
D_139_FOE_CA14_2,139_FOE_CA14,"Lower Lydbrook","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/vfiltwaa/lower-lydbrook-conservation-area.pdf,area-map,"Extra documents are available. ",,,,44006653
D_139_FOE_CA15_1,139_FOE_CA15,"Lydney","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","https://www.fdean.gov.uk/media/wp2dc0wi/lydney-character-appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44006654
D_139_FOE_CA15_2,139_FOE_CA15,"Lydney","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/l4qgfy02/lydney-conservation-area.pdf,area-map,"Extra documents are available. ",,,,44006654
D_139_FOE_CA16_1,139_FOE_CA16,"Mitcheldean","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","No appraisal document",area-appraisal,"",,,,44006655
D_139_FOE_CA16_2,139_FOE_CA16,"Mitcheldean","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/xjhnv4z4/mitcheldean-conservation-area.pdf,area-map,"",,,,44006655
D_139_FOE_CA17_1,139_FOE_CA17,"Newent","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","https://www.fdean.gov.uk/media/rkhn0afa/newent-conservation-area-character-appraisal-draft.pdf",area-appraisal,"Extra documents are available. ",,,,44006656
D_139_FOE_CA17_2,139_FOE_CA17,"Newent","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/fl4derwd/newent-conservation-area.pdf,area-map,"Extra documents are available. ",,,,44006656
D_139_FOE_CA18_1,139_FOE_CA18,"Newland","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","No appraisal document",area-appraisal,"",,,,44006657
D_139_FOE_CA18_2,139_FOE_CA18,"Newland","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/0f5jefcl/newland-conservation-area.pdf,area-map,"",,,,44006657
D_139_FOE_CA19_1,139_FOE_CA19,"Newnham","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","https://www.fdean.gov.uk/media/cqohvmh1/newnham-character-appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44006658
D_139_FOE_CA19_2,139_FOE_CA19,"Newnham","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/jzxbpvle/newnham-conservation-area.pdf,area-map,"Extra documents are available. ",,,,44006658
D_139_FOE_CA20_1,139_FOE_CA20,"Pillowell","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","https://www.fdean.gov.uk/media/t3qpnm1w/pillowell-character-appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44006659
D_139_FOE_CA20_2,139_FOE_CA20,"Pillowell","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/f2kjtopw/pillowell-conservation-area.pdf,area-map,"Extra documents are available. ",,,,44006659
D_139_FOE_CA21_1,139_FOE_CA21,"Redmarley","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","No appraisal document",area-appraisal,"",,,,44006660
D_139_FOE_CA21_2,139_FOE_CA21,"Redmarley","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/uqadzwbp/redmarley-conservation-area.pdf,area-map,"",,,,44006660
D_139_FOE_CA22_1,139_FOE_CA22,"Ruardean","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","No appraisal document",area-appraisal,"",,,,44006661
D_139_FOE_CA22_2,139_FOE_CA22,"Ruardean","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/rrfh53uo/ruardean-conservation-area.pdf,area-map,"",,,,44006661
D_139_FOE_CA23_1,139_FOE_CA23,"St Briavels","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","No appraisal document",area-appraisal,"",,,,44006662
D_139_FOE_CA23_2,139_FOE_CA23,"St Briavels","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/5grlqjoz/st-briavels-conservation-area.pdf,area-map,"",,,,44006662
D_139_FOE_CA24_1,139_FOE_CA24,"Staunton Coleford","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","No appraisal document",area-appraisal,"",,,,44006663
D_139_FOE_CA24_2,139_FOE_CA24,"Staunton Coleford","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/44chgucc/staunton-coleford-conservation-area.pdf,area-map,"",,,,44006663
D_139_FOE_CA25_1,139_FOE_CA25,"Staunton Corse","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","No appraisal document",area-appraisal,"",,,,44006664
D_139_FOE_CA25_2,139_FOE_CA25,"Staunton Corse","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/4znngczo/staunton-corse-conservation-area.pdf,area-map,"",,,,44006664
D_139_FOE_CA26_1,139_FOE_CA26,"Westbury","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/","No appraisal document",area-appraisal,"",,,,44006665
D_139_FOE_CA26_2,139_FOE_CA26,"Westbury","https://www.fdean.gov.uk/planning-and-building/historic-buildings-and-conservation-areas/conservation-area-maps-and-appraisals/",https://www.fdean.gov.uk/media/jlknv4xt/westbury-conservation-area.pdf,area-map,"",,,,44006665
