reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_54_BPC_CA11_2,54_BPC_CA11,"Canford Magna, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Canford-Magna-Conservation-Area.pdf,area-map,"Extra documents are available. ",,,,44007314
D_54_BPC_CA12_1,54_BPC_CA12,"Chester Road, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/chester-rd-12.pdf",area-appraisal,"",,,,44007103
D_54_BPC_CA12_2,54_BPC_CA12,"Chester Road, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Chester-Road-Conservation-Area.pdf,area-map,"",,,,44007103
D_54_BPC_CA13_1,54_BPC_CA13,"Christchurch Central","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/christchurch-central-town-centre-conservation-area-appraisal-management-plan-adopted-sept-2005.pdf",area-appraisal,"",,,,44007357
D_54_BPC_CA13_2,54_BPC_CA13,"Christchurch Central","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/christchurch-central-designated-may-1969-extended-november-1975.pdf,area-map,"",,,,44007357
D_54_BPC_CA14_1,54_BPC_CA14,"Christchurch Hospital","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"",,,,44007355
D_54_BPC_CA14_2,54_BPC_CA14,"Christchurch Hospital","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/christchurch-hospital-designated-april-1991.pdf,area-map,"",,,,44007355
D_54_BPC_CA15_1,54_BPC_CA15,"Churchill Gardens, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Churchill-Gardens-Conservation-Area-Appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44007366
D_54_BPC_CA15_2,54_BPC_CA15,"Churchill Gardens, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Churchill-Gardens-Conservation-Area-Map.pdf,area-map,"Extra documents are available. ",,,,44007366
D_54_BPC_CA16_1,54_BPC_CA16,"Dean Park, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"",,,,44007367
D_54_BPC_CA16_2,54_BPC_CA16,"Dean Park, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Dean-Park-Conservation-Area-Map.pdf,area-map,"",,,,44007367
D_54_BPC_CA17_1,54_BPC_CA17,"East Cliff, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/East-Cliff-Draft-appraisal-and-management-plan.pdf",area-appraisal,"",,,,44007368
D_54_BPC_CA17_2,54_BPC_CA17,"East Cliff, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/East-Cliff-Conservation-Area-Map.pdf,area-map,"",,,,44007368
D_54_BPC_CA18_1,54_BPC_CA18,"Evening Hill, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"",,,,44007352
D_54_BPC_CA18_2,54_BPC_CA18,"Evening Hill, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Evening-Hill-Conservation-Area.pdf,area-map,"",,,,44007352
D_54_BPC_CA19_1,54_BPC_CA19,"Heckford Park, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/heckford-park-pg2.pdf",area-appraisal,"",,,,44007104
D_54_BPC_CA19_2,54_BPC_CA19,"Heckford Park, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Heckford-Park-Conservation-Area.pdf,area-map,"",,,,44007104
D_54_BPC_CA20_1,54_BPC_CA20,"Holdenhurst Village, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Holdenhurst-Village-Conservation-Area-Appraisal.pdf",area-appraisal,"",,,,44007369
D_54_BPC_CA20_2,54_BPC_CA20,"Holdenhurst Village, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Holdenhurst-Village-Conservation-Area-Map.pdf,area-map,"",,,,44007369
D_54_BPC_CA21_1,54_BPC_CA21,"Hurn, Christchurch","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"",,,,44007356
D_54_BPC_CA21_2,54_BPC_CA21,"Hurn, Christchurch","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/hurn-designated-april-1991.pdf,area-map,"",,,,44007356
D_54_BPC_CA22_1,54_BPC_CA22,"Knole Road, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"Extra documents are available. ",,,,44007370
D_54_BPC_CA22_2,54_BPC_CA22,"Knole Road, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Knole-Road-Conservation-Area-Map.pdf,area-map,"Extra documents are available. ",,,,44007370
D_54_BPC_CA23_1,54_BPC_CA23,"Meyrick Park and Talbot Woods, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Meyrick-Park-Talbot-Woods-Conservation-Area-Appraisal-doc-1.pdf",area-appraisal,"Extra documents are available. ",,,,44007371
D_54_BPC_CA23_2,54_BPC_CA23,"Meyrick Park and Talbot Woods, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Meyrick-Park-Talbot-Woods-Conservation-Area-Map.pdf,area-map,"Extra documents are available. ",,,,44007371
D_54_BPC_CA24_1,54_BPC_CA24,"Mudeford Quay, Christchurch","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/mudeford-quay-conservation-area-appraisal-management-plan-adopted-may-2008.pdf",area-appraisal,"Extra documents are available. ",,,,44007362
D_54_BPC_CA24_2,54_BPC_CA24,"Mudeford Quay, Christchurch","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Map-mudeford-quay-designated-july-1981-extended-april-1991.pdf,area-map,"Extra documents are available. ",,,,44007362
D_54_BPC_CA25_1,54_BPC_CA25,"Muscliff Lane, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"Extra documents are available. ",,,,44007029
D_54_BPC_CA25_2,54_BPC_CA25,"Muscliff Lane, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Muscliff-Lane-Conservation-Area-Map.pdf,area-map,"Extra documents are available. ",,,,44007029
D_54_BPC_CA26_1,54_BPC_CA26,"Oakley Lane, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"Extra documents are available. ",,,,44007313
D_54_BPC_CA26_2,54_BPC_CA26,"Oakley Lane, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Oakley-Lane-Conservation-Area.pdf,area-map,"Extra documents are available. ",,,,44007313
D_54_BPC_CA27_1,54_BPC_CA27,"Old Christchurch Road, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Old-Christchurch-Road-Full-Consultation-Draft-A-Part-1.pdf",area-appraisal,"Extra documents are available. ",,,,44007372
D_54_BPC_CA27_2,54_BPC_CA27,"Old Christchurch Road, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Old-Christchurch-Road-Conservation-Area-Map.pdf,area-map,"Extra documents are available. ",,,,44007372
D_54_BPC_CA28_1,54_BPC_CA28,"Poole Park","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Poole-Park-CA-Appraisal.pdf",area-appraisal,"",,,,44007312
D_54_BPC_CA28_2,54_BPC_CA28,"Poole Park","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Poole-Park-Conservation-Area.pdf,area-map,"",,,,44007312
D_54_BPC_CA29_1,54_BPC_CA29,"Portchester Road, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Portchester-Road-Conservation-Area-Appraisal.pdf",area-appraisal,"",,,,44007028
D_54_BPC_CA29_2,54_BPC_CA29,"Portchester Road, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Portchester-Road-Conservation-Area-Map.pdf,area-map,"",,,,44007028
D_54_BPC_CA30_1,54_BPC_CA30,"Purewell, Christchurch","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/purewell-conservation-area-management-plan-adopted-december-2010.pdf",area-appraisal,"",,,,44007360
D_54_BPC_CA30_2,54_BPC_CA30,"Purewell, Christchurch","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/purewell-designated-april-1991.pdf,area-map,"",,,,44007360
D_54_BPC_CA31_1,54_BPC_CA31,"Ridgeway and Broadstone Park, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Broadstone-Conservation-Area-Report-16-07-09.pdf",area-appraisal,"",,,,44007105
D_54_BPC_CA31_2,54_BPC_CA31,"Ridgeway and Broadstone Park, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Ridgeway-Broadstone-Park-Conservation-Area.pdf,area-map,"",,,,44007105
D_54_BPC_CA32_1,54_BPC_CA32,"Sandbanks, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents-old/planning-and-building-control/Sandbanks-Conservation-Area-Latest-Revised-27-03-09.pdf",area-appraisal,"",,,,44007310
D_54_BPC_CA32_2,54_BPC_CA32,"Sandbanks, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Sandbanks-Conservation-Area.pdf,area-map,"",,,,44007310
D_54_BPC_CA33_1,54_BPC_CA33,"Southbourne Grove, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"",,,,44007373
D_54_BPC_CA33_2,54_BPC_CA33,"Southbourne Grove, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Southbourne-Grove-Conservation-Area-Map.pdf,area-map,"",,,,44007373
D_54_BPC_CA34_1,54_BPC_CA34,"Stanpit and Fisherman's Bank, Christchurch","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/stanpit-and-fishermans-bank-conservation-area-appraisal-management-plan-adopted-may-2008.pdf",area-appraisal,"Extra documents are available. ",,,,44007363
D_54_BPC_CA34_2,54_BPC_CA34,"Stanpit and Fisherman's Bank, Christchurch","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/stanpit-and-fishermans-bank-designated-april-1991.pdf,area-map,"Extra documents are available. ",,,,44007363
D_54_BPC_CA35_1,54_BPC_CA35,"Talbot Village, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/talbot-village-appraisal-final.pdf",area-appraisal,"Extra documents are available. ",,,,44007374
D_54_BPC_CA35_2,54_BPC_CA35,"Talbot Village, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Talbot-village-map.pdf,area-map,"Extra documents are available. ",,,,44007374
D_54_BPC_CA36_1,54_BPC_CA36,"The Avenue, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/The-Avenue-Cons-Area.pdf",area-appraisal,"",,,,44007350
D_54_BPC_CA36_2,54_BPC_CA36,"The Avenue, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/The-Avenue-Conservation-Area.pdf,area-map,"",,,,44007350
D_54_BPC_CA37_1,54_BPC_CA37,"The Saints, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"Extra documents are available. ",,,,44007030
D_54_BPC_CA37_2,54_BPC_CA37,"The Saints, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/The-Saints-Conservation-Area-Map.pdf,area-map,"Extra documents are available. ",,,,44007030
D_54_BPC_CA38_1,54_BPC_CA38,"Throop and Muccleshell Villages, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"",,,,44007375
D_54_BPC_CA38_2,54_BPC_CA38,"Throop and Muccleshell Villages, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Throop-and-Muccleshell-village-Conservation-Area-Map.pdf,area-map,"",,,,44007375
D_54_BPC_CA39_1,54_BPC_CA39,"Town Centre Heritage, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/town-centre-heritage-combined-part-1.pdf",area-appraisal,"Extra documents are available. ",,,,44007351
D_54_BPC_CA39_2,54_BPC_CA39,"Town Centre Heritage, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Town-Centre-Heritage-Conservation-Area.pdf,area-map,"Extra documents are available. ",,,,44007351
D_54_BPC_CA40_1,54_BPC_CA40,"Tudor Road and Golf Links Road, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Broadstone-Conservation-Area-Report-16-07-09.pdf",area-appraisal,"",,,,44007106
D_54_BPC_CA40_2,54_BPC_CA40,"Tudor Road and Golf Links Road, Poole","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Tudor-Road-Golf-Links-Road-Conservation-Area.pdf,area-map,"",,,,44007106
D_54_BPC_CA41_1,54_BPC_CA41,"Undercliff Road, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"",,,,44007026
D_54_BPC_CA41_2,54_BPC_CA41,"Undercliff Road, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Undercliff-Road-Conservation-Area-Map.pdf,area-map,"",,,,44007026
D_54_BPC_CA42_1,54_BPC_CA42,"Verno Lane, Christchurch","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"",,,,44007354
D_54_BPC_CA42_2,54_BPC_CA42,"Verno Lane, Christchurch","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/verno-lane-designated-october-1988.pdf,area-map,"",,,,44007354
D_54_BPC_CA43_1,54_BPC_CA43,"West Cliff and Poole Hill, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/West-Cliff-and-Poole-Hill-Draft-appraisal-and-management-plan.pdf",area-appraisal,"",,,,44007025
D_54_BPC_CA43_2,54_BPC_CA43,"West Cliff and Poole Hill, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/West-Cliff-and-Poole-Hill-Conservation-Area-Map.pdf,area-map,"",,,,44007025
D_54_BPC_CA44_1,54_BPC_CA44,"West Overcliff Drive, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"",,,,44007024
D_54_BPC_CA44_2,54_BPC_CA44,"West Overcliff Drive, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/West-Overcliff-Drive-Conservation-Area-Map.pdf,area-map,"",,,,44007024
D_54_BPC_CA45_1,54_BPC_CA45,"Westbourne, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"",,,,44007027
D_54_BPC_CA45_2,54_BPC_CA45,"Westbourne, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Westbourne-Conservation-Area-Map.pdf,area-map,"",,,,44007027
D_54_BPC_CA46_1,54_BPC_CA46,"Wick Village, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","No appraisal document",area-appraisal,"",,,,44007023
D_54_BPC_CA46_2,54_BPC_CA46,"Wick Village, Bournemouth","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas",https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/Wick-Village-Conservation-Area-Map.pdf,area-map,"",,,,44007023
D_54_BPC_CA47_1,54_BPC_CA47,"Winkton, Christchurch","https://www.bcpcouncil.gov.uk/planning-and-building-control/urban-design-trees-and-conservation/conservation-areas","https://www.bcpcouncil.gov.uk/documents/planning-and-building-control/winkton-conservation-area-appraisal-and-management-plan-adopted-january-2007.pdf",area-appraisal,"Extra documents are available. ",,,,44007361
