reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_219_MSU_CA11_1,219_MSU_CA11,"Haughley","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Haughley2008CAA.pdf/41de361e-76df-a1b6-bf85-5bd8c128c193?t=1685436930418",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005997
D_219_MSU_CA12_1,219_MSU_CA12,"Hoxne","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/HOXNE-adopted.pdf/8db9fb33-ff71-06df-6f81-4a7812e017ea?t=1685436858552",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005998
D_219_MSU_CA13_1,219_MSU_CA13,"Hunston","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Hunston2009CAA.pdf/bb8bc01b-3c5d-273c-5698-4076c4118b22?t=1685436860373",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005990
D_219_MSU_CA14_1,219_MSU_CA14,"Laxfield","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/LAXFIELD.pdf/2b388da0-b136-a889-27b5-11d0584f1a79?t=1685436862198",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005985
D_219_MSU_CA15_1,219_MSU_CA15,"Mellis","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Mellis2008CAA.pdf/d2e9918b-3074-12a5-f0ca-e827876ea541?t=1685436864311",area-appraisal,"Best Map is shown on page 2, P4, P6, P8 of the appraisal document. ",,,,44005986
D_219_MSU_CA16_1,219_MSU_CA16,"Mendlesham","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Mendlesham2008CAA.pdf/7522fac2-8e5c-98f0-a089-a8bd145e62c7?t=1685436866556",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005976
D_219_MSU_CA17_1,219_MSU_CA17,"Metfield","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Metfield2008CAA.pdf/765dc2e2-c2c6-11ca-6662-8dde44b02315?t=1685436868748",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005971
D_219_MSU_CA18_1,219_MSU_CA18,"Needham Market","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/NeedhamMarket2011CAA.pdf/3f5bd27e-5305-f6b9-2a07-0aff8886cbaf?t=1685436874573",area-appraisal,"Best Map is shown on page 2, P4 of the appraisal document. ",,,,44005993
D_219_MSU_CA19_1,219_MSU_CA19,"Palgrave","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Palgrave2008CAA.pdf/5919a8b1-9319-853d-509d-3ea9bd2c0a08?t=1685436876761",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005982
D_219_MSU_CA20_1,219_MSU_CA20,"Rattlesden","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/RATTLESDEN.pdf/6a056b80-a00c-9bcd-57f1-38e7129a8e99?t=1685436878446",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005988
D_219_MSU_CA21_1,219_MSU_CA21,"Redgrave","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Redgrave2011CAA.pdf/5dd11a13-6eb4-92d9-48da-bc3224dfc7dd?t=1685436880162",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005989
D_219_MSU_CA22_1,219_MSU_CA22,"Stowmarket","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Stowmarket2011CAA.pdf/e8dd04a3-81f7-e3af-75c4-b8c780b79dc5?t=1685436883033",area-appraisal,"Best Map is shown on page 2, P4, P6, P8 of the appraisal document. ",,,,44005970
D_219_MSU_CA23_1,219_MSU_CA23,"Stradbroke","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Stradbroke2011CAA.pdf/9117d094-9044-0494-3a47-8081097ef66c?t=1685436885062",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005984
D_219_MSU_CA24_1,219_MSU_CA24,"Tostock","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Tostock2008CAA.pdf/784fc074-f08a-1e49-9900-e25328bcfb7d?t=1685436889251",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005973
D_219_MSU_CA25_1,219_MSU_CA25,"Thrandeston","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Thrandeston2008CAA.pdf/20a8853f-a67e-dd99-65f2-227214930aac?t=1685436887126",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005972
D_219_MSU_CA26_1,219_MSU_CA26,"Walsham le Willows","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Walsham2011CAA.pdf/cbc1b804-4b50-1adb-8697-f78d7ebb1502?t=1685436891397",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005981
D_219_MSU_CA27_1,219_MSU_CA27,"Wattisfield","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Wattisfield2009CAA.pdf/ab8d31bb-3673-92fa-4136-fba8baec565e?t=1685436893418",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005975
D_219_MSU_CA28_1,219_MSU_CA28,"Wetheringsett","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Wetheringsett2011CAA.pdf/98b0f5ba-3791-e89a-2ea4-eb1b5de7f0c8?t=1685436895211",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005974
D_219_MSU_CA29_1,219_MSU_CA29,"Wickham Skeith","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/WickhamSkeith2008CAA.pdf/2f8ac4e2-f91a-dd96-cda9-bd7b4dee48dc?t=1685436897283",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005992
D_219_MSU_CA30_1,219_MSU_CA30,"Wingfield","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/Wingfield2008CAA.pdf/207f10f2-a705-6cb2-a369-6c2db681b681?t=1685436899156",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005977
D_219_MSU_CA31_1,219_MSU_CA31,"Woolpit","https://midsuffolk.gov.uk/w/conservation-area-appraisals-1","https://midsuffolk.gov.uk/documents/54707/127296/WOOLPIT.pdf/20000599-771f-bb99-8cf0-05608e4d7244?t=1685436902050",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,,44005969
