reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_217_MRT_CA10_2,217_MRT_CA10,"John Innes: Wilton Crescent","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-j-l",https://www.merton.gov.uk/assets/Documents/0177_john_innes_wilton_crescent_map.pdf,area-map,"Extra documents are available. ",,,,44005403
D_217_MRT_CA11_1,217_MRT_CA11,"Kenilworth Avenue","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-j-l","https://www.merton.gov.uk/assets/Documents/0177_kenilworth_ave_character_assessment.pdf",area-appraisal,"Extra documents are available. ",,,,44005395
D_217_MRT_CA11_2,217_MRT_CA11,"Kenilworth Avenue","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-j-l",https://www.merton.gov.uk/assets/Documents/0177_kenliworth_avenue_map.pdf,area-map,"Extra documents are available. ",,,,44005395
D_217_MRT_CA12_1,217_MRT_CA12,"Lambton Road","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-j-l","https://www.merton.gov.uk/assets/Documents/0177_lambton_road_character_appraisal.pdf",area-appraisal,"Extra documents are available. ",,,,44005396
D_217_MRT_CA12_2,217_MRT_CA12,"Lambton Road","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-j-l",https://www.merton.gov.uk/assets/Documents/0177_lambton_road_map.pdf,area-map,"Extra documents are available. ",,,,44005396
D_217_MRT_CA13_1,217_MRT_CA13,"Leopold Road","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-j-l","https://www.merton.gov.uk/assets/Documents/0177_leopold_rd_character_assessment_pt_1.pdf",area-appraisal,"Extra documents are available. ",,,,44005411
D_217_MRT_CA13_2,217_MRT_CA13,"Leopold Road","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-j-l",https://www.merton.gov.uk/assets/Documents/0177_leopold_rd_map.pdf,area-map,"Extra documents are available. ",,,,44005411
D_217_MRT_CA14_1,217_MRT_CA14,"Merton Hall Road","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-m-v","https://www.merton.gov.uk/assets/Documents/0177_merton_hall_rd_character_assessment.pdf",area-appraisal,"Extra documents are available. ",,,,44005409
D_217_MRT_CA14_2,217_MRT_CA14,"Merton Hall Road","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-m-v",https://www.merton.gov.uk/assets/Documents/0177_merton_hall_rd_map.pdf,area-map,"Extra documents are available. ",,,,44005409
D_217_MRT_CA15_1,217_MRT_CA15,"Pelham Road","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-m-v","https://www.merton.gov.uk/assets/Documents/0177_pelham_rd_design_guide.pdf",area-appraisal,"Extra documents are available. ",,,,44005405
D_217_MRT_CA15_2,217_MRT_CA15,"Pelham Road","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-m-v",https://www.merton.gov.uk/assets/Documents/0177_pelham_road_map.pdf,area-map,"Extra documents are available. ",,,,44005405
D_217_MRT_CA16_1,217_MRT_CA16,"South Park Gardens","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-m-v","https://www.merton.gov.uk/assets/Documents/0177_south_park_gardens_design_guide-2.pdf",area-appraisal,"Extra documents are available. ",,,,44005407
D_217_MRT_CA16_2,217_MRT_CA16,"South Park Gardens","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-m-v",https://www.merton.gov.uk/assets/Documents/0177_south_park_gardens_ca-2.pdf,area-map,"Extra documents are available. ",,,,44005407
D_217_MRT_CA17_1,217_MRT_CA17,"Upper Morden","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-m-v","https://www.merton.gov.uk/assets/Documents/0177_upper_morden_design_guide.pdf",area-appraisal,"Extra documents are available. ",,,,44005421
D_217_MRT_CA17_2,217_MRT_CA17,"Upper Morden","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-m-v",https://www.merton.gov.uk/assets/Documents/0177_upper_morden_map.pdf,area-map,"Extra documents are available. ",,,,44005421
D_217_MRT_CA18_1,217_MRT_CA18,"Vineyard Hill Road","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-m-v","https://www.merton.gov.uk/assets/Documents/0177_vineyard_hill_road_character_assessment.pdf",area-appraisal,"Extra documents are available. ",,,,44005418
D_217_MRT_CA18_2,217_MRT_CA18,"Vineyard Hill Road","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-m-v",https://www.merton.gov.uk/assets/Documents/0177_vineyard_hill_road_map.pdf,area-map,"Extra documents are available. ",,,,44005418
D_217_MRT_CA19_1,217_MRT_CA19,"Wandle Valley","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w","https://www.merton.gov.uk/assets/Documents/0177_wandle_valley_part_1_history_and_background.pdf",area-appraisal,"Extra documents are available. ",,,,44005415
D_217_MRT_CA19_2,217_MRT_CA19,"Wandle Valley","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w",https://www.merton.gov.uk/assets/Documents/Wandle_Valley_conservation_area_map.pdf,area-map,"Extra documents are available. ",,,,44005415
D_217_MRT_CA20_1,217_MRT_CA20,"Westcoombe Avenue","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w","https://www.merton.gov.uk/assets/Documents/0177_westcoombe_ave_design_guide.pdf",area-appraisal,"Extra documents are available. ",,,,44005408
D_217_MRT_CA20_2,217_MRT_CA20,"Westcoombe Avenue","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w",https://www.merton.gov.uk/assets/Documents/0177_westcombe_avenue_map.pdf,area-map,"Extra documents are available. ",,,,44005408
D_217_MRT_CA21_1,217_MRT_CA21,"Wimbledon Broadway","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w","https://www.merton.gov.uk/assets/Documents/0177_wimbledon_broadway_design_guide.pdf",area-appraisal,"Extra documents are available. ",,,,44005401
D_217_MRT_CA21_2,217_MRT_CA21,"Wimbledon Broadway","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w",https://www.merton.gov.uk/assets/Documents/0177_wimbledon_broadway_map.pdf,area-map,"Extra documents are available. ",,,,44005401
D_217_MRT_CA22_1,217_MRT_CA22,"Wimbledon Chase","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w","https://www.merton.gov.uk/assets/Documents/0177_wimbledon_chase_character_assessment.pdf",area-appraisal,"Extra documents are available. ",,,,44005406
D_217_MRT_CA22_2,217_MRT_CA22,"Wimbledon Chase","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w",https://www.merton.gov.uk/assets/Documents/0177_wimbledon_chase_map.pdf,area-map,"Extra documents are available. ",,,,44005406
D_217_MRT_CA23_1,217_MRT_CA23,"Wimbledon Hill Road","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w","https://www.merton.gov.uk/assets/Documents/0177_wimbledon_hill_road_character_assessment.pdf",area-appraisal,"Extra documents are available. ",,,,44005404
D_217_MRT_CA23_2,217_MRT_CA23,"Wimbledon Hill Road","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w",https://www.merton.gov.uk/assets/Documents/0177_wimbledon_hill_road_ca_map_2007.pdf,area-map,"Extra documents are available. ",,,,44005404
D_217_MRT_CA24_1,217_MRT_CA24,"Wimbledon North","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w","https://www.merton.gov.uk/assets/Documents/0177_wimbledon_north_character_assessment_intro_pt1_sub_area_1_to_5.pdf",area-appraisal,"Extra documents are available. ",,,,44005420
D_217_MRT_CA24_2,217_MRT_CA24,"Wimbledon North","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w",https://www.merton.gov.uk/assets/Documents/WimbledonNorth_Map_v3.pdf,area-map,"Extra documents are available. ",,,,44005420
D_217_MRT_CA25_1,217_MRT_CA25,"Wimbledon Village","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w","https://www.merton.gov.uk/assets/Documents/0177_wimbledon_village_conservation_area_design_guide_p1-2.pdf",area-appraisal,"Extra documents are available. ",,,,44005419
D_217_MRT_CA25_2,217_MRT_CA25,"Wimbledon Village","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w",https://www.merton.gov.uk/assets/Documents/Wimbledon_Village_Conservation_Area_Map.pdf,area-map,"Extra documents are available. ",,,,44005419
D_217_MRT_CA26_1,217_MRT_CA26,"Wimbledon West","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w","https://www.merton.gov.uk/assets/Documents/0177_character_assessment_wimbledon_west_intro_and_background_pt1.pdf",area-appraisal,"Extra documents are available. ",,,,44005413
D_217_MRT_CA26_2,217_MRT_CA26,"Wimbledon West","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w",https://www.merton.gov.uk/assets/Documents/Wimbledon_West_Conservation_Area_Map.pdf,area-map,"Extra documents are available. ",,,,44005413
D_217_MRT_CA27_1,217_MRT_CA27,"Wimbledon Windmill","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w","No appraisal document",area-appraisal,"",,,,44005402
D_217_MRT_CA27_2,217_MRT_CA27,"Wimbledon Windmill","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w",https://www.merton.gov.uk/assets/Documents/0177_wimbledon_windmill_map.pdf,area-map,"",,,,44005402
D_217_MRT_CA28_1,217_MRT_CA28,"Wool Road","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w","https://www.merton.gov.uk/assets/Documents/0177_wool_road_design_guide.pdf",area-appraisal,"Extra documents are available. ",,,,44005410
D_217_MRT_CA28_2,217_MRT_CA28,"Wool Road","https://www.merton.gov.uk/planning-and-buildings/conservation-heritage/conservation-areas-list#toc-conservation-areas-w",https://www.merton.gov.uk/assets/Documents/0177_wool_road_map.pdf,area-map,"Extra documents are available. ",,,,44005410
