reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_WNUA_501909_CA_1_1,WNUA_501909_CA_1,"Abington Park","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","https://cms.westnorthants.gov.uk/media/11324/download",area-appraisal,,,,,44002556.0
D_WNUA_501909_CA_1_2,WNUA_501909_CA_1,"Abington Park","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals",https://cms.westnorthants.gov.uk/media/11330/download,area-map,,,,,44002556.0
D_WNUA_501909_CA_2_1,WNUA_501909_CA_2,"Abthorpe","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","https://cms.westnorthants.gov.uk/media/10871/download",area-appraisal,,,,,44006026.0
D_WNUA_501909_CA_2_2,WNUA_501909_CA_2,"Abthorpe","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals",https://cms.westnorthants.gov.uk/media/10874/download,area-map,,,,,44006026.0
D_WNUA_501909_CA_3_1,WNUA_501909_CA_3,"Adstone","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","https://cms.westnorthants.gov.uk/media/10877/download",area-appraisal,,,,,44006075.0
D_WNUA_501909_CA_3_2,WNUA_501909_CA_3,"Adstone","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals",https://cms.westnorthants.gov.uk/media/10880/download,area-map,,,,,44006075.0
D_WNUA_501909_CA_4_1,WNUA_501909_CA_4,"Alderton","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","https://cms.westnorthants.gov.uk/media/10883/download",area-appraisal,,,,,44005299.0
D_WNUA_501909_CA_4_2,WNUA_501909_CA_4,"Alderton","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals",https://cms.westnorthants.gov.uk/media/10886/download,area-map,,,,,44005299.0
D_WNUA_501909_CA_5_1,WNUA_501909_CA_5,"All Saints","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","https://cms.westnorthants.gov.uk/media/11333/download",area-appraisal,,,,,44005239.0
D_WNUA_501909_CA_5_2,WNUA_501909_CA_5,"All Saints","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals",https://cms.westnorthants.gov.uk/media/11339/download,area-map,,,,,44005239.0
