reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
BAN_36_CA_1,"Ashmansworth",,"https://www.basingstoke.gov.uk/content/page/33770/Ashmansworth%20CAA.pdf","https://www.basingstoke.gov.uk/conservationappraisals"," ",,2004-02-19,,44003528.0
BAN_36_CA_2,"Basingstoke Canal",,"https://www.basingstoke.gov.uk/content/page/64346/Basingstoke%20Canal%20CAA.pdf","https://www.basingstoke.gov.uk/conservationappraisals"," ",,2003-07-17,,44003543.0
BAN_36_CA_3,"Basingstoke Town",,"https://www.basingstoke.gov.uk/content/page/44210/Basingstoke%20Town.pdf","https://www.basingstoke.gov.uk/conservationappraisals","Map has been superseded  Extra documents are available. ",,2015-09-29,,44006782.0
BAN_36_CA_4,"Bradley",,"https://www.basingstoke.gov.uk/content/page/33779/Bradley%20CAA.pdf","https://www.basingstoke.gov.uk/conservationappraisals"," ",,2004-02-19,,44003556.0
BAN_36_CA_5,"Bramley and Bramley Green",,"https://www.basingstoke.gov.uk/content/page/33782/Bramley%20and%20Bramley%20Green%20Conservation%20Area%20Appraisal%20.pdf","https://www.basingstoke.gov.uk/conservationappraisals"," ",,2003-07-17,,44003559.0
BAN_36_CA_6,"Brookvale West",,"https://www.basingstoke.gov.uk/content/page/64348/Brookvale%20West%20CAA.pdf","https://www.basingstoke.gov.uk/conservationappraisals"," ",,2003-07-17,,44003525.0
BAN_36_CA_7,"Brown and Chilton Candover",,"https://www.basingstoke.gov.uk/content/page/33788/Brown%20and%20Chilton%20Candover%20Conservation%20Area%20Appraisal.pdf","https://www.basingstoke.gov.uk/conservationappraisals"," ",,2003-07-17,,44003563.0
BAN_36_CA_8,"Church Oakley",,"https://www.basingstoke.gov.uk/content/page/33791/Church%20Oakley%20Conservation%20Area%20Appraisal.pdf","https://www.basingstoke.gov.uk/conservationappraisals"," ",,2003-07-17,,44003557.0
BAN_36_CA_9,"Tadley, Church Road",,"https://www.basingstoke.gov.uk/content/page/33882/Tadley,%20Church%20Road%20Conservation%20Area%20Appraisal.pdf","https://www.basingstoke.gov.uk/conservationappraisals"," ",,2003-07-17,,44003541.0
BAN_36_CA_10,"Cliddesden",,"https://www.basingstoke.gov.uk/content/page/33794/Cliddesden%20CAA.pdf","https://www.basingstoke.gov.uk/conservationappraisals"," ",,2003-02-20,,44003527.0
BAN_36_CA_11,"Deane",,"https://www.basingstoke.gov.uk/content/page/33797/Deane%20Conservation%20Area%20Appraisal.pdf","https://www.basingstoke.gov.uk/conservationappraisals"," ",,2003-07-17,,44003558.0
BAN_36_CA_12,"Dummer",,"https://www.basingstoke.gov.uk/content/page/33800/Dummer%20Conservation%20Area%20Appraisal.pdf","https://www.basingstoke.gov.uk/conservationappraisals"," ",,2003-02-20,,44003553.0
BAN_36_CA_13,"East End and North End",,"https://www.basingstoke.gov.uk/content/page/33803/East%20End%20and%20North%20EndConservation%20Area%20Appraisal.pdf","https://www.basingstoke.gov.uk/conservationappraisals"," ",,2003-07-17,,44003562.0
