reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
Q20198711_396_CA_1,"Alfriston",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Alfriston-Conservation-Area-Appraisal-Management-Plan.pdf","","  Best Map is shown on page 14 of the appraisal document. ",,,,44001832.0
Q20198711_396_CA_2,"Castle Goring",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Castle-Goring-CAAMPS-Web-Version.pdf","","  Best Map is shown on page 36 of the appraisal document. ",,,,Q20198711_396_CA_2_New
Q20198711_396_CA_3,"Clayton",,"https://www.southdowns.gov.uk/wp-content/uploads/2018/09/Clayton-CAAMPS-Adopted-Version.pdf","","  Best Map is shown on page 4 of the appraisal document. ",,,,44002047.0
Q20198711_396_CA_4,"Droxford",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Droxford-CAAMPS.pdf","","  Best Map is shown on page 4 of the appraisal document. ",,,,44006837.0
Q20198711_396_CA_5,"East Chiltington",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/East-Chiltington-Conservation-Area-Appraisal-Management-Plan.pdf","","  Best Map is shown on page 27 of the appraisal document. ",,,,44000087.0
Q20198711_396_CA_6,"East Meon",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/East-Meon-CAAMP.pdf","","  Best Map is shown on page 70 of the appraisal document. ",,,,44009296.0
Q20198711_396_CA_7,"Exton",,"https://www.southdowns.gov.uk/wp-content/uploads/2019/12/Exton-CAAMP.pdf","","  Best Map is shown on page 44 of the appraisal document. ",,,,44006821.0
Q20198711_396_CA_8,"Fernhurst",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Fernhurst-CAAMPS.pdf",""," ",,,,44002044.0
Q20198711_396_CA_9,"Lewes",,"https://www.southdowns.gov.uk/wp-content/uploads/2018/10/LEWES-CONSERVATION-AREA-MANAGEMENT-PLAN-3.pdf",""," ",,,,44005296.0
Q20198711_396_CA_10,"Lynchmere",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Lynchmere-CAAMP-Dec-16.pdf","","  Best Map is shown on page 29 of the appraisal document. ",,,,44001949.0
Q20198711_396_CA_11,"Malling Deanery",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Malling-Deanery-CAAMPS.pdf","","  Best Map is shown on page 27 of the appraisal document. ",,,,Q20198711_396_CA_11_New
Q20198711_396_CA_12,"Midhurst",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Midhurst-Conservation-Area.pdf",""," ",,,,44004206.0
Q20198711_396_CA_13,"Petersfield",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Petersfield-Conservation-Area-Character-Appraisal-and-Management-Plan.pdf","","  Best Map is shown on page 69 of the appraisal document. ",,,,44009315.0
Q20198711_396_CA_14,"Petworth",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Petworth-Conservation-Area.pdf",""," ",,,,44004201.0
Q20198711_396_CA_15,"Slindon",,"https://www.southdowns.gov.uk/wp-content/uploads/2018/08/Slindon-CAAMP-Web.pdf","","  Best Map is shown on page 73 of the appraisal document. ",,,,44002165.0
Q20198711_396_CA_16,"Southease",,"https://www.southdowns.gov.uk/wp-content/uploads/2015/04/Southease-Conservation-Area-Appraisal-Management-Plan.pdf","","  Best Map is shown on page 4 of the appraisal document. ",,,,44000078.0
Q20198711_396_CA_17,"West Meon",,"https://www.southdowns.gov.uk/wp-content/uploads/2018/10/West-Meon-CAAMP-Sausage.pdf","","  Best Map is shown on page 65 of the appraisal document. ",,,,44006832.0
