reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
SCE_282_CA_1,"Brompton",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document.  ",,,,44005494.0
SCE_282_CA_2,"Burniston",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document.  ",,,,44005485.0
SCE_282_CA_3,"Cayton",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document.  ",,,,44005491.0
SCE_282_CA_4,"Cloughton",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document. Duplicate of 44005532, should be kept Appraisal document is on NYMoors website, which area should this be in?",,,,44000644.0
SCE_282_CA_5,"Dean Rd/Manor Rd Cemeteries",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document.  ",,,,44005486.0
SCE_282_CA_6,"East Ayton",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document.  ",,,,SCE_282_CA_6_New
SCE_282_CA_7,"Falsgrave",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document.  ",,,,44005487.0
SCE_282_CA_8,"Filey",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document.  ",,,,44005499.0
SCE_282_CA_9,"Flixton",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document.  ",,,,44005500.0
SCE_282_CA_10,"Folkton",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-scarborough/conservation-areas","No Appraisal document.  ",,,,44005501.0
