reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
NHE_232_CA_1,"Ashwell",,"https://www.north-herts.gov.uk/sites/default/files/2023-07/Ashwell%20-%20Final%20Version%2014%20Feb%202023%20%28002%29.pdf","https://www.north-herts.gov.uk/conservation-areas-villages","Appraisal  Extra documents are available. ",,1986-01-01,,44001357.0
NHE_232_CA_2,"Ayot St Lawence",,"https://www.north-herts.gov.uk/sites/default/files/Ayot%20St%20Lawrence%20CA%20Character%20note_0.pdf","https://www.north-herts.gov.uk/conservation-areas-villages","Character Statement ",,1983-01-01,,NHE_232_CA_2_New
NHE_232_CA_3,"Baldock",,"https://www.north-herts.gov.uk/sites/default/files/baldock_ca_character_statement_pdf.pdf","https://www.north-herts.gov.uk/baldock-conservation-area","Character Statement ",,2003-06-17,,44001732.0
NHE_232_CA_4,"Barkway",,"https://www.north-herts.gov.uk/sites/default/files/Barkway%20CA%20Character%20Statement.pdf","https://www.north-herts.gov.uk/conservation-areas-villages","Character Statement ",,1970-01-01,,44005775.0
NHE_232_CA_5,"Barley",,"https://www.north-herts.gov.uk/sites/default/files/Barley%20CA%20Character%20Statement.pdf","https://www.north-herts.gov.uk/conservation-areas-villages","Character Statement ",,1980-01-01,,44005776.0
NHE_232_CA_6,"Bendish",,"https://www.north-herts.gov.uk/sites/default/files/Bendish%20CA%20Character%20Statement.pdf","https://www.north-herts.gov.uk/conservation-areas-villages","Character Statement ",,1990-01-01,,44005777.0
NHE_232_CA_7,"Butts Close, Hitchin",,"https://www.north-herts.gov.uk/sites/default/files/butts_close_hitchin_character_statement.pdf","https://www.north-herts.gov.uk/hitchin-conservation-area","Character Statement ",,2011-07-26,,44005060.0
NHE_232_CA_8,"Charlton",,"https://www.north-herts.gov.uk/sites/default/files/Charlton%20CA%20Character%20Statement_0.pdf","https://www.north-herts.gov.uk/conservation-areas-villages","Character Statement ",,1977-01-01,,44001361.0
NHE_232_CA_9,"Codicote",,"https://www.north-herts.gov.uk/sites/default/files/Codicote%20CA%20Character%20Statement.pdf","https://www.north-herts.gov.uk/conservation-areas-villages","Character Statement ",,1979-01-01,,44005778.0
NHE_232_CA_10,"Croft Lane (Letchworth)",,"https://www.north-herts.gov.uk/sites/default/files/Croft%20Lane%20CA%20Character%20Statement_0.pdf","https://www.north-herts.gov.uk/letchworth-conservation-area","Character Statement  Best Map is shown on page 12 of the appraisal document. ",,1991-01-01,,44001359.0
