reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
ARU_29_CA_1,"Aldingbourne Church Road",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","   Best Map is shown on page 8 of the appraisal document. ",,,,44002080.0
ARU_29_CA_2,"Aldwick",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 12 of the appraisal document. ",,,,44002138.0
ARU_29_CA_3,"Angmering",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 14 of the appraisal document. ",,,,44001981.0
ARU_29_CA_4,"Arundel",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 16 of the appraisal document. ",,,,ARU_29_CA_4_New
ARU_29_CA_5,"Barnham (Church Lane)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 18 of the appraisal document. ",,,,44002313.0
ARU_29_CA_6,"Bognor Regis (Aldwick Road)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 23 of the appraisal document. ",,,,44002008.0
ARU_29_CA_7,"Bognor Regis (Railway Station)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 26 of the appraisal document. ",,,,44001794.0
ARU_29_CA_8,"Bognor Regis (The Steyne and Waterloo Square)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 28 of the appraisal document. ",,,,44001905.0
ARU_29_CA_9,"Bognor Regis (Upper Bognor Road and Mead Lane)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 31 of the appraisal document. ",,,,44001812.0
ARU_29_CA_10,"Burpham and Wepham",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 35 of the appraisal document. ",,,,ARU_29_CA_10_New
ARU_29_CA_11,"Clapham",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 38 of the appraisal document. ",,,,ARU_29_CA_11_New
ARU_29_CA_12,"East Preston/Rustington (Station Road)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 42 of the appraisal document. ",,,,44001888.0
ARU_29_CA_13,"Eastergate (Church Lane) and Eastergate (Square)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 40 of the appraisal document. ",,,,44002131.0
ARU_29_CA_14,"Felpham",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 44 of the appraisal document. ",,,,44001964.0
ARU_29_CA_15,"Ferring",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 46 of the appraisal document. ",,,,44002061.0
ARU_29_CA_16,"Findon",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 48 of the appraisal document. ",,,,ARU_29_CA_16_New
ARU_29_CA_17,"Houghton",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 50 of the appraisal document. ",,,,ARU_29_CA_17_New
ARU_29_CA_18,"Littlehampton (East Street)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 53 of the appraisal document. ",,,,44001972.0
ARU_29_CA_19,"Littlehampton (River Road)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 57 of the appraisal document. ",,,,44001787.0
ARU_29_CA_20,"Littlehampton (Seafront)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 61 of the appraisal document. ",,,,44002158.0
ARU_29_CA_21,"Lyminster",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 64 of the appraisal document. ",,,,44002271.0
ARU_29_CA_22,"North Bersted",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 20 of the appraisal document. ",,,,44002207.0
ARU_29_CA_23,"Norton",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 66 of the appraisal document. ",,,,44002078.0
ARU_29_CA_24,"Patching",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 68 of the appraisal document. ",,,,ARU_29_CA_24_New
ARU_29_CA_25,"Poling",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 70 of the appraisal document. ",,,,44002292.0
ARU_29_CA_26,"Rustington",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 72 of the appraisal document. ",,,,44002099.0
ARU_29_CA_27,"Shripney",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 74 of the appraisal document. ",,,,44001957.0
ARU_29_CA_28,"Slindon",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 76 of the appraisal document. ",,,,ARU_29_CA_28_New
ARU_29_CA_29,"South Stoke",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details","  Best Map is shown on page 79 of the appraisal document. ",,,,ARU_29_CA_29_New
