reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
BUR_69_CA_1,"Ainsworth Village",,"https://www.bury.gov.uk/asset-library/ainsworth-village-conservation-area-management-plan.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas"," ",,,,44002697.0
BUR_69_CA_2,"All Saints, Whitefield",,"https://www.bury.gov.uk/asset-library/allsaints-conservation-area-management-plan.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas"," ",,,,44002703.0
BUR_69_CA_3,"Brooksbottoms and Rowlands",,"https://www.bury.gov.uk/asset-library/brooksbottom-conservation-area-appraisal-report-2010.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas"," ",,,,44002699.0
BUR_69_CA_4,"Bury New Road",,"","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas","No Appraisal document.  ",,,,BUR_69_CA_4_New
BUR_69_CA_5,"Bury Town Centre",,"https://www.bury.gov.uk/asset-library/bury-conservation-area-appraisal.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas"," ",,,,44002695.0
BUR_69_CA_6,"Holcombe",,"https://www.bury.gov.uk/asset-library/holcombe-conservation-area-appraisal-report-2010.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas"," ",,,,44006212.0
BUR_69_CA_7,"Mount Pleasant",,"https://www.bury.gov.uk/asset-library/mount-pleasant-conservation-area-appraisal.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas"," ",,,,44002701.0
BUR_69_CA_8,"Poppythorn",,"https://www.bury.gov.uk/asset-library/poppythorn-conservation-area-management-plan.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas"," ",,,,44002702.0
BUR_69_CA_9,"Pot Green",,"","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas","No Appraisal document.  ",,,,44002698.0
BUR_69_CA_10,"Ramsbottom",,"https://www.bury.gov.uk/asset-library/ramsbottom-conservation-area-management-plan.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas"," ",,,,44002704.0
BUR_69_CA_11,"St Mary's",,"https://www.bury.gov.uk/asset-library/stmarys-conservation-area-introduction.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas"," ",,,,44002705.0
BUR_69_CA_12,"Summerseat",,"https://www.bury.gov.uk/asset-library/summerseat-conservation-area-appraisal.pdf","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas"," ",,,,44002696.0
BUR_69_CA_13,"Tanners",,"","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas","No Appraisal document.  ",,,,BUR_69_CA_13_New
BUR_69_CA_14,"Walmersley",,"","https://www.bury.gov.uk/planning-building-control/heritage-and-conservation/conservation-areas","No Appraisal document.  ",,,,44002700.0
