reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
WNUA_501909_CA_1,"Abington Park",,"https://cms.westnorthants.gov.uk/media/11324/download","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","  Extra documents are available. ",,,,44002556.0
WNUA_501909_CA_2,"Abthorpe",,"https://cms.westnorthants.gov.uk/media/10871/download","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","  Extra documents are available. ",,,,44006026.0
WNUA_501909_CA_3,"Adstone",,"https://cms.westnorthants.gov.uk/media/10877/download","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","  Extra documents are available. ",,,,44006075.0
WNUA_501909_CA_4,"Alderton",,"https://cms.westnorthants.gov.uk/media/10883/download","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","  Extra documents are available. ",,,,44005299.0
WNUA_501909_CA_5,"All Saints",,"https://cms.westnorthants.gov.uk/media/11333/download","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","  Extra documents are available. ",,,,44005239.0
WNUA_501909_CA_6,"Ashby St Ledgers",,"https://cms.westnorthants.gov.uk/media/10382/download","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","  Extra documents are available. ",,,,44003630.0
WNUA_501909_CA_7,"Astrop",,"https://cms.westnorthants.gov.uk/media/10889/download","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","  Extra documents are available. ",,,,44006628.0
WNUA_501909_CA_8,"Aynho",,"https://cms.westnorthants.gov.uk/media/10895/download","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","  Extra documents are available. ",,,,44006076.0
WNUA_501909_CA_9,"Badby",,"https://cms.westnorthants.gov.uk/media/10394/download","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","  Extra documents are available. ",,,,44003626.0
WNUA_501909_CA_10,"Barrack Road",,"https://cms.westnorthants.gov.uk/media/11342/download","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","  Extra documents are available. ",,,,44002552.0
WNUA_501909_CA_11,"Billing Road",,"https://cms.westnorthants.gov.uk/media/11351/download","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","  Extra documents are available. ",,,,44005999.0
WNUA_501909_CA_12,"Blakesley",,"https://cms.westnorthants.gov.uk/media/10901/download","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","  Extra documents are available. ",,,,44005300.0
WNUA_501909_CA_13,"Blisworth",,"https://cms.westnorthants.gov.uk/media/10901/download","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","  Extra documents are available. ",,,,44006027.0
