reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_OXO_251_CA_1_1,OXO_251_CA_1,"Bartlemas","https://www.oxford.gov.uk/directory-record/225/bartlemas","https://www.oxford.gov.uk/downloads/file/44/bartlemas-conservation-area-appraisal",area-appraisal,,,,,44002116.0
D_OXO_251_CA_2_1,OXO_251_CA_2,"Beauchamp Lane","https://www.oxford.gov.uk/directory-record/224/beauchamp-lane","",area-appraisal,,,,,44002054.0
D_OXO_251_CA_3_1,OXO_251_CA_3,"Binsey","https://www.oxford.gov.uk/directory-record/223/binsey","https://www.oxford.gov.uk/downloads/file/47/binsey-conservation-area-overview",area-appraisal,,,,,44004341.0
D_OXO_251_CA_4_1,OXO_251_CA_4,"Central (University and City)","https://www.oxford.gov.uk/directory-record/222/central-university-and-city","https://www.oxford.gov.uk/downloads/file/1756/central-city-and-university-conservation-area-appraisal",area-appraisal,,,,,44004345.0
D_OXO_251_CA_4_2,OXO_251_CA_4,"Central (University and City)","https://www.oxford.gov.uk/directory-record/222/central-university-and-city",https://www.oxford.gov.uk/downloads/file/48/central-university-and-city-conservation-area-map-2019,area-map,,,,,44004345.0
D_OXO_251_CA_5_1,OXO_251_CA_5,"Headington Hill","https://www.oxford.gov.uk/directory-record/221/headington-hill","https://www.oxford.gov.uk/downloads/file/70/headington-hill-conservation-area-appraisal-endorsed-10-december-2012",area-appraisal,,,,,44004347.0
D_OXO_251_CA_5_2,OXO_251_CA_5,"Headington Hill","https://www.oxford.gov.uk/directory-record/221/headington-hill",https://www.oxford.gov.uk/downloads/file/75/headington-hill-conservation-area-map-1-location,area-map,,,,,44004347.0
D_OXO_251_CA_6_1,OXO_251_CA_6,"Headington Quarry","https://www.oxford.gov.uk/directory-record/220/headington-quarry","https://www.oxford.gov.uk/downloads/file/78/headington-quarry-conservation-area-appraisal-february-2010",area-appraisal,,,,,44002155.0
D_OXO_251_CA_7_1,OXO_251_CA_7,"Iffley","https://www.oxford.gov.uk/directory-record/219/iffley","https://www.oxford.gov.uk/downloads/file/80/iffley-conservation-area-appraisal",area-appraisal,,,,,44002014.0
D_OXO_251_CA_8_1,OXO_251_CA_8,"Jericho","https://www.oxford.gov.uk/directory-record/226/jericho","https://www.oxford.gov.uk/downloads/file/39/jericho-study-october-2010",area-appraisal,,,,,44004966.0
