reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_RIC_266_CA_1_1,RIC_266_CA_1,"Amyand Park Road","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","https://www.richmond.gov.uk/media/13240/conarea48_a3_rgb.pdf",area-appraisal,,,2001-01-20,,44002470.0
D_RIC_266_CA_2_1,RIC_266_CA_2,"Barnes Common","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","https://www.richmond.gov.uk/media/4015/bcomm_millhill_web.pdf",area-appraisal,,,2002-05-10,,44009085.0
D_RIC_266_CA_2_2,RIC_266_CA_2,"Barnes Common","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study",https://www.richmond.gov.uk/media/4016/bcomm_millhill_map1-2.pdf,area-map,,,2002-05-10,,44009085.0
D_RIC_266_CA_3_1,RIC_266_CA_3,"Barnes Green","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/barnes_green_conservation_area_appraisal",area-appraisal,,,2004-02-13,,44009087.0
D_RIC_266_CA_3_2,RIC_266_CA_3,"Barnes Green","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study",https://www.richmond.gov.uk/media/4018/barnes_green_map.pdf,area-map,,,2004-02-13,,44009087.0
D_RIC_266_CA_4_1,RIC_266_CA_4,"Belmont Road","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_statements","https://www.richmond.gov.uk/media/13243/conarea29_a3_rgb.pdf",area-appraisal,,,1977-07-05,,44009077.0
D_RIC_266_CA_5_1,RIC_266_CA_5,"Beresford Avenue","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","https://www.richmond.gov.uk/media/4019/ca56_beresford_av_study_and_map.pdf",area-appraisal,,,1990-03-20,,44002474.0
D_RIC_266_CA_5_2,RIC_266_CA_5,"Beresford Avenue","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study",https://www.richmond.gov.uk/media/4020/ca56_beresford_av_map.pdf,area-map,,,1990-03-20,,44002474.0
D_RIC_266_CA_6_1,RIC_266_CA_6,"Blackmore's Grove","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","https://www.richmond.gov.uk/media/4021/ca_studies_39_web.pdf",area-appraisal,,,2005-11-07,,44002462.0
D_RIC_266_CA_7_1,RIC_266_CA_7,"Broad Street","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","https://www.richmond.gov.uk/media/21098/ca84_broad_street_feb_2021.pdf",area-appraisal,,,2019-02-20,,44006799.0
