reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
ERE_130_CA_1,"Breadsall",,"","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","No Appraisal document.  ",,,,44004918.0
ERE_130_CA_2,"Breaston",,"https://www.erewash.gov.uk/planning-policy-section/heritage-documents.html?task=download.send&id=9&catid=12&m=0","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","Character Appraisal  Extra documents are available. ",,2012-11-21,,44005537.0
ERE_130_CA_3,"Dale Abbey",,"","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","No Appraisal document.  ",,,,44005538.0
ERE_130_CA_4,"Draycott",,"https://www.erewash.gov.uk/planning-policy-section/heritage-documents.html?task=download.send&id=11&catid=12&m=0","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","Character Appraisal ",,,,44005539.0
ERE_130_CA_5,"Eaton Bank",,"","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","No Appraisal document.  ",,,,44005540.0
ERE_130_CA_6,"Ilkeston",,"","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","No Appraisal document.  ",,,,44004921.0
ERE_130_CA_7,"Little Eaton",,"","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","No Appraisal document.  ",,,,44005541.0
ERE_130_CA_8,"Long Eaton (Derby Road)",,"","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","No Appraisal document.  ",,,,44005542.0
ERE_130_CA_9,"Long Eaton Lace Factories",,"https://www.erewash.gov.uk/planning-policy-section/heritage-documents.html?task=download.send&id=16&catid=12&m=0","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html"," ",,2005-10-01,,44004922.0
ERE_130_CA_10,"Long Eaton Town Centre",,"https://www.erewash.gov.uk/planning-policy-section/heritage-documents.html?task=download.send&id=17&catid=12&m=0","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","  Extra documents are available.  Best Map is shown on page 5 of the appraisal document. ",,2005-10-01,,44005543.0
ERE_130_CA_11,"Morley",,"","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","No Appraisal document.  ",,,,44004917.0
ERE_130_CA_12,"Risley",,"","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","No Appraisal document.  ",,,,44004919.0
ERE_130_CA_13,"Sandiacre 'Canal Side'",,"","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","No Appraisal document.  ",,,,44005545.0
ERE_130_CA_14,"Sandiacre (Cloud Side)",,"","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","No Appraisal document.  ",,,,44005546.0
ERE_130_CA_15,"Sandiacre Lock",,"https://www.erewash.gov.uk/planning-policy-section/heritage-documents.html?task=download.send&id=44&catid=12&m=0","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","Character Appraisal ",,,,44005547.0
ERE_130_CA_16,"Sawley",,"","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","No Appraisal document.  ",,,,44005548.0
ERE_130_CA_17,"Sheet Stores",,"","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","No Appraisal document.  ",,,,ERE_130_CA_17_New
ERE_130_CA_18,"Stanley",,"","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","No Appraisal document.  ",,,,44004920.0
ERE_130_CA_19,"Stanton-by-Dale",,"https://www.erewash.gov.uk/planning-policy-section/heritage-documents.html?task=download.send&id=50&catid=12&m=0","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","Character Appraisal  Extra documents are available. ",,,,44004924.0
ERE_130_CA_20,"West Hallam",,"https://www.erewash.gov.uk/planning-policy-section/heritage-documents.html?task=download.send&id=53&catid=12&m=0","https://www.erewash.gov.uk/planning-policy-section/heritage-documents/category/12-conservation-areas.html","Character Appraisal  Extra documents are available. ",,,,44004923.0
