reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
CRW_99_CA_1,"Brighton Road",,"https://crawley.gov.uk/sites/default/files/documents/INT159686.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas"," ",,2013-05-03,,44005285.0
CRW_99_CA_2,"Dyers Almshouses",,"https://crawley.gov.uk/sites/default/files/documents/INT169912.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas","  Best Map is shown on page 8 of the appraisal document. ",,1996-10-15,,44005286.0
CRW_99_CA_3,"Forestfield and Shrublands",,"https://crawley.gov.uk/sites/default/files/documents/INT169913.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas","  Best Map is shown on page 2 of the appraisal document. ",,1996-10-15,,44005287.0
CRW_99_CA_4,"Gossops Green Neighbourhood Centre",,"https://crawley.gov.uk/sites/default/files/2021-02/Gossops_Green_Neighbourhood_Centre_Draft_Conservation_Area_Appraisal.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas","Draft Appraisal ",,,,CRW_99_CA_4_New
CRW_99_CA_5,"Hazelwick Road",,"https://crawley.gov.uk/sites/default/files/documents/PUB352115.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas"," ",,2013-03-20,,44005288.0
CRW_99_CA_6,"High Street",,"https://crawley.gov.uk/sites/default/files/documents/INT169914.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas","  Extra documents are available. ",,1991-11-18,,44005289.0
CRW_99_CA_7,"Ifield Village",,"https://crawley.gov.uk/sites/default/files/documents/INT169915.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas"," ",,2018-02-28,,44005290.0
CRW_99_CA_8,"Malthouse Road",,"","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas","No Appraisal document.  ",,2013-04-03,,44005291.0
CRW_99_CA_9,"Southgate Neighbourhood Centre",,"","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas","No Appraisal document.  ",,2013-04-03,,44005292.0
CRW_99_CA_10,"St Peters",,"","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas","No Appraisal document.   Extra documents are available. ",,2022-11-01,,44005293.0
CRW_99_CA_11,"Sunnymead",,"https://crawley.gov.uk/sites/default/files/documents/INT169917.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas","  Best Map is shown on page 3 of the appraisal document. ",,1997-01-01,,44005294.0
CRW_99_CA_12,"Worth",,"https://crawley.gov.uk/sites/default/files/documents/PUB249473.pdf","https://crawley.gov.uk/planning/design-and-conservation/conservation-areas","  Extra documents are available.  Best Map is shown on page 5 of the appraisal document. ",,2018-02-01,,44005295.0
