reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
HEF_164_CA_1,"Almeley",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1987-01-01,,44000015.0
HEF_164_CA_2,"Aylestone Hill",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1969-01-01,,44000016.0
HEF_164_CA_3,"Aylton ",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1991-01-01,,HEF_164_CA_3_New
HEF_164_CA_4,"Bircher ",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1995-01-01,,HEF_164_CA_4_New
HEF_164_CA_5,"Bodenham",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1990-01-01,,HEF_164_CA_5_New
HEF_164_CA_6,"Bodenham Road",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1992-01-01,,HEF_164_CA_6_New
HEF_164_CA_7,"Bosbury",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1976-01-01,,HEF_164_CA_7_New
HEF_164_CA_8,"Bromyard",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1997-01-01,,HEF_164_CA_8_New
HEF_164_CA_9,"Broomy Hill",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1975-01-01,,HEF_164_CA_9_New
HEF_164_CA_10,"Bulmer Garden Suburb",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1991-01-01,,HEF_164_CA_10_New
HEF_164_CA_11,"Burghill",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1978-01-01,,HEF_164_CA_11_New
HEF_164_CA_12,"Cradley",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1976-01-01,,HEF_164_CA_12_New
HEF_164_CA_13,"Colwall Stone / Upper Colwall",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,2001-01-01,,HEF_164_CA_13_New
HEF_164_CA_14,"Dilwyn",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1974-01-01,,HEF_164_CA_14_New
HEF_164_CA_15,"Dorstone",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1976-01-01,,HEF_164_CA_15_New
HEF_164_CA_16,"Eardisland",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1995-01-01,,HEF_164_CA_16_New
HEF_164_CA_17,"Eardisley ",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1990-01-01,,HEF_164_CA_17_New
HEF_164_CA_18,"Eastnor",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1991-01-01,,44000761.0
HEF_164_CA_19,"Fownhope",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1976-01-01,,44000762.0
HEF_164_CA_20,"Hafod Road",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1992-01-01,,44000763.0
HEF_164_CA_21,"Hampton Bishop",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1987-01-01,,44000764.0
HEF_164_CA_22,"Hampton Park, Hereford",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1969-01-01,,44000765.0
HEF_164_CA_23,"Hereford Central Area ",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1975-01-01,,HEF_164_CA_23_New
HEF_164_CA_24,"Hoarwithy",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1976-01-01,,44000030.0
HEF_164_CA_25,"Huntington",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1975-01-01,,44000766.0
HEF_164_CA_26,"Kingsland",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1975-01-01,,44000767.0
HEF_164_CA_27,"Kington",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1969-01-01,,44000768.0
HEF_164_CA_28,"Ledbury",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1995-01-01,,44000769.0
HEF_164_CA_29,"Leinwardine",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,2000-01-01,,HEF_164_CA_29_New
HEF_164_CA_30,"Leominster Bargates",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1995-01-01,,44000771.0
HEF_164_CA_31,"Leominster Bridge Street",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1993-01-01,,44000772.0
HEF_164_CA_32,"Leominster River Meadows",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1995-01-01,,44000017.0
HEF_164_CA_33,"Leominster Town",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1969-01-01,,44000770.0
HEF_164_CA_34,"Lingen",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1995-01-01,,44000018.0
HEF_164_CA_35,"Linton",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1978-01-01,,44000031.0
HEF_164_CA_36,"Llanwarne",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1978-01-01,,44000032.0
HEF_164_CA_37,"Lucton",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,2000-01-01,,HEF_164_CA_37_New
HEF_164_CA_38,"Lugg Bridge, Stapleton",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,2000-01-01,,HEF_164_CA_38_New
HEF_164_CA_39,"Lugwardine",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1988-01-01,,44000019.0
HEF_164_CA_40,"Luston",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1990-01-01,,44000020.0
HEF_164_CA_41,"Malvern Wells",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1995-01-01,,HEF_164_CA_41_New
HEF_164_CA_42,"Mordiford",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1976-01-01,,44000021.0
HEF_164_CA_43,"Much Marcle",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1976-01-01,,44000022.0
HEF_164_CA_44,"Ocle Pychard",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1993-01-01,,44000023.0
HEF_164_CA_45,"Orleton",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1976-01-01,,44000024.0
HEF_164_CA_46,"Pembridge",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1974-01-01,,44000025.0
HEF_164_CA_47,"Peterstow",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1976-01-01,,44000033.0
HEF_164_CA_48,"Putley",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1993-01-01,,44000026.0
HEF_164_CA_49,"Ross-on-Wye",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1976-01-01,,44000034.0
HEF_164_CA_50,"Staunton-on-Wye",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1995-01-01,,44000027.0
HEF_164_CA_51,"Stoke Lacy",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1993-01-01,,44000028.0
HEF_164_CA_52,"Stretton Grandison",,"","https://www.herefordshire.gov.uk/conservation-1/conservation-areas/3","No Appraisal document.  ",,1993-01-01,,44000029.0
