reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
CAR_73_CA_1,"Botchergate",,"https://www.carlisle.gov.uk/LinkClick.aspx?fileticket=i5-gQ7veIjg%3d&tabid=721&portalid=0&mid=2735","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","Duplicate of 44005069, should be kept Duplicate of 44005069, should be kept",,1994-01-01,,44009142.0
CAR_73_CA_2,"Brampton",,"https://www.carlisle.gov.uk/LinkClick.aspx?fileticket=NlgnSCyJVWw%3d&tabid=721&portalid=0&mid=2735","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas"," ",,1973-01-01,,44001001.0
CAR_73_CA_3,"Brisco",,"https://www.carlisle.gov.uk/LinkClick.aspx?fileticket=7aikq6jlkjw%3d&tabid=721&portalid=0&mid=2735","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","  Best Map is shown on page 2 of the appraisal document. ",,2020-06-22,,44009145.0
CAR_73_CA_4,"Burgh by Sands",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.  ",,1978-10-31,,44001002.0
CAR_73_CA_5,"Carlisle City Centre",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document. Duplicate of 44005070, should be kept Duplicate of 44005070, should be kept",,,,44009143.0
CAR_73_CA_6,"Carlisle-Settle Railway",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.   Extra documents are available. ",,1991-06-11,,44005076.0
CAR_73_CA_7,"Chatsworth Square and Portland Square",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.   Extra documents are available. ",,1992-09-01,,44009144.0
CAR_73_CA_8,"Cumrew",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.  ",,,,44005075.0
CAR_73_CA_9,"Dalston",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.  ",,,,44001006.0
CAR_73_CA_10,"Great Corby",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.  ",,,,44001003.0
CAR_73_CA_11,"Holme Head",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.  ",,,,44000997.0
CAR_73_CA_12,"Longburgh",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.  ",,,,44001004.0
CAR_73_CA_13,"Longtown",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.  ",,,,44001000.0
CAR_73_CA_14,"Rickerby",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.  ",,,,44005072.0
CAR_73_CA_15,"Stanwix",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.  ",,,,44005071.0
CAR_73_CA_16,"Tarraby",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.  ",,,,44005073.0
CAR_73_CA_17,"Victoria Road, Botcherby",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.  ",,,,44000998.0
CAR_73_CA_18,"Warwick-on-Eden",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.  ",,,,44001005.0
CAR_73_CA_19,"Wetheral",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.  ",,,,44005074.0
CAR_73_CA_20,"Wood Street, Botcherby",,"","https://www.carlisle.gov.uk/Residents/Planning-Building-Control/Heritage-and-Conservation/Conservation-Areas","No Appraisal document.  ",,,,44000999.0
