reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_WEA_361_CA_1_1,WEA_361_CA_1,"Arlington","https://www.wealden.gov.uk/planning-and-building-control/heritage/conservation-areas/","https://www.wealden.gov.uk/UploadedFiles/Arlington-CA-Draft-Appraisal-November-2023-updated-Aug-2024.pdf",area-appraisal,,,,,44006735.0
D_WEA_361_CA_1_2,WEA_361_CA_1,"Arlington","https://www.wealden.gov.uk/planning-and-building-control/heritage/conservation-areas/",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Arlington.pdf,area-map,,,,,44006735.0
D_WEA_361_CA_2_1,WEA_361_CA_2,"Boreham Street","","https://www.wealden.gov.uk/UploadedFiles/Boreham-Street-Final-Draft-CA-v2.pdf",area-appraisal,,,,,44006736.0
D_WEA_361_CA_2_2,WEA_361_CA_2,"Boreham Street","",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Boreham_Street.pdf,area-map,,,,,44006736.0
D_WEA_361_CA_3_1,WEA_361_CA_3,"Chalvington","","https://www.wealden.gov.uk/UploadedFiles/Chalvington-Conservation-Area-Appraisal-Draft-October-2023-updated-Aug-2024.pdf",area-appraisal,,,,,44006737.0
D_WEA_361_CA_3_2,WEA_361_CA_3,"Chalvington","",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Chalvington.pdf,area-map,,,,,44006737.0
D_WEA_361_CA_4_1,WEA_361_CA_4,"Chiddingly","","https://www.wealden.gov.uk/UploadedFiles/Chiddingly-Muddles-Green-CA-Draft-Appraisal-October-2023.pdf",area-appraisal,,,,,44006738.0
D_WEA_361_CA_4_2,WEA_361_CA_4,"Chiddingly","",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Chiddingly_and_Muddles_Green.pdf,area-map,,,,,44006738.0
D_WEA_361_CA_5_1,WEA_361_CA_5,"Church Street, Willingdon","","https://www.wealden.gov.uk/UploadedFiles/Willingdon-Church-Street-Draft-CA-Appraisal-February-2024-updated-Aug-2024.pdf",area-appraisal,,,,,44006769.0
D_WEA_361_CA_5_2,WEA_361_CA_5,"Church Street, Willingdon","",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Willingdon,_Church_Street.pdf,area-map,,,,,44006769.0
D_WEA_361_CA_6_1,WEA_361_CA_6,"Coggins Mill","","https://www.wealden.gov.uk/UploadedFiles/Mayfield-and-Coggins-Mill-Draft-Conservation-Area-Character-Appraisal-v2.pdf",area-appraisal,,,,,44006739.0
D_WEA_361_CA_6_2,WEA_361_CA_6,"Coggins Mill","",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Mayfield_and_Coggins_Mill.pdf,area-map,,,,,44006739.0
D_WEA_361_CA_7_1,WEA_361_CA_7,"Cousley Wood","","https://www.wealden.gov.uk/UploadedFiles/Pell-Green-and-Cousley-Wood-draft-CA-Appraisal-2020-v2-1.pdf",area-appraisal,,,,,44006740.0
D_WEA_361_CA_7_2,WEA_361_CA_7,"Cousley Wood","",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Pell_Green_and_Cousley_Wood.pdf,area-map,,,,,44006740.0
D_WEA_361_CA_8_1,WEA_361_CA_8,"Cowbeech","","https://www.wealden.gov.uk/UploadedFiles/Cowbeech-Draft-Conservation-Area-Character-Appraisal.pdf",area-appraisal,,,,,44006741.0
D_WEA_361_CA_8_2,WEA_361_CA_8,"Cowbeech","",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Cowbeech.pdf,area-map,,,,,44006741.0
D_WEA_361_CA_9_1,WEA_361_CA_9,"Crowborough","","https://www.wealden.gov.uk/UploadedFiles/Crowborough-Draft-Conservation-Area-Character-Appraisal-November-2020.pdf",area-appraisal,,,,,44006742.0
D_WEA_361_CA_9_2,WEA_361_CA_9,"Crowborough","",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Crowborough.pdf,area-map,,,,,44006742.0
D_WEA_361_CA_10_1,WEA_361_CA_10,"Danehill","","https://www.wealden.gov.uk/UploadedFiles/Danehill-Draft-Conservation-Area-Character-Appraisal-v2.pdf",area-appraisal,,,,,44006743.0
D_WEA_361_CA_10_2,WEA_361_CA_10,"Danehill","",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Danehill.pdf,area-map,,,,,44006743.0
D_WEA_361_CA_11_1,WEA_361_CA_11,"East Hoathly","","https://www.wealden.gov.uk/UploadedFiles/East-Hoathly-Draft-Conservation-Area-Character-Appraisal-January-2021.pdf",area-appraisal,,,,,44006744.0
D_WEA_361_CA_11_2,WEA_361_CA_11,"East Hoathly","",https://www.wealden.gov.uk/UploadedFiles/CA-2017-East_Hoathly.pdf,area-map,,,,,44006744.0
D_WEA_361_CA_12_1,WEA_361_CA_12,"Eridge Green and The Forstal","","https://www.wealden.gov.uk/UploadedFiles/Eridge-Green-and-The-Forstal-Draft-Conservation-Area-Character-Appraisal.pdf",area-appraisal,,,,,44006745.0
D_WEA_361_CA_12_2,WEA_361_CA_12,"Eridge Green and The Forstal","",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Eridge_Green_and_The_Forstal.pdf,area-map,,,,,44006745.0
D_WEA_361_CA_13_1,WEA_361_CA_13,"Five Ashes","","https://www.wealden.gov.uk/UploadedFiles/Five-Ashes-Draft-Conservation-Area-Character-Appraisal-v2.pdf",area-appraisal,,,,,44006746.0
D_WEA_361_CA_13_2,WEA_361_CA_13,"Five Ashes","",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Five_Ashes.pdf,area-map,,,,,44006746.0
D_WEA_361_CA_14_1,WEA_361_CA_14,"Fletching with Splaynes Green","","",area-appraisal,,,,,44006747.0
D_WEA_361_CA_14_2,WEA_361_CA_14,"Fletching with Splaynes Green","",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Fletching_with_Splaynes_Green.pdf,area-map,,,,,44006747.0
D_WEA_361_CA_15_1,WEA_361_CA_15,"Forest Row","","",area-appraisal,,,,,44006748.0
D_WEA_361_CA_15_2,WEA_361_CA_15,"Forest Row","",https://www.wealden.gov.uk/UploadedFiles/CA-2017-Forest_Row.pdf,area-map,,,,,44006748.0
