reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_MOL_216_CA_1_1,MOL_216_CA_1,"Fetcham","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1","",area-appraisal,,,1984-02-14,,44002050.0
D_MOL_216_CA_1_2,MOL_216_CA_1,"Fetcham","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1",https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/MVDC%20Document%20Library/Planning/Planning/Conservation/Maps/Fetcham.pdf?CT=1730299367825&OR=ItemsView,area-map,,,1984-02-14,,44002050.0
D_MOL_216_CA_2_1,MOL_216_CA_2,"Forest Green","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1","",area-appraisal,,,1975-07-16,,44002084.0
D_MOL_216_CA_2_2,MOL_216_CA_2,"Forest Green","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1",https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/MVDC%20Document%20Library/Planning/Planning/Conservation/Maps/Forest%20Green.pdf?CT=1730299410343&OR=ItemsView,area-map,,,1975-07-16,,44002084.0
D_MOL_216_CA_3_1,MOL_216_CA_3,"Friday Street","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1","",area-appraisal,,,1975-07-16,,44002277.0
D_MOL_216_CA_3_2,MOL_216_CA_3,"Friday Street","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1",https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/MVDC%20Document%20Library/Planning/Planning/Conservation/Maps/Friday%20Street.pdf?CT=1730299444655&OR=ItemsView,area-map,,,1975-07-16,,44002277.0
D_MOL_216_CA_4_1,MOL_216_CA_4,"Great Bookham","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1","",area-appraisal,,,1995-04-25,,44001896.0
D_MOL_216_CA_4_2,MOL_216_CA_4,"Great Bookham","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1",https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/MVDC%20Document%20Library/Planning/Planning/Conservation/Maps/Great%20Bookham.pdf?CT=1730299470409&OR=ItemsView,area-map,,,1995-04-25,,44001896.0
D_MOL_216_CA_5_1,MOL_216_CA_5,"Holmbury St Mary","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1","",area-appraisal,,,1990-05-01,,MOL_216_CA_5_New
D_MOL_216_CA_5_2,MOL_216_CA_5,"Holmbury St Mary","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1",https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/MVDC%20Document%20Library/Planning/Planning/Conservation/Maps/Holmbury%20St%20Mary.pdf?CT=1730299559181&OR=ItemsView,area-map,,,1990-05-01,,MOL_216_CA_5_New
D_MOL_216_CA_6_1,MOL_216_CA_6,"Horley","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1","",area-appraisal,,,1970-02-24,,44004241.0
D_MOL_216_CA_6_2,MOL_216_CA_6,"Horley","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1",https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/MVDC%20Document%20Library/Planning/Planning/Conservation/Maps/Horley.pdf?CT=1730299587352&OR=ItemsView,area-map,,,1970-02-24,,44004241.0
D_MOL_216_CA_7_1,MOL_216_CA_7,"Leatherhead","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1","",area-appraisal,,,2012-06-10,,44002258.0
D_MOL_216_CA_7_2,MOL_216_CA_7,"Leatherhead","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1",https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/MVDC%20Document%20Library/Planning/Planning/Conservation/Maps/Leatherhead.pdf?CT=1730299618908&OR=ItemsView,area-map,,,2012-06-10,,44002258.0
D_MOL_216_CA_8_1,MOL_216_CA_8,"Leigh","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1","",area-appraisal,,,1995-04-25,,44001941.0
D_MOL_216_CA_8_2,MOL_216_CA_8,"Leigh","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1",https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/MVDC%20Document%20Library/Planning/Planning/Conservation/Maps/Leigh.pdf?CT=1730299812993&OR=ItemsView,area-map,,,1995-04-25,,44001941.0
D_MOL_216_CA_9_1,MOL_216_CA_9,"Little Bookham","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1","",area-appraisal,,,1995-04-25,,44002318.0
D_MOL_216_CA_9_2,MOL_216_CA_9,"Little Bookham","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1",https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/MVDC%20Document%20Library/Planning/Planning/Conservation/Maps/Little%20Bookham.pdf?CT=1730299844786&OR=ItemsView,area-map,,,1995-04-25,,44002318.0
D_MOL_216_CA_10_1,MOL_216_CA_10,"Mickleham","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1","",area-appraisal,,,1974-03-26,,44002200.0
D_MOL_216_CA_10_2,MOL_216_CA_10,"Mickleham","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1",https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/MVDC%20Document%20Library/Planning/Planning/Conservation/Maps/Mickleham.pdf?CT=1730299883576&OR=ItemsView,area-map,,,1974-03-26,,44002200.0
D_MOL_216_CA_11_1,MOL_216_CA_11,"Milton Street","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1","",area-appraisal,,,1974-03-26,,44001918.0
D_MOL_216_CA_11_2,MOL_216_CA_11,"Milton Street","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1",https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/MVDC%20Document%20Library/Planning/Planning/Conservation/Maps/Milton%20Street.pdf?CT=1730299918909&OR=ItemsView,area-map,,,1974-03-26,,44001918.0
D_MOL_216_CA_12_1,MOL_216_CA_12,"Newdigate","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1","",area-appraisal,,,1974-03-26,,44002245.0
D_MOL_216_CA_12_2,MOL_216_CA_12,"Newdigate","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1",https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/MVDC%20Document%20Library/Planning/Planning/Conservation/Maps/Newdigate.pdf?CT=1730299946666&OR=ItemsView,area-map,,,1974-03-26,,44002245.0
D_MOL_216_CA_13_1,MOL_216_CA_13,"Okewoodhill","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1","",area-appraisal,,,1974-03-26,,44001847.0
D_MOL_216_CA_13_2,MOL_216_CA_13,"Okewoodhill","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1",https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/MVDC%20Document%20Library/Planning/Planning/Conservation/Maps/Okewood%20Hill.pdf?CT=1730300012698&OR=ItemsView,area-map,,,1974-03-26,,44001847.0
D_MOL_216_CA_14_1,MOL_216_CA_14,"Ockley","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1","",area-appraisal,,,1974-03-26,,44002293.0
D_MOL_216_CA_14_2,MOL_216_CA_14,"Ockley","https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FMVDCDocumentLibrary%2FShared%20Documents%2FMVDC%20Document%20Library%2FPlanning%2FPlanning%2FConservation%2FMaps&p=true&ga=1",https://molevalleydc.sharepoint.com/sites/MVDCDocumentLibrary/Shared%20Documents/MVDC%20Document%20Library/Planning/Planning/Conservation/Maps/Ockley.pdf?CT=1730299982096&OR=ItemsView,area-map,,,1974-03-26,,44002293.0
