reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
SEL_287_CA_1,"Appleton Roebuck",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006156.0
SEL_287_CA_2,"Selby - Armoury Road and Brook Street",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006169.0
SEL_287_CA_3,"Bilbrough",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006151.0
SEL_287_CA_4,"Bolton Percy",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006163.0
SEL_287_CA_5,"Brayton",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006152.0
SEL_287_CA_6,"Cawood",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006165.0
SEL_287_CA_7,"Escrick",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document. Duplicate of 44006157, should be kept ",,,,44006157.0
SEL_287_CA_8,"Escrick",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document. Duplicate of 44005083, should be removed ",,,,44005083.0
SEL_287_CA_9,"Healaugh",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006161.0
SEL_287_CA_10,"Hemmingbrough",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006153.0
SEL_287_CA_11,"Hillam",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006167.0
SEL_287_CA_12,"Kirk Smeaton",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006172.0
SEL_287_CA_13,"Selby - Leeds Road",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006170.0
SEL_287_CA_14,"Little Smeaton",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006173.0
SEL_287_CA_15,"Selby - Millgate",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006168.0
SEL_287_CA_16,"Monk Fryston",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006166.0
SEL_287_CA_17,"Newton Kyme",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006160.0
SEL_287_CA_18,"Riccall",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006154.0
SEL_287_CA_19,"Saxton",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006155.0
SEL_287_CA_20,"Selby - Selby Town",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006171.0
SEL_287_CA_21,"Stillingfeet",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006158.0
SEL_287_CA_22,"Tadcaster",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006162.0
SEL_287_CA_23,"Thorganby",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006164.0
SEL_287_CA_24,"Womersley",,"","https://www.northyorks.gov.uk/planning-and-conservation/heritage-conservation-areas-and-listed-buildings/heritage-conservation-areas-and-listed-buildings-selby/conservation-areas","No Appraisal document.  ",,,,44006159.0
