reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
CLD_88_CA_1,"Akroydon",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/Akroydon-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","  Best Map is shown on page 2 of the appraisal document. ",,1976-12-15,,44003010.0
CLD_88_CA_2,"Copley",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/Copley-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","  Best Map is shown on page 2 of the appraisal document. ",,1983-10-18,,44007919.0
CLD_88_CA_3,"Elland",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/elland-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","Duplicate of 44005067, should be kept Duplicate of 44005067, should be kept Best Map is shown on page 46 of the appraisal document. ",,1992-02-25,,44007924.0
CLD_88_CA_4,"Halifax Town Centre",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/halifax-town-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","  Best Map is shown on page 21 of the appraisal document. ",,1974-10-23,,44003008.0
CLD_88_CA_5,"Hebden Bridge",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/hebden-bridge-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","Duplicate of 44005068, should be kept Duplicate of 44005068, should be kept Best Map is shown on page 22 of the appraisal document. ",,1973-07-27,,44007920.0
CLD_88_CA_6,"Heptonstall",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/heptonstall-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","  Best Map is shown on page 2 of the appraisal document. ",,1971-01-07,,44007922.0
CLD_88_CA_7,"Huddersfield Road East, Halifax",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/Huddersfield-Road-East-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation"," ",,2005-10-24,,44003020.0
CLD_88_CA_8,"Luddenden",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/luddenden-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","  Best Map is shown on page 5 of the appraisal document. ",,1973-02-26,,44003014.0
CLD_88_CA_9,"Lumbutts and Mankinholes",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/lumbutts-mankinholes-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","  Best Map is shown on page 32 of the appraisal document. ",,1980-12-03,,44007921.0
CLD_88_CA_10,"Mill Bank and Cottonstones",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/mill-bank-cottonstones-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","  Best Map is shown on page 2 of the appraisal document. ",,1976-06-23,,44003018.0
CLD_88_CA_11,"Mytholmroyd",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/mytholmroyd-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","  Best Map is shown on page 8 of the appraisal document. ",,2001-07-02,,44003022.0
CLD_88_CA_12,"Northowram Village",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/northowram-village-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","  Best Map is shown on page 6 of the appraisal document. ",,2011-01-10,,44005066.0
CLD_88_CA_13,"Peoples Park",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/peoples-park-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","  Best Map is shown on page 2 of the appraisal document. ",,1981-09-23,,44003009.0
CLD_88_CA_14,"Ripponden",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/ripponden-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","  Best Map is shown on page 2 of the appraisal document. ",,1972-03-10,,44003013.0
CLD_88_CA_15,"Savile Park",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/savile-park-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation"," ",,2005-10-24,,44003012.0
CLD_88_CA_16,"Skircoat Green",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/skircoat-green-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation"," ",,2004-10-24,,44003021.0
CLD_88_CA_17,"Sowerby Bridge",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/sowerby-bridge-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","  Best Map is shown on page 2 of the appraisal document. ",,1984-06-05,,44003016.0
CLD_88_CA_18,"Stainland",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/stainland-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","  Best Map is shown on page 2 of the appraisal document. ",,1982-11-30,,44003007.0
CLD_88_CA_19,"Todmorden",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/todmorden-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","Duplicate of 44003023, should be kept Duplicate of 44003023, should be kept Best Map is shown on page 58 of the appraisal document. ",,1974-03-01,,44007923.0
CLD_88_CA_20,"Warley",,"https://new.calderdale.gov.uk/sites/default/files/2023-06/warley-conservation-area.pdf","https://new.calderdale.gov.uk/planning-and-building-control/conservation","  Best Map is shown on page 2 of the appraisal document. ",,1976-10-20,,44003015.0
CLD_88_CA_21,"West Vale",,"","https://new.calderdale.gov.uk/planning-and-building-control/conservation","No Appraisal document.  ",,2023-08-07,,CLD_88_CA_21_New
