reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_RUS_275_CA_1_1,RUS_275_CA_1,"Ashlockton","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/aslockton/","https://www.rushcliffe.gov.uk/media/03ep4tzv/aslockton_appraisal_and_management_plan.pdf",area-appraisal,,,,,44004673.0
D_RUS_275_CA_1_2,RUS_275_CA_1,"Ashlockton","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/aslockton/",https://www.rushcliffe.gov.uk/media/mj0cctcm/aslockton-conservation-area-boundary.pdf,area-map,,,,,44004673.0
D_RUS_275_CA_2_1,RUS_275_CA_2,"Bingham","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bingham/","https://www.rushcliffe.gov.uk/media/5mzgqchd/bingham-conservation-area-appraisal-final-document.pdf",area-appraisal,,,,,44004671.0
D_RUS_275_CA_2_2,RUS_275_CA_2,"Bingham","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bingham/",https://www.rushcliffe.gov.uk/media/kfafjufk/conservation-area-boundary-bingham.pdf,area-map,,,,,44004671.0
D_RUS_275_CA_3_1,RUS_275_CA_3,"Bradmore","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bradmore/","https://www.rushcliffe.gov.uk/media/124bdaaf/bradmore_appraisal_and_management_plan.pdf",area-appraisal,,,,,44004659.0
D_RUS_275_CA_3_2,RUS_275_CA_3,"Bradmore","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bradmore/",https://www.rushcliffe.gov.uk/media/cdahpy13/bradmore-conservation-area-boundary.pdf,area-map,,,,,44004659.0
D_RUS_275_CA_4_1,RUS_275_CA_4,"Bunny","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bunny/","https://www.rushcliffe.gov.uk/media/30ofhu30/bunny_appraisal_and_management_plan.pdf",area-appraisal,,,,,44004658.0
D_RUS_275_CA_4_2,RUS_275_CA_4,"Bunny","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/bunny/",https://www.rushcliffe.gov.uk/media/pgcdez5c/bunny-conservation-area-boundary.pdf,area-map,,,,,44004658.0
D_RUS_275_CA_5_1,RUS_275_CA_5,"Car Colston","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/car-colston/","https://www.rushcliffe.gov.uk/media/cz3p1fzh/car_colston_appraisal_and_management_plan.pdf",area-appraisal,,,,,44004676.0
D_RUS_275_CA_5_2,RUS_275_CA_5,"Car Colston","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/car-colston/",https://www.rushcliffe.gov.uk/media/21tbzvwx/car-colston-conservation-area-boundary.pdf,area-map,,,,,44004676.0
D_RUS_275_CA_6_1,RUS_275_CA_6,"Colston Bassett","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/colston-bassett/","https://www.rushcliffe.gov.uk/media/cz0hzb04/colston_bassett_conservation_area_appraisal_and_management_plan.pdf",area-appraisal,,,,,44004666.0
D_RUS_275_CA_6_2,RUS_275_CA_6,"Colston Bassett","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/colston-bassett/",https://www.rushcliffe.gov.uk/media/tbpgnlaq/colston-bassett-conservation-area-boundary.pdf,area-map,,,,,44004666.0
D_RUS_275_CA_7_1,RUS_275_CA_7,"Costock","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/costock/","https://www.rushcliffe.gov.uk/media/lctmpx3z/costock_appraisal_and_management_plan.pdf",area-appraisal,,,,,44004656.0
D_RUS_275_CA_7_2,RUS_275_CA_7,"Costock","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/costock/",https://www.rushcliffe.gov.uk/media/rriic40l/costock-conservation-area-boundary.pdf,area-map,,,,,44004656.0
D_RUS_275_CA_8_1,RUS_275_CA_8,"Cropwell Bishop","https://www.rushcliffe.gov.uk/planning-growth/conservation/conservation-areas/conservation-areas-in-rushcliffe/cropwell-bishop/","https://www.rushcliffe.gov.uk/media/tepfuaqn/cropwell-bishop-conservation_area_appraisal-20230106.pdf",area-appraisal,,,,,RUS_275_CA_8_New
