reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
NKE_233_CA_1,"Aswarby",,"","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document.  ",,,,44001502.0
NKE_233_CA_2,"Bassingham",,"https://www.n-kesteven.gov.uk/sites/default/files/2023-01/bassingham_cons_area_management_plan_adopted_version.pdf","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","  Extra documents are available. ",,2016-01-01,,44006623.0
NKE_233_CA_3,"Beckingham",,"https://www.n-kesteven.gov.uk/sites/default/files/2023-01/beckingham_conservation_area_appraisal_-_adopted_version.pdf","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","  Best Map is shown on page 6 of the appraisal document. ",,2019-10-01,,NKE_233_CA_3_New
NKE_233_CA_4,"Billinghay",,"https://www.n-kesteven.gov.uk/sites/default/files/2023-01/billinghay_adopted_conservation_area_review.pdf","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews"," ",,2008-01-01,,44001505.0
NKE_233_CA_5,"Blankney",,"","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document.  ",,,,44001490.0
NKE_233_CA_6,"Bloxholm",,"","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document.  ",,,,44001503.0
NKE_233_CA_7,"Boothby Graffoe",,"","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document.  ",,,,44001491.0
NKE_233_CA_8,"Branston",,"https://www.n-kesteven.gov.uk/sites/default/files/2023-01/branston_conservation_area_appraisal.pdf","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews"," ",,2018-03-01,,44004684.0
NKE_233_CA_9,"Brant Broughton",,"","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document.  ",,,,44001507.0
NKE_233_CA_10,"Coleby",,"https://www.n-kesteven.gov.uk/sites/default/files/2023-01/coleby_conservation_area_appraisal.pdf","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews"," ",,2017-09-01,,44001492.0
NKE_233_CA_11,"Doddington",,"","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document.  ",,,,44001493.0
NKE_233_CA_12,"Dunston",,"","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document.  ",,,,44001494.0
NKE_233_CA_13,"Harmston",,"https://www.n-kesteven.gov.uk/sites/default/files/2023-01/harmston_adopted_conservation_area_review.pdf","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews"," ",,2008-01-01,,44004682.0
NKE_233_CA_14,"Heckington Station",,"https://www.n-kesteven.gov.uk/sites/default/files/2023-01/heckington_village_and_heckington_station_conservation_areas_appraisal_adopted.pdf","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews"," ",,,,44006624.0
NKE_233_CA_15,"Heckington Village",,"https://www.n-kesteven.gov.uk/sites/default/files/2023-01/heckington_village_and_heckington_station_conservation_areas_appraisal_adopted.pdf","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews"," ",,,,44006625.0
NKE_233_CA_16,"Heighington",,"https://www.n-kesteven.gov.uk/sites/default/files/2023-01/heighington_conservation_area_review_adopted_version.pdf","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews"," ",,2008-01-01,,44005805.0
NKE_233_CA_17,"Helpringham",,"","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document.  ",,,,44001196.0
NKE_233_CA_18,"Kelby",,"","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document.  ",,,,44001504.0
NKE_233_CA_19,"Leadenham",,"","https://www.n-kesteven.gov.uk/planning-building/planning/conservation-heritage/conservation-area-reviews","No Appraisal document.  ",,,,44001197.0
