reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_WLV_374_CA_1_1,WLV_374_CA_1,"Tettenhall Greens","","",area-appraisal,,,,,WLV_374_CA_1_New
D_WLV_374_CA_2_1,WLV_374_CA_2,"Vicarage Road, Penn","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/2022-02/Vicarage%20Road%20Conservation%20Area%20Appraisal%202022.pdf",area-appraisal,,,,,WLV_374_CA_2_New
D_WLV_374_CA_3_1,WLV_374_CA_3,"St Johnâ€™s Square","","",area-appraisal,,,,,WLV_374_CA_3_New
D_WLV_374_CA_4_1,WLV_374_CA_4,"Bushbury Hill","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/2022-02/Bushbury%20Hill%20Conservation%20Area%20Appraisal%202022.pdf",area-appraisal,,,,,WLV_374_CA_4_New
D_WLV_374_CA_5_1,WLV_374_CA_5,"Wolverhampton Locks","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/pdf/Wolverhampton_Locks_CAA.PDF",area-appraisal,,,2013-05-22,,WLV_374_CA_5_New
D_WLV_374_CA_6_1,WLV_374_CA_6,"Bilston Town Centre","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/pdf/Bilston_Town_Centre_Appraisal.pdf",area-appraisal,,,,,WLV_374_CA_6_New
D_WLV_374_CA_7_1,WLV_374_CA_7,"Tettenhall Wood","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/pdf/Tettenhall_Wood.pdf",area-appraisal,,,,,WLV_374_CA_7_New
D_WLV_374_CA_8_1,WLV_374_CA_8,"Park","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/pdf/Park.pdf",area-appraisal,,,,,WLV_374_CA_8_New
D_WLV_374_CA_9_1,WLV_374_CA_9,"Wolverhampton City Centre","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/pdf/Wolverhampton_City_Centre.pdf",area-appraisal,,,,,WLV_374_CA_9_New
D_WLV_374_CA_10_1,WLV_374_CA_10,"The Woodlands","","",area-appraisal,,,,,WLV_374_CA_10_New
D_WLV_374_CA_11_1,WLV_374_CA_11,"Union Mill","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/pdf/Union_Mill.pdf",area-appraisal,,,,,WLV_374_CA_11_New
D_WLV_374_CA_12_1,WLV_374_CA_12,"Castlecroft Gardens","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/pdf/Castlecroft_Gardens.pdf",area-appraisal,,,,,WLV_374_CA_12_New
D_WLV_374_CA_13_1,WLV_374_CA_13,"Wednesfield","","",area-appraisal,,,,,WLV_374_CA_13_New
D_WLV_374_CA_14_1,WLV_374_CA_14,"Wightwick Bank","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/2022-02/Wightwick%20Bank%20Conservation%20Area%20Appraisal%202022.pdf",area-appraisal,,,,,WLV_374_CA_14_New
D_WLV_374_CA_15_1,WLV_374_CA_15,"Bantock House","","",area-appraisal,,,,,WLV_374_CA_15_New
D_WLV_374_CA_16_1,WLV_374_CA_16,"Chapel Ash","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/pdf/Chapel_Ash.pdf",area-appraisal,,,2007-03-14,,WLV_374_CA_16_New
D_WLV_374_CA_17_1,WLV_374_CA_17,"St Philips (Penn Fields)","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/pdf/St_Philip%2527s_%2528Penn_Fields%2529.pdf",area-appraisal,,,2012-06-20,,WLV_374_CA_17_New
D_WLV_374_CA_18_1,WLV_374_CA_18,"Staffordshire and Worcester Canal","","",area-appraisal,,,,,44006297.0
D_WLV_374_CA_19_1,WLV_374_CA_19,"Ash Hill","","",area-appraisal,,,,,WLV_374_CA_19_New
D_WLV_374_CA_20_1,WLV_374_CA_20,"Penn Fields","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/pdf/Penn_Fields.pdf",area-appraisal,,,,,WLV_374_CA_20_New
D_WLV_374_CA_21_1,WLV_374_CA_21,"Old Hall Street","","",area-appraisal,,,,,WLV_374_CA_21_New
D_WLV_374_CA_22_1,WLV_374_CA_22,"Worcester Street","","",area-appraisal,,,,,WLV_374_CA_22_New
D_WLV_374_CA_23_1,WLV_374_CA_23,"Cleveland Road","","",area-appraisal,,,,,WLV_374_CA_23_New
D_WLV_374_CA_24_1,WLV_374_CA_24,"Penn Road (Graiseley)","","",area-appraisal,,,,,WLV_374_CA_24_New
D_WLV_374_CA_25_1,WLV_374_CA_25,"Cedar Way","","",area-appraisal,,,,,WLV_374_CA_25_New
D_WLV_374_CA_26_1,WLV_374_CA_26,"Copthorne Road","","",area-appraisal,,,,,WLV_374_CA_26_New
D_WLV_374_CA_27_1,WLV_374_CA_27,"Fellows Street (Blakenhall)","","",area-appraisal,,,,,WLV_374_CA_27_New
D_WLV_374_CA_28_1,WLV_374_CA_28,"Springfield Brewery","","",area-appraisal,,,,,WLV_374_CA_28_New
D_WLV_374_CA_29_1,WLV_374_CA_29,"The Oaks (Merridale Road)","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/pdf/The_Oaks_%2528Merridale_Road%2529.pdf",area-appraisal,,,,,WLV_374_CA_29_New
D_WLV_374_CA_30_1,WLV_374_CA_30,"Tettenhall Road","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/pdf/Tettenhall_Road_Appraisal.pdf",area-appraisal,,,,,WLV_374_CA_30_New
D_WLV_374_CA_31_1,WLV_374_CA_31,"Bilston Canal Corridor","https://www.wolverhampton.gov.uk/planning/conservation","https://www.wolverhampton.gov.uk/sites/default/files/pdf/Bilston_Canal_Corridor_Appraisal.pdf",area-appraisal,,,,,WLV_374_CA_31_New
