reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
LEE_197_CA_1,"Barcombe",,"https://www.lewes-eastbourne.gov.uk/media/1688/Barcombe-Conservation-Area-Appraisal/pdf/Barcombe_Conservation_Area_Appraisal.pdf?m=1682354404083","https://www.lewes-eastbourne.gov.uk/article/1827/Conservation-area-appraisals-Lewes-District-Council?p=1&f=Metadata72-233&f=Metadata71-210&f=Metadata72-234"," ",,1976-06-16,,44000084.0
LEE_197_CA_2,"Barcombe Cross",,"https://www.lewes-eastbourne.gov.uk/media/1686/Barcombe-Cross-Conservation-Area-Appraisal/pdf/Barcombe_Cross_Conservation_Area_Appraisal.pdf?m=1682433894483","https://www.lewes-eastbourne.gov.uk/article/1827/Conservation-area-appraisals-Lewes-District-Council?p=1&f=Metadata72-233&f=Metadata71-210&f=Metadata72-234"," ",,1976-06-16,,44000096.0
LEE_197_CA_3,"Chailey (St Georges)",,"https://www.lewes-eastbourne.gov.uk/media/1681/Chailey-St-Georges-Conservation-Area-Appraisal/pdf/Chailey_St_Georges_Conservation_Area_Appraisal.pdf?m=1682433970800","https://www.lewes-eastbourne.gov.uk/article/1827/Conservation-area-appraisals-Lewes-District-Council?p=1&f=Metadata72-233&f=Metadata72-234&f=Metadata71-210&f=Metadata71-211"," ",,1995-06-14,,44000091.0
LEE_197_CA_4,"Chailey Green",,"https://www.lewes-eastbourne.gov.uk/media/1684/Chailey-Green-draft-Conservation-Area-Appraisal/pdf/Chailey_Green_draft_Conservation_Area_Appraisal.pdf?m=1682433937117","https://www.lewes-eastbourne.gov.uk/article/1827/Conservation-area-appraisals-Lewes-District-Council?p=1&f=Metadata72-233&f=Metadata72-234&f=Metadata71-210&f=Metadata71-211","Draft Appraisal ",,1976-06-16,,44000090.0
LEE_197_CA_5,"Denton",,"https://www.lewes-eastbourne.gov.uk/media/1680/Denton-Conservation-Area-Appraisal/pdf/Denton_Conservation_Area_Appraisal.pdf?m=1682434004890","https://www.lewes-eastbourne.gov.uk/article/1827/Conservation-area-appraisals-Lewes-District-Council?p=1"," ",,1992-06-17,,LEE_197_CA_5_New
LEE_197_CA_6,"Ditchling",,"https://www.lewes-eastbourne.gov.uk/media/1671/Ditchling-Conservation-Area-Appraisal-pages-1-to-9/pdf/Ditchling_Conservation_Area_Appraisal_pages_1_to_9.pdf?m=1682434056663","https://www.lewes-eastbourne.gov.uk/article/1827/Conservation-area-appraisals-Lewes-District-Council?p=1","  Extra documents are available. ",,2007-01-01,,LEE_197_CA_6_New
LEE_197_CA_7,"East Blatchington ",,"https://www.lewes-eastbourne.gov.uk/media/1666/East-Blatchington-Conservation-Area-Appraisal/pdf/East_Blatchington_Conservation_Area_Appraisal.pdf?m=1682434263453","https://www.lewes-eastbourne.gov.uk/article/1827/Conservation-area-appraisals-Lewes-District-Council?p=1"," ",,2005-01-01,,LEE_197_CA_7_New
LEE_197_CA_8,"Falmer",,"https://www.lewes-eastbourne.gov.uk/media/1664/Falmer-Conservation-Area-Appraisal/pdf/Falmer_Conservation_Area_Appraisal.pdf?m=1682434298957","https://www.lewes-eastbourne.gov.uk/article/1827/Conservation-area-appraisals-Lewes-District-Council?p=1","  Best Map is shown on page 4 of the appraisal document. ",,1976-06-16,,LEE_197_CA_8_New
LEE_197_CA_9,"Firle ",,"https://www.lewes-eastbourne.gov.uk/media/1663/Firle-draft-Conservation-Area-Appraisal/pdf/Firle_draft_Conservation_Area_Appraisal.pdf?m=1682434329633","https://www.lewes-eastbourne.gov.uk/article/1827/Conservation-area-appraisals-Lewes-District-Council?p=1"," ",,1975-10-15,,LEE_197_CA_9_New
LEE_197_CA_10,"Glynde and Beddingham",,"https://www.lewes-eastbourne.gov.uk/media/1661/Glynde-Conservation-Area-Appraisal/pdf/Glynde_Conservation_Area_Appraisal.pdf?m=1682434383187","https://www.lewes-eastbourne.gov.uk/article/1827/Conservation-area-appraisals-Lewes-District-Council?p=1","  Best Map is shown on page 4 of the appraisal document. ",,1996-03-13,,LEE_197_CA_10_New
