reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_AYL_32_CA_1_1,AYL_32_CA_1,"Adstock","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/CA-Adstock.pdf",area-appraisal,,,,,44009511.0
D_AYL_32_CA_2_1,AYL_32_CA_2,"Akeley","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15612/Akeley-Document-with-EPS.pdf",area-appraisal,,,,,44009512.0
D_AYL_32_CA_2_2,AYL_32_CA_2,"Akeley","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15613/Updated-Akeley-C-A-boundary-map.pdf,area-map,,,,,44009512.0
D_AYL_32_CA_3_1,AYL_32_CA_3,"Ashendon","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15628/Ashendon-adopted_document.pdf",area-appraisal,,,,,44009513.0
D_AYL_32_CA_3_2,AYL_32_CA_3,"Ashendon","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15627/Ashendon-2012-Conservation-Boundary.pdf,area-map,,,,,44009513.0
D_AYL_32_CA_4_1,AYL_32_CA_4,"Aston Abbotts","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15644/CA-Aston-Abbotts.pdf",area-appraisal,,,,,44009519.0
D_AYL_32_CA_5_1,AYL_32_CA_5,"Aston Sandford","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15630/Aston-Sandford-Final-2012.pdf",area-appraisal,,,,,44009520.0
D_AYL_32_CA_5_2,AYL_32_CA_5,"Aston Sandford","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15626/A-Sandford-Adopted-Boundary-for-web.pdf,area-map,,,,,44009520.0
D_AYL_32_CA_6_1,AYL_32_CA_6,"Aylesbury, Walton and Wendover","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15839/Updated-2009-Aylesbury-CA-doc.pdf",area-appraisal,,,,,AYL_32_CA_6_New
D_AYL_32_CA_6_2,AYL_32_CA_6,"Aylesbury, Walton and Wendover","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15631/Aylesbury-CA-web.pdf,area-map,,,,,AYL_32_CA_6_New
D_AYL_32_CA_7_1,AYL_32_CA_7,"Beachampton","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15645/CA-Beachampton.pdf",area-appraisal,,,,,44009524.0
D_AYL_32_CA_8_1,AYL_32_CA_8,"Bierton","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15635/Bierton-Conservation-Area-Jan-2008.pdf",area-appraisal,,,,,44009393.0
D_AYL_32_CA_8_2,AYL_32_CA_8,"Bierton","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15634/Bierton-CA-for-web.pdf,area-map,,,,,44009393.0
D_AYL_32_CA_9_1,AYL_32_CA_9,"Bishopstone","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15636/Bishopstone-adopted.pdf",area-appraisal,,,,,44009525.0
D_AYL_32_CA_9_2,AYL_32_CA_9,"Bishopstone","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15637/Bishopstone-final-boundary-for-adoption.pdf,area-map,,,,,44009525.0
D_AYL_32_CA_10_1,AYL_32_CA_10,"Botolph Claydon","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15646/CA-Botolph-Clayton.pdf",area-appraisal,,,,,44009527.0
D_AYL_32_CA_11_1,AYL_32_CA_11,"Brill","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://buckinghamshire-gov-uk.s3.amazonaws.com/documents/CA-Brill.pdf",area-appraisal,,,,,44009528.0
D_AYL_32_CA_12_1,AYL_32_CA_12,"Buckingham","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","https://www.buckinghamshire.gov.uk/documents/15843/Updated-2009-part1-doc.pdf",area-appraisal,,,,,44009529.0
D_AYL_32_CA_12_2,AYL_32_CA_12,"Buckingham","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/",https://www.buckinghamshire.gov.uk/documents/15639/Buckingham-CA-web.pdf,area-map,,,,,44009529.0
