reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_SOX_309_CA_1_1,SOX_309_CA_1,"Aston Rowant","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/","",area-appraisal,,,,,44004371.0
D_SOX_309_CA_1_2,SOX_309_CA_1,"Aston Rowant","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2022/10/Aston-Rowant-1.pdf,area-map,,,,,44004371.0
D_SOX_309_CA_2_1,SOX_309_CA_2,"Aston Tirrold/Aston Upthorpe","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/","https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2022/11/Aston-Tirrold-Upthorpe-Conservation-Area-Appraisal-and-Management-Plan.pdf",area-appraisal,,,,,44004384.0
D_SOX_309_CA_3_1,SOX_309_CA_3,"Beckley","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/","https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2020/09/Beckley-CA-Study-1998_.pdf",area-appraisal,,,,,44004352.0
D_SOX_309_CA_4_1,SOX_309_CA_4,"Benson","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/","https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2020/09/Conservation-Area-Study-Benson_0.pdf",area-appraisal,,,,,44004389.0
D_SOX_309_CA_5_1,SOX_309_CA_5,"Berrick Salome","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/","",area-appraisal,,,,,44004393.0
D_SOX_309_CA_5_2,SOX_309_CA_5,"Berrick Salome","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2022/10/Berrick-Salome.pdf,area-map,,,,,44004393.0
D_SOX_309_CA_6_1,SOX_309_CA_6,"Brightwell Baldwin","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/","https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2020/09/brightwell-baldwin-ca-study.pdf",area-appraisal,,,,,44004400.0
D_SOX_309_CA_7_1,SOX_309_CA_7,"Brightwell-cum-Sotwell","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/","https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2022/11/Brightwell-cum-Sotwell-Conservation-Area-Appraisal-and-Management-Plan.pdf",area-appraisal,,,,,44004386.0
D_SOX_309_CA_8_1,SOX_309_CA_8,"Britwell Salome","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/","https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2020/09/britwell-salome-ca-study.pdf",area-appraisal,,,,,44004397.0
D_SOX_309_CA_9_1,SOX_309_CA_9,"Chalgrove","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/","https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2020/09/Chalgrove-ca-study.pdf",area-appraisal,,,,,44004399.0
D_SOX_309_CA_10_1,SOX_309_CA_10,"Checkendon","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/","",area-appraisal,,,,,44004408.0
D_SOX_309_CA_10_2,SOX_309_CA_10,"Checkendon","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/",https://www.southoxon.gov.uk/wp-content/uploads/sites/2/2022/10/Checkendon.pdf,area-map,,,,,44004408.0
D_SOX_309_CA_11_1,SOX_309_CA_11,"Chinnor","https://www.southoxon.gov.uk/south-oxfordshire-district-council/planning-and-development/building-conservation-and-design/conservation-areas/designated-conservation-areas-character-appraisals-management-plans-and-maps/","",area-appraisal,,,,,44004368.0
