reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_CHI_80_CA_1_1,CHI_80_CA_1,"Bosham","https://www.chichester.gov.uk/conservationareaappraisals","https://www.chichester.gov.uk/media/18256/Bosham-Conservation-Area-Character-Appraisal/pdf/Bosham_CACA_Review_2013_Published_WEB_2.pdf?m=1375964625620",area-appraisal,,,,,44004216.0
D_CHI_80_CA_1_2,CHI_80_CA_1,"Bosham","https://www.chichester.gov.uk/conservationareaappraisals",https://www.chichester.gov.uk/media/18257/Bosham-Townscape-Analysis-Map/pdf/Bosham_adopted_map_FINAL1.pdf?m=1479223194230,area-map,,,,,44004216.0
D_CHI_80_CA_2_1,CHI_80_CA_2,"Boxgrove","https://www.chichester.gov.uk/conservationareaappraisals","https://www.chichester.gov.uk/media/10785/Boxgrove-Conservation-Area-Appraisal-and-Management-Proposals/pdf/Boxgrove_CA_02-09-10.pdf?m=1288701700733",area-appraisal,,,,,44004213.0
D_CHI_80_CA_2_2,CHI_80_CA_2,"Boxgrove","https://www.chichester.gov.uk/conservationareaappraisals",https://www.chichester.gov.uk/media/9367/Boxgrove-Townscape-Analysis-Map/pdf/Boxgrove_TAM_01-04-10.pdf?m=1271849039640,area-map,,,,,44004213.0
D_CHI_80_CA_3_1,CHI_80_CA_3,"Chichester","https://www.chichester.gov.uk/conservationareaappraisals","https://www.chichester.gov.uk/media/3181/Chichester-Conservation-Area-Character-Appraisal/pdf/Chichester-Conservation-Area-Character-Appraisal.pdf?m=1723115173347",area-appraisal,,,,,44002015.0
D_CHI_80_CA_3_2,CHI_80_CA_3,"Chichester","https://www.chichester.gov.uk/conservationareaappraisals",https://www.chichester.gov.uk/media/3182/Chichester-Conservation-Area-Character-Appraisal-Maps/pdf/Chichester_CACA_Maps.pdf?m=1723115222157,area-map,,,,,44002015.0
D_CHI_80_CA_4_1,CHI_80_CA_4,"Dell Quay","https://www.chichester.gov.uk/conservationareaappraisals","https://www.chichester.gov.uk/media/3466/Dell-Quay-Conservation-Area-Character-Appraisal/pdf/Dell_Quay_CACA_2012.pdf?m=1723115283310",area-appraisal,,,,,44004218.0
D_CHI_80_CA_5_1,CHI_80_CA_5,"Donnington","https://www.chichester.gov.uk/conservationareaappraisals","https://www.chichester.gov.uk/media/3467/Donnington-Conservation-Area-Character-Appraisal/pdf/Donnington_CACA_2012.pdf?m=1723116057567",area-appraisal,,,,,44004219.0
D_CHI_80_CA_6_1,CHI_80_CA_6,"Earnley","https://www.chichester.gov.uk/conservationareaappraisals","https://www.chichester.gov.uk/media/18290/Earnley-Conservation-Area-Character-Appraisal/pdf/Earnley_CACA_Review_2013_Approved_WEB.pdf?m=1376327423280",area-appraisal,,,,,44004225.0
D_CHI_80_CA_6_2,CHI_80_CA_6,"Earnley","https://www.chichester.gov.uk/conservationareaappraisals",https://www.chichester.gov.uk/media/18289/Earnley-Townscape-Analysis-Map/pdf/Earnley_adopted_map_FINAL.pdf?m=1478604785147,area-map,,,,,44004225.0
