reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
COL_91_CA_1,"Birch",,"","","No Appraisal document.  ",,1993-09-01,,44001484.0
COL_91_CA_2,"Boxted",,"","","No Appraisal document.  ",,,,44001474.0
COL_91_CA_3,"Chappel",,"","","No Appraisal document.  ",,,,44001480.0
COL_91_CA_4,"Colchester Area 1",,"","","No Appraisal document.  ",,,,44001148.0
COL_91_CA_5,"Colchester Area 2",,"","","No Appraisal document.  ",,,,44001483.0
COL_91_CA_6,"Colchester Area 3",,"","","No Appraisal document.  ",,,,44001145.0
COL_91_CA_7,"Colchester Area 4",,"","","No Appraisal document.  ",,,,COL_91_CA_7_New
COL_91_CA_8,"Colchester Area 5 Mill Field Estate",,"https://cbccrmdata.blob.core.windows.net/noteattachment/CBC-Planning-Mill-Field-Estate-Conservation-Area-Appraisal-and-Management-Proposals-Conservation%20Area%20Appraisal%20and%20Management%20Proposals%20for%20Mill%20Field%20Estate.pdf","https://www.colchester.gov.uk/info/cbc-article/?catid=planning-policy&id=KA-03371","  Extra documents are available. ",,,,COL_91_CA_8_New
COL_91_CA_9,"Distillery Pond",,"","","No Appraisal document.  ",,,,44001478.0
COL_91_CA_10,"Hythe",,"","","No Appraisal document.  ",,,,44001144.0
COL_91_CA_11,"Copford",,"","","No Appraisal document.  ",,,,44001482.0
COL_91_CA_12,"Dedham",,"","","No Appraisal document.  ",,1974-07-31,,44001140.0
COL_91_CA_13,"Fingringhoe",,"","","No Appraisal document.  ",,,,44001142.0
COL_91_CA_14,"Ford Street",,"","","No Appraisal document.  ",,,,44001473.0
COL_91_CA_15,"Garrison",,"","","No Appraisal document.  ",,,,44001149.0
COL_91_CA_16,"Great Tey",,"","","No Appraisal document.  ",,,,44001146.0
COL_91_CA_17,"Little Horkesley",,"","","No Appraisal document.  ",,,,44001475.0
COL_91_CA_18,"Messing",,"","","No Appraisal document.  ",,,,44001476.0
COL_91_CA_19,"New Town",,"","","No Appraisal document.  ",,1993-04-17,,44001143.0
COL_91_CA_20,"Rowhedge",,"","","No Appraisal document.  ",,,,44001481.0
COL_91_CA_21,"Stratford St Mary",,"","","No Appraisal document.  ",,,,44001477.0
COL_91_CA_22,"West Mersea",,"","","No Appraisal document.  ",,1989-05-15,,44001141.0
COL_91_CA_23,"Wivenhoe",,"","","No Appraisal document.  ",,,,44001147.0
COL_91_CA_24,"Wormingford",,"","","No Appraisal document.  ",,,,44001479.0
