reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
GRT_151_CA_1,"Abbotswood",,"https://www.guildford.gov.uk/media/14798/Abbotswood-Character-Appraisal/pdf/Abbotswood.pdf?m=1471873527780","https://www.guildford.gov.uk/article/16930/Conservation-areas","  Extra documents are available. ",,2011-10-20,,GRT_151_CA_1_New
GRT_151_CA_2,"Abinger Hammer",,"","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0","No Appraisal document.  ",,,,44004253.0
GRT_151_CA_3,"Albury",,"","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0","No Appraisal document.  ",,,,44004256.0
GRT_151_CA_4,"Basingstoke Canal North",,"","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0","No Appraisal document.  ",,,,44004273.0
GRT_151_CA_5,"Basingstoke Canal South",,"","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0","No Appraisal document.  ",,,,44004274.0
GRT_151_CA_6,"Bisley Camp",,"","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0","No Appraisal document.  ",,,,44004272.0
GRT_151_CA_7,"Bridge Street, Guildford",,"https://www.guildford.gov.uk/media/6749/Bridge-Street-Character-Appraisal/pdf/Microsoft_Word_-_BRIDGE_STREET_AREA_APPRAISAL__2_.pdf?m=1471873531700","https://www.guildford.gov.uk/article/16930/Conservation-areas"," ",,2003-02-06,,44004285.0
GRT_151_CA_8,"Charlotteville and Warren Road",,"https://www.guildford.gov.uk/media/878/Charlotteville-and-Warren-Road-Section-1/pdf/Pages_from_Charlotteville_Cons_App_for_web_doc_1_2.pdf?m=1471873534560","https://www.guildford.gov.uk/article/16930/Conservation-areas","  Extra documents are available. ",,2003-11-06,,44004288.0
GRT_151_CA_9,"Chilworth",,"https://www.guildford.gov.uk/media/932/Chilworth-Character-Appraisal/pdf/Microsoft_Word_-_Chilworth_cons_area_appraisal_for_web.pdf?m=1471873536390","https://www.guildford.gov.uk/article/16930/Conservation-areas"," ",,2008-07-17,,44004257.0
GRT_151_CA_10,"Compton",,"","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0","No Appraisal document.  ",,,,44004280.0
GRT_151_CA_11,"Eashing",,"","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0","No Appraisal document.  ",,,,44004279.0
GRT_151_CA_12,"East Clandon",,"https://www.guildford.gov.uk/media/875/East-Clandon-Character-Appraisal/pdf/EastClandonCharacterAppraisal.pdf?m=1471873537270","https://www.guildford.gov.uk/article/16930/Conservation-areas"," ",,,,44004261.0
GRT_151_CA_13,"East Horsley",,"","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0","No Appraisal document.  ",,,,44004259.0
GRT_151_CA_14,"Effingham",,"","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0","No Appraisal document.  ",,,,44004258.0
GRT_151_CA_15,"Guildford Town Centre",,"https://www.guildford.gov.uk/media/8005/Town-Centre-Conservation-Area-Appraisal/pdf/Guildford_town_centre_CAA_low_res_.pdf?m=1471873542897","https://www.guildford.gov.uk/article/16930/Conservation-areas","  Extra documents are available. ",,,,44004290.0
GRT_151_CA_16,"Holmbury St Mary",,"https://www.guildford.gov.uk/media/25067/Holmbury-St-Mary-Conservation-Area-Appraisal/pdf/Holmbury_St_Mary_Cons_Area_Appraisal_with_map_reduced_file_2_FINAL_final.pdf?m=1502357010510","https://www.guildford.gov.uk/article/16930/Conservation-areas","  Best Map is shown on page 63 of the appraisal document. ",,2017-07-18,,44004250.0
GRT_151_CA_17,"Littleton",,"","https://www.guildford.gov.uk/newlocalplan/CHttpHandler.ashx?id=21346&p=0","No Appraisal document.  ",,,,44004281.0
