reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
RIC_266_CA_1,"Amyand Park Road",,"https://www.richmond.gov.uk/media/13240/conarea48_a3_rgb.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Conservation Area Study  Extra documents are available.  Best Map is shown on page 3 of the appraisal document. ",,2001-01-20,,44002470.0
RIC_266_CA_2,"Barnes Common",,"https://www.richmond.gov.uk/media/4015/bcomm_millhill_web.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Conservation Area Study  Extra documents are available. ",,2002-05-10,,44009085.0
RIC_266_CA_3,"Barnes Green",,"https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/barnes_green_conservation_area_appraisal","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Appraisal  Extra documents are available. ",,2004-02-13,,44009087.0
RIC_266_CA_4,"Belmont Road",,"https://www.richmond.gov.uk/media/13243/conarea29_a3_rgb.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_statements","Statement  Best Map is shown on page 2 of the appraisal document. ",,1977-07-05,,44009077.0
RIC_266_CA_5,"Beresford Avenue",,"https://www.richmond.gov.uk/media/4019/ca56_beresford_av_study_and_map.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Conservation Area Study  Extra documents are available. ",,1990-03-20,,44002474.0
RIC_266_CA_6,"Blackmore's Grove",,"https://www.richmond.gov.uk/media/4021/ca_studies_39_web.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Character Appraisal  Extra documents are available.  Best Map is shown on page 4 of the appraisal document. ",,2005-11-07,,44002462.0
RIC_266_CA_7,"Broad Street",,"https://www.richmond.gov.uk/media/21098/ca84_broad_street_feb_2021.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Appraisal  Extra documents are available.  Best Map is shown on page 3 of the appraisal document. ",,2019-02-20,,44006799.0
RIC_266_CA_8,"Broom Water",,"https://www.richmond.gov.uk/media/4022/ca_studies_28_web.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Character Appraisal  Extra documents are available.  Best Map is shown on page 4 of the appraisal document. ",,2005-11-07,,44006706.0
RIC_266_CA_9,"Burlington Avenue and West Park Road",,"https://www.richmond.gov.uk/media/13414/conarea73_a3_rgb.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_statements","Statement  Best Map is shown on page 3 of the appraisal document. ",,2017-02-09,,44006707.0
RIC_266_CA_10,"Bushy Park",,"https://www.richmond.gov.uk/media/13247/conarea61_a3_rgb.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_statements","Statement  Best Map is shown on page 2 of the appraisal document. ",,1991-01-29,,44002490.0
RIC_266_CA_11,"Bushy Park Gardens",,"https://www.richmond.gov.uk/media/21090/ca77_bushy_park_gardens_february_2021.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Appraisal  Extra documents are available.  Best Map is shown on page 3 of the appraisal document. ",,2019-02-10,,44006791.0
RIC_266_CA_12,"Cambridge Park",,"https://www.richmond.gov.uk/media/4023/cambridgeparkstudy21.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Conservation Area Study  Extra documents are available.  Best Map is shown on page 6 of the appraisal document. ",,2001-09-17,,44002457.0
RIC_266_CA_13,"Castelnau",,"https://www.richmond.gov.uk/media/4024/castelnaustudy25-2.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Conservation Area Study  Extra documents are available. ",,1996-01-25,,44002493.0
RIC_266_CA_14,"Central Richmond",,"https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/central_richmond_conservation_area_appraisal","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Appraisal  Extra documents are available. ",,2005-09-07,,44005250.0
RIC_266_CA_15,"Christ Church Road",,"https://www.richmond.gov.uk/media/4029/ca_studies_13_52_web-2.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Conservation Area Study  Extra documents are available. ",,2002-05-10,,44002489.0
RIC_266_CA_16,"Church Road",,"https://www.richmond.gov.uk/media/21099/ca85_church_road_feb_2021.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Appraisal  Extra documents are available.  Best Map is shown on page 3 of the appraisal document. ",,2019-02-20,,44006800.0
RIC_266_CA_17,"Cole Park Road",,"https://www.richmond.gov.uk/media/21092/ca78_cole_park_road_feb_2021.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Appraisal  Extra documents are available.  Best Map is shown on page 3 of the appraisal document. ",,2019-02-20,,44006792.0
RIC_266_CA_18,"Cowley Road",,"https://www.richmond.gov.uk/media/21093/ca79_cowley_road_feb_2021.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Appraisal  Extra documents are available.  Best Map is shown on page 3 of the appraisal document. ",,2019-02-20,,44006793.0
RIC_266_CA_19,"Crown Road",,"https://www.richmond.gov.uk/media/4031/crownroad_twickpk_study24_49-2.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Conservation Area Study  Extra documents are available. ",,1996-01-29,,44002471.0
RIC_266_CA_20,"East Sheen Avenue",,"https://www.richmond.gov.uk/media/4029/ca_studies_13_52_web-2.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Conservation Area Study  Extra documents are available. ",,1988-06-14,,44002479.0
RIC_266_CA_21,"Fieldend",,"https://www.richmond.gov.uk/media/4035/ca71_fieldend.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Character Appraisal  Extra documents are available.  Best Map is shown on page 2 of the appraisal document. ",,2005-11-07,,44002491.0
RIC_266_CA_22,"Ham Common",,"https://www.richmond.gov.uk/media/4036/ca_studies_6_7_23_67-5.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Character Appraisal  Extra documents are available. ",,2004-01-13,,44006535.0
RIC_266_CA_23,"Ham House",,"https://www.richmond.gov.uk/media/4036/ca_studies_6_7_23_67-5.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Character Appraisal  Extra documents are available. ",,1982-09-07,,44006532.0
RIC_266_CA_24,"Hamilton Road",,"","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","No Appraisal document.   Extra documents are available. ",,2006-01-16,,44002492.0
RIC_266_CA_25,"Hampton Court Green",,"https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/hampton_court_green_conservation_area_appraisal","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Appraisal  Extra documents are available. ",,2005-11-07,,44002453.0
RIC_266_CA_26,"Hampton Court Park",,"https://www.richmond.gov.uk/media/13259/conarea60_a3_rgb.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_statements","Statement  Best Map is shown on page 2 of the appraisal document. ",,1996-01-29,,44002486.0
RIC_266_CA_27,"Hampton Village",,"https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/hampton_village_conservation_area_appraisal","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Appraisal  Extra documents are available. ",,2023-11-20,,44002466.0
RIC_266_CA_28,"Hampton Wick",,"https://www.richmond.gov.uk/media/4045/hampton_wick.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Conservation Area Study  Extra documents are available. ",,1988-09-20,,44006531.0
RIC_266_CA_29,"Hanworth Road",,"https://www.richmond.gov.uk/media/13264/conarea65_a3_rgb.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_statements","Statement  Best Map is shown on page 2 of the appraisal document. ",,2002-11-12,,44002468.0
RIC_266_CA_30,"High Street, Hampton Hill",,"https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/high_street_hampton_hill_conservation_area_appraisal","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Appraisal  Extra documents are available. ",,1996-03-25,,44006788.0
RIC_266_CA_31,"High Street, Teddington",,"https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/high_street_teddington_conservation_area_appraisal","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_study","Appraisal  Extra documents are available. ",,1982-09-07,,44006787.0
RIC_266_CA_32,"Holmesdale Avenue",,"https://www.richmond.gov.uk/media/13265/conarea68_a3_rgb.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_statements","Statement  Best Map is shown on page 2 of the appraisal document. ",,2003-12-02,,44002484.0
RIC_266_CA_33,"Joanna Southcott Chapel",,"https://www.richmond.gov.uk/media/13266/conarea41_a3_rgb.pdf","https://www.richmond.gov.uk/services/planning/conservation_and_urban_design/conservation_areas/conservation_area_statements","Statement  Best Map is shown on page 3 of the appraisal document. ",,2019-02-20,,44006790.0
