reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_WND_376_CA_1_1,WND_376_CA_1,"Alton Estate","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/alton-estate-conservation-area-appraisal/",area-appraisal,,,2023-08-31,,44001063.0
D_WND_376_CA_2_1,WND_376_CA_2,"Bathgate Road","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/","https://www.wandsworth.gov.uk/media/1586/bathgateplusroad.pdf",area-appraisal,,,2006-03-20,,44001062.0
D_WND_376_CA_2_2,WND_376_CA_2,"Bathgate Road","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",https://www.wandsworth.gov.uk/media/1585/bathgateplusroadplusboundaryplusmap.pdf,area-map,,,2006-03-20,,44001062.0
D_WND_376_CA_3_1,WND_376_CA_3,"Battersea Park","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/","https://www.wandsworth.gov.uk/media/1583/battersea_park_conservation_area_appraisal_and_management_strategy_2014.pdf",area-appraisal,,,2014-02-24,,44001069.0
D_WND_376_CA_3_2,WND_376_CA_3,"Battersea Park","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",https://www.wandsworth.gov.uk/media/1584/batterseaplusparkplusboundaryplusmap.pdf,area-map,,,2014-02-24,,44001069.0
D_WND_376_CA_4_1,WND_376_CA_4,"Battersea Square","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/battersea-square-conservation-area-appraisal/",area-appraisal,,,2023-07-19,,44001064.0
D_WND_376_CA_5_1,WND_376_CA_5,"Charlwood Road and Lifford Street","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/","https://www.wandsworth.gov.uk/media/1579/charlwood_lifford_caa_ms.pdf",area-appraisal,,,1988-09-14,,44001043.0
D_WND_376_CA_5_2,WND_376_CA_5,"Charlwood Road and Lifford Street","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",https://www.wandsworth.gov.uk/media/1580/charlwoodplusroadliffordplusstreetplusboundaryplusmap.pdf,area-map,,,1988-09-14,,44001043.0
D_WND_376_CA_6_1,WND_376_CA_6,"Clapham Common","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/","https://www.wandsworth.gov.uk/media/1587/claphampluscommonplusappraisal.pdf",area-appraisal,,,1988-09-14,,44001044.0
D_WND_376_CA_6_2,WND_376_CA_6,"Clapham Common","https://www.wandsworth.gov.uk/planning-and-building-control/building-conservation-and-design/conservation-areas/conservation-area-appraisals/",https://www.wandsworth.gov.uk/media/1660/claphampluscommonplusboundaryplusmap.pdf,area-map,,,1988-09-14,,44001044.0
