reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_WFUA_10001_CA_1_1,WFUA_10001_CA_1,"Alston","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/alston-conservation-area/","https://www.eden.gov.uk/media/6424/alstonconservationareaappraisalmanagementplan_publication-version.pdf",area-appraisal,,,,,44002991.0
D_WFUA_10001_CA_2_1,WFUA_10001_CA_2,"Appleby","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/appleby-conservation-area/","https://www.eden.gov.uk/media/6197/applebycaamp.pdf",area-appraisal,,,,,44002986.0
D_WFUA_10001_CA_3_1,WFUA_10001_CA_3,"Beetham","https://www.southlakeland.gov.uk/planning-and-building/conservation/conservation-areas/","https://www.southlakeland.gov.uk/media/5868/beetham-conservation-area-character-appraisal.pdf",area-appraisal,,,,,44006355.0
D_WFUA_10001_CA_3_2,WFUA_10001_CA_3,"Beetham","https://www.southlakeland.gov.uk/planning-and-building/conservation/conservation-areas/",https://www.southlakeland.gov.uk/media/1636/beetham-ca.pdf,area-map,,,,,44006355.0
D_WFUA_10001_CA_4_1,WFUA_10001_CA_4,"Burton in Kendal","https://www.southlakeland.gov.uk/planning-and-building/conservation/conservation-areas/","https://www.southlakeland.gov.uk/media/5566/burton-character-appraisal-oct-2009.pdf",area-appraisal,,,,,44006361.0
D_WFUA_10001_CA_4_2,WFUA_10001_CA_4,"Burton in Kendal","https://www.southlakeland.gov.uk/planning-and-building/conservation/conservation-areas/",https://www.southlakeland.gov.uk/media/1645/burton-ca.pdf,area-map,,,,,44006361.0
D_WFUA_10001_CA_5_1,WFUA_10001_CA_5,"Cartmel","https://www.southlakeland.gov.uk/planning-and-building/conservation/conservation-areas/","https://www.southlakeland.gov.uk/media/5869/cartmel-conservation-area-character-appraisal.pdf",area-appraisal,,,,,44006359.0
D_WFUA_10001_CA_5_2,WFUA_10001_CA_5,"Cartmel","https://www.southlakeland.gov.uk/planning-and-building/conservation/conservation-areas/",https://www.southlakeland.gov.uk/media/1651/cartmel-ca.pdf,area-map,,,,,44006359.0
D_WFUA_10001_CA_6_1,WFUA_10001_CA_6,"Church Brough","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/church-brough-conservation-area/","",area-appraisal,,,,,44002987.0
D_WFUA_10001_CA_7_1,WFUA_10001_CA_7,"Dufton","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/dufton-conservation-area/","https://www.eden.gov.uk/media/5788/dufton_ca_character_appraisal_mgt_plan_accessible.pdf",area-appraisal,,,,,44003004.0
D_WFUA_10001_CA_8_1,WFUA_10001_CA_8,"Edenhall","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/edenhall-conservation-area/","https://www.eden.gov.uk/media/5790/edenhall_ca_character_appraisal_mgt_plan.pdf",area-appraisal,,,,,44003003.0
D_WFUA_10001_CA_9_1,WFUA_10001_CA_9,"Gamblesby","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/gamblesby-conservation-area/","",area-appraisal,,,,,44002996.0
D_WFUA_10001_CA_10_1,WFUA_10001_CA_10,"Garrigill","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/garrigill-conservation-area/","https://www.eden.gov.uk/media/5792/garrigill_ca_character_appraisal_mgt_plan_accessible.pdf",area-appraisal,,,,,44003000.0
D_WFUA_10001_CA_11_1,WFUA_10001_CA_11,"Grange-Over-Sands","https://www.southlakeland.gov.uk/planning-and-building/conservation/conservation-areas/","https://www.southlakeland.gov.uk/media/1659/01-grange-c-character-appraisal-16806.pdf",area-appraisal,,,,,44006358.0
D_WFUA_10001_CA_11_2,WFUA_10001_CA_11,"Grange-Over-Sands","https://www.southlakeland.gov.uk/planning-and-building/conservation/conservation-areas/",https://www.southlakeland.gov.uk/media/1658/grange-conservation-area-boundary-maps.pdf,area-map,,,,,44006358.0
D_WFUA_10001_CA_12_1,WFUA_10001_CA_12,"Great Salkeld","https://www.eden.gov.uk/planning-and-building/conservation/conservation-areas/list-of-conservation-areas/great-salkeld-conservation-area/","https://www.eden.gov.uk/media/5794/great_salkeld_ca_character_appraisal_mgt_plan_accessible.pdf",area-appraisal,,,,,44003005.0
D_WFUA_10001_CA_13_1,WFUA_10001_CA_13,"Heversham","https://www.southlakeland.gov.uk/planning-and-building/conservation/conservation-areas/","https://www.southlakeland.gov.uk/media/5562/heversham-character-appraisal-8-april-2009.pdf",area-appraisal,,,,,44006360.0
