reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_OLD_249_CA_1_1,OLD_249_CA_1,"Alexandra Park","","",area-appraisal,,,,,44009982.0
D_OLD_249_CA_2_1,OLD_249_CA_2,"Alexandra Terrace, Moorside","","",area-appraisal,,,,,44009981.0
D_OLD_249_CA_3_1,OLD_249_CA_3,"Bleak Hey Nook","","",area-appraisal,,,,,44009967.0
D_OLD_249_CA_4_1,OLD_249_CA_4,"Boarshurst","","",area-appraisal,,,,,44009966.0
D_OLD_249_CA_5_1,OLD_249_CA_5,"Bottom of Woodhouses","","",area-appraisal,,,,,44009978.0
D_OLD_249_CA_6_1,OLD_249_CA_6,"Crompton Fold","","",area-appraisal,,,,,44009962.0
D_OLD_249_CA_7_1,OLD_249_CA_7,"Delph","","",area-appraisal,,,,,OLD_249_CA_7_New
D_OLD_249_CA_8_1,OLD_249_CA_8,"Denshaw","","",area-appraisal,,,,,44009154.0
D_OLD_249_CA_9_1,OLD_249_CA_9,"Diglea","","",area-appraisal,,,,,44009977.0
D_OLD_249_CA_10_1,OLD_249_CA_10,"Dobcross","","",area-appraisal,,,,,44009964.0
D_OLD_249_CA_11_1,OLD_249_CA_11,"Failsworth Pole, Oldham","","",area-appraisal,,,,,OLD_249_CA_11_New
D_OLD_249_CA_12_1,OLD_249_CA_12,"Garden Suburb","","",area-appraisal,,,,,OLD_249_CA_12_New
D_OLD_249_CA_13_1,OLD_249_CA_13,"Grange","","",area-appraisal,,,,,44009970.0
D_OLD_249_CA_14_1,OLD_249_CA_14,"Grasscroft","","",area-appraisal,,,,,44009973.0
D_OLD_249_CA_15_1,OLD_249_CA_15,"Harrop Green","","",area-appraisal,,,,,44009979.0
D_OLD_249_CA_16_1,OLD_249_CA_16,"Hey","","",area-appraisal,,,,,44009959.0
D_OLD_249_CA_17_1,OLD_249_CA_17,"Hey Top, Greenfield","","",area-appraisal,,,,,44009980.0
D_OLD_249_CA_18_1,OLD_249_CA_18,"Holly Grove","","",area-appraisal,,,,,44009969.0
D_OLD_249_CA_19_1,OLD_249_CA_19,"Ladhill Lane","","",area-appraisal,,,,,OLD_249_CA_19_New
D_OLD_249_CA_20_1,OLD_249_CA_20,"Lees","","",area-appraisal,,,,,OLD_249_CA_20_New
D_OLD_249_CA_21_1,OLD_249_CA_21,"Lydgate","","",area-appraisal,,,,,44009976.0
D_OLD_249_CA_22_1,OLD_249_CA_22,"New Delph","","",area-appraisal,,,,,44009155.0
D_OLD_249_CA_23_1,OLD_249_CA_23,"New Tame","","",area-appraisal,,,,,OLD_249_CA_23_New
D_OLD_249_CA_24_1,OLD_249_CA_24,"Oldham Town Centre","","",area-appraisal,,,,,44009965.0
D_OLD_249_CA_25_1,OLD_249_CA_25,"Park Cottages, Shaw","","",area-appraisal,,,,,44009975.0
D_OLD_249_CA_26_1,OLD_249_CA_26,"Royal George Mills","","",area-appraisal,,,,,OLD_249_CA_26_New
D_OLD_249_CA_27_1,OLD_249_CA_27,"St. Chad's Church, Saddleworth","","",area-appraisal,,,,,OLD_249_CA_27_New
D_OLD_249_CA_28_1,OLD_249_CA_28,"Saint James, Shaw","","",area-appraisal,,,,,44009961.0
D_OLD_249_CA_29_1,OLD_249_CA_29,"Saint Paul's, Royton","","",area-appraisal,,,,,44009972.0
D_OLD_249_CA_30_1,OLD_249_CA_30,"Scouthead","","",area-appraisal,,,,,OLD_249_CA_30_New
D_OLD_249_CA_31_1,OLD_249_CA_31,"Stone Breaks","","",area-appraisal,,,,,44009971.0
D_OLD_249_CA_32_1,OLD_249_CA_32,"Tame Water","","",area-appraisal,,,,,44009968.0
D_OLD_249_CA_33_1,OLD_249_CA_33,"The Old Town Hall, Chadderton","","",area-appraisal,,,,,44009960.0
D_OLD_249_CA_34_1,OLD_249_CA_34,"Uppermill","","",area-appraisal,,,,,OLD_249_CA_34_New
D_OLD_249_CA_35_1,OLD_249_CA_35,"Victoria Street, Chadderton","","",area-appraisal,,,,,OLD_249_CA_35_New
D_OLD_249_CA_36_1,OLD_249_CA_36,"Woodhouses","","",area-appraisal,,,,,44009963.0
