reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
SBU_280_CA_1,"Beaconsfield Old Town",,"https://www.buckinghamshire.gov.uk/documents/15632/Beaconsfield_Old_Town_Character_Appraisal.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","  Extra documents are available. ",,,,44009471.0
SBU_280_CA_2,"Boveney",,"https://www.buckinghamshire.gov.uk/documents/27045/Boveney-Conservation-Area-Appraisal1996-Document_c.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","  Extra documents are available. ",,,,44009472.0
SBU_280_CA_3,"Burnham",,"https://www.buckinghamshire.gov.uk/documents/27046/Burnham_Conservation_Area.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","  Extra documents are available. ",,,,44009474.0
SBU_280_CA_4,"Denham",,"https://www.buckinghamshire.gov.uk/documents/15679/Denham_Character_Appraisal.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","  Extra documents are available. ",,,,44009482.0
SBU_280_CA_5,"Dorney",,"https://www.buckinghamshire.gov.uk/documents/27047/Dorney-Conservation-Area-Appraisal-1996-Document_c.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","  Extra documents are available. ",,,,44009473.0
SBU_280_CA_6,"Farnham Royal",,"https://www.buckinghamshire.gov.uk/documents/15688/Farnham_Royal_Character_Appraisal.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","  Extra documents are available. ",,,,44009510.0
SBU_280_CA_7,"Framewood Road",,"https://www.buckinghamshire.gov.uk/documents/15692/Framewood_Road_Character_Appraisal.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","  Extra documents are available. ",,,,44009592.0
SBU_280_CA_8,"Fulmer",,"","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","No Appraisal document.  ",,,,44009475.0
SBU_280_CA_9,"Gerrards Cross Centenary",,"https://www.buckinghamshire.gov.uk/documents/15694/Gerrards_Cross_Common_and_Centenery_Character_Appraisal.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","Same documents as Gerrards Cross Common  Extra documents are available. ",,,,44009469.0
SBU_280_CA_10,"Gerrards Cross Common",,"https://www.buckinghamshire.gov.uk/documents/15694/Gerrards_Cross_Common_and_Centenery_Character_Appraisal.pdf","https://www.buckinghamshire.gov.uk/planning-and-building-control/conservation-heritage-and-archaeology/heritage/conservation-areas-in-buckinghamshire/","Same documents as Gerrards Cross Centenary  Extra documents are available. ",,,,44009470.0
