reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
BBD_39_CA_1,"Cathedral",,"https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Mgmt_Plan_Bburn.PDF","https://www.blackburn.gov.uk/land-and-property/conservation-areas"," ",,,,44000658.0
BBD_39_CA_2,"Chapeltown",,"https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Chapeltown%20Conservation%20Area%20Appraisal.pdf","https://www.blackburn.gov.uk/land-and-property/conservation-areas"," ",,,,44000655.0
BBD_39_CA_3,"Corporation Park",,"https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Corporation-Park-management-plan-Jan-2013.pdf","https://www.blackburn.gov.uk/land-and-property/conservation-areas"," ",,,,44006684.0
BBD_39_CA_4,"Darwen Street",,"https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Mgmt_Plan_Bburn.PDF","https://www.blackburn.gov.uk/land-and-property/conservation-areas"," ",,,,44000660.0
BBD_39_CA_5,"Darwen Town Centre",,"","https://www.blackburn.gov.uk/land-and-property/conservation-areas","No Appraisal document.  ",,,,44004782.0
BBD_39_CA_6,"Eanam Wharf",,"","https://www.blackburn.gov.uk/land-and-property/conservation-areas","No Appraisal document.  ",,,,BBD_39_CA_6_New
BBD_39_CA_7,"Edgworth",,"","https://www.blackburn.gov.uk/land-and-property/conservation-areas","No Appraisal document.  ",,,,44000654.0
BBD_39_CA_8,"Griffin",,"","https://www.blackburn.gov.uk/land-and-property/conservation-areas","No Appraisal document.  ",,,,44000657.0
BBD_39_CA_9,"Hoddlesden",,"","https://www.blackburn.gov.uk/land-and-property/conservation-areas","No Appraisal document.  ",,,,44000656.0
BBD_39_CA_10,"King Street",,"https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Mgmt_Plan_Bburn.PDF","https://www.blackburn.gov.uk/land-and-property/conservation-areas"," ",,,,44000661.0
BBD_39_CA_11,"Northgate",,"https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Mgmt_Plan_Bburn.PDF","https://www.blackburn.gov.uk/land-and-property/conservation-areas"," ",,,,44004780.0
BBD_39_CA_12,"Revidge",,"","https://www.blackburn.gov.uk/land-and-property/conservation-areas","No Appraisal document.  ",,,,44000659.0
BBD_39_CA_13,"Richmond Terrace",,"https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Mgmt_Plan_Bburn.PDF","https://www.blackburn.gov.uk/land-and-property/conservation-areas"," ",,,,44004781.0
BBD_39_CA_14,"Turton",,"","https://www.blackburn.gov.uk/land-and-property/conservation-areas","No Appraisal document.  ",,,,BBD_39_CA_14_New
