reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_BBD_39_CA_1_1,BBD_39_CA_1,"Cathedral","https://www.blackburn.gov.uk/land-and-property/conservation-areas","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Mgmt_Plan_Bburn.PDF",area-appraisal,,,,,44000658.0
D_BBD_39_CA_1_2,BBD_39_CA_1,"Cathedral","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-blackburn-map.pdf,area-map,,,,,44000658.0
D_BBD_39_CA_2_1,BBD_39_CA_2,"Chapeltown","https://www.blackburn.gov.uk/land-and-property/conservation-areas","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Chapeltown%20Conservation%20Area%20Appraisal.pdf",area-appraisal,,,,,44000655.0
D_BBD_39_CA_2_2,BBD_39_CA_2,"Chapeltown","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Chapeltown-map.pdf,area-map,,,,,44000655.0
D_BBD_39_CA_3_1,BBD_39_CA_3,"Corporation Park","https://www.blackburn.gov.uk/land-and-property/conservation-areas","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Corporation-Park-management-plan-Jan-2013.pdf",area-appraisal,,,,,44006684.0
D_BBD_39_CA_3_2,BBD_39_CA_3,"Corporation Park","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Corporation-Park-draft-appraisal-Jan-2013.pdf,area-map,,,,,44006684.0
D_BBD_39_CA_4_1,BBD_39_CA_4,"Darwen Street","https://www.blackburn.gov.uk/land-and-property/conservation-areas","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Mgmt_Plan_Bburn.PDF",area-appraisal,,,,,44000660.0
D_BBD_39_CA_4_2,BBD_39_CA_4,"Darwen Street","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-blackburn-map.pdf,area-map,,,,,44000660.0
D_BBD_39_CA_5_1,BBD_39_CA_5,"Darwen Town Centre","https://www.blackburn.gov.uk/land-and-property/conservation-areas","",area-appraisal,,,,,44004782.0
D_BBD_39_CA_5_2,BBD_39_CA_5,"Darwen Town Centre","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Darwen-and-Hoddlesden-map.pdf,area-map,,,,,44004782.0
D_BBD_39_CA_6_1,BBD_39_CA_6,"Eanam Wharf","https://www.blackburn.gov.uk/land-and-property/conservation-areas","",area-appraisal,,,,,BBD_39_CA_6_New
D_BBD_39_CA_6_2,BBD_39_CA_6,"Eanam Wharf","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Eanam-map.pdf,area-map,,,,,BBD_39_CA_6_New
D_BBD_39_CA_7_1,BBD_39_CA_7,"Edgworth","https://www.blackburn.gov.uk/land-and-property/conservation-areas","",area-appraisal,,,,,44000654.0
D_BBD_39_CA_7_2,BBD_39_CA_7,"Edgworth","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Edgworth-map.pdf,area-map,,,,,44000654.0
D_BBD_39_CA_8_1,BBD_39_CA_8,"Griffin","https://www.blackburn.gov.uk/land-and-property/conservation-areas","",area-appraisal,,,,,44000657.0
D_BBD_39_CA_8_2,BBD_39_CA_8,"Griffin","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Griffin-map.pdf,area-map,,,,,44000657.0
D_BBD_39_CA_9_1,BBD_39_CA_9,"Hoddlesden","https://www.blackburn.gov.uk/land-and-property/conservation-areas","",area-appraisal,,,,,44000656.0
D_BBD_39_CA_9_2,BBD_39_CA_9,"Hoddlesden","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Hoddlesden-map.pdf,area-map,,,,,44000656.0
D_BBD_39_CA_10_1,BBD_39_CA_10,"King Street","https://www.blackburn.gov.uk/land-and-property/conservation-areas","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Mgmt_Plan_Bburn.PDF",area-appraisal,,,,,44000661.0
D_BBD_39_CA_10_2,BBD_39_CA_10,"King Street","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-blackburn-map.pdf,area-map,,,,,44000661.0
D_BBD_39_CA_11_1,BBD_39_CA_11,"Northgate","https://www.blackburn.gov.uk/land-and-property/conservation-areas","https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Mgmt_Plan_Bburn.PDF",area-appraisal,,,,,44004780.0
D_BBD_39_CA_11_2,BBD_39_CA_11,"Northgate","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-blackburn-map.pdf,area-map,,,,,44004780.0
D_BBD_39_CA_12_1,BBD_39_CA_12,"Revidge","https://www.blackburn.gov.uk/land-and-property/conservation-areas","",area-appraisal,,,,,44000659.0
D_BBD_39_CA_12_2,BBD_39_CA_12,"Revidge","https://www.blackburn.gov.uk/land-and-property/conservation-areas",https://www.blackburn.gov.uk/sites/default/files/media/pdfs/Conservation%20area-Revidge-map.pdf,area-map,,,,,44000659.0
