reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
ESK_132_CA_1,"Aldeburgh",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Aldeburgh-Conservation-Area-Appraisal.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/","Probable duplicate of 44007897 which has been removed Probable duplicate of 44007897 which has been removed Best Map is shown on page 4 of the appraisal document. ",,2013-12-01,,44007092.0
ESK_132_CA_2,"Aldeburgh Park",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Aldeburgh-Park-Conservation-Area-Appraisal.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/","  Best Map is shown on page 10 of the appraisal document. ",,2023-10-01,,ESK_132_CA_2_New
ESK_132_CA_3,"Beccles",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Beccles-Conservation-Area-Character-Appraisal-with-Mangement-Plan.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/","Probable duplicate of 44007344 which has been removed Probable duplicate of 44007344 which has been removed Best Map is shown on page 99 of the appraisal document. ",,1991-01-01,,44007344.0
ESK_132_CA_4,"Blythburgh",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Blythburgh-Conservation-Area-Appraisal-July-2012.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/","  Best Map is shown on page 5 of the appraisal document. ",,1991-01-01,,44007085.0
ESK_132_CA_5,"Bramfield",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Bramfield-Conservation-Area-Appraisal-December-2014.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/"," Probable duplicate of 44009917 which has been reallocated Best Map is shown on page 5 of the appraisal document. ",,1991-01-01,,44007081.0
ESK_132_CA_6,"Brandeston",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Brandeston-Conservation-Area-Appraisal-July-2012.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/","  Best Map is shown on page 5 of the appraisal document. ",,1991-01-01,,44007088.0
ESK_132_CA_7,"Bromeswell",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Bromeswell-Conservation-Area-Appraisal-September-2016.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/","  Best Map is shown on page 5 of the appraisal document. ",,2016-09-01,,44007396.0
ESK_132_CA_8,"Bungay",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Bungay-Conservation-Area-Appraisal-and-Managment-Plan-Article-4-directions-apply.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/","  Best Map is shown on page 4 of the appraisal document. ",,2022-01-01,,44007894.0
ESK_132_CA_9,"Cretingham",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Cretingham-Conservation-Area-Appraisal-July-2012.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/","  Best Map is shown on page 5 of the appraisal document. ",,2012-07-01,,44007087.0
ESK_132_CA_10,"Darsham",,"https://www.eastsuffolk.gov.uk/assets/Planning/Design-and-Conservation/Conservation-Area-Appraisals/Darsham-Conservation-Area-Appraisal-July-2012.pdf","https://www.eastsuffolk.gov.uk/planning/design-heritage-ecology-trees-landscape-and-rights-of-way/heritage/conservation-areas/conservation-area-appraisals/","  Best Map is shown on page 5 of the appraisal document. ",,2012-07-01,,44007077.0
