reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
GOS_148_CA_1,"Alverstoke",,"https://www.gosport.gov.uk/media/4667/Anglesey-and-Alverstoke-CAAMP/pdf/Anglesey_and_Alverstoke_CAAMP.pdf?m=1711119548260","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," Covered by Anglesy and Alverstoke appraisal",,,,44003517.0
GOS_148_CA_2,"Anglesey",,"https://www.gosport.gov.uk/media/4667/Anglesey-and-Alverstoke-CAAMP/pdf/Anglesey_and_Alverstoke_CAAMP.pdf?m=1711119548260","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," Covered by Anglesy and Alverstoke appraisal",,,,44003518.0
GOS_148_CA_3,"Bury Road",,"https://www.gosport.gov.uk/media/2358/Bury-Road-Conservation-Area/pdf/Bury_Road_CA_Nov_2018.pdf?m=1591196254717","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," ",,2018-01-01,,44003516.0
GOS_148_CA_4,"Daedalus",,"https://www.gosport.gov.uk/media/2357/Daedalus-Conservation-Area/pdf/Daedaulus_CA.pdf?m=1683803672837","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," ",,1999-01-01,,44003520.0
GOS_148_CA_5,"Forton Road",,"https://www.gosport.gov.uk/media/2356/Forton-Conservation-Area/pdf/Forton_Conservation_Area_Appraisal_Nov_08.pdf?m=1591195942700","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," ",,1983-01-01,,44003511.0
GOS_148_CA_6,"Hardway",,"https://www.gosport.gov.uk/media/2355/Hardway-Conservation-Area/pdf/Hardway_CA.pdf?m=1591195814567","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," ",,1985-01-01,,44003523.0
GOS_148_CA_7,"Haslar Peninsula",,"https://www.gosport.gov.uk/media/2352/Haslar-Peninsula-Conservation-Area/pdf/Haslar_Peninsula_CA.pdf?m=1591195814153","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," ",,1990-01-01,,44003519.0
GOS_148_CA_8,"High Street",,"https://www.gosport.gov.uk/media/2351/High-Street-Conservation-Area/pdf/High_Street_CA.pdf?m=1591195763617","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," ",,1979-01-01,,44003513.0
GOS_148_CA_9,"Lee-on-the-Solent",,"https://www.gosport.gov.uk/media/2350/Lee-on-the-Solent-Conservation-Area/pdf/Lee-on-the-Solent_Apprais_March_09_P_O_for_web.pdf?m=1591195343967","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," ",,1990-01-01,,44003521.0
GOS_148_CA_10,"Peel Road",,"https://www.gosport.gov.uk/media/2349/Peel-Road-Conservation-Area/pdf/Peel_Road_CA.pdf?m=1591195246037","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," ",,1975-01-01,,44003515.0
GOS_148_CA_11,"Priddy's Hard",,"https://www.gosport.gov.uk/media/4669/Priddy-s-Hard-CAAMP/pdf/Priddys_Hard_CAAMP.pdf?m=1711119898490","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," ",,2024-01-01,,44003508.0
GOS_148_CA_12,"Rowner",,"https://www.gosport.gov.uk/media/2348/Rowner-Conservation-Area/pdf/Rowner_CA.pdf?m=1591195210133","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," ",,1988-01-01,,44003522.0
GOS_148_CA_13,"Royal Clarence Yard",,"","https://www.gosport.gov.uk/article/1224/Conservation-Areas","No Appraisal document.  ",,1990-01-01,,44003509.0
GOS_148_CA_14,"St George Barracks North",,"https://www.gosport.gov.uk/media/4668/Gosport-Lines-CAAMP/pdf/Gosport_Lines_CAAMP.pdf?m=1711119778180","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," ",,1990-01-01,,44003510.0
GOS_148_CA_15,"St George Barracks South",,"https://www.gosport.gov.uk/media/4668/Gosport-Lines-CAAMP/pdf/Gosport_Lines_CAAMP.pdf?m=1711119778180","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," ",,1990-01-01,,44003512.0
GOS_148_CA_16,"Stoke Road",,"https://www.gosport.gov.uk/media/2347/Stoke-Road-Conservation-Area/pdf/Stoke_Road_CA.pdf?m=1591195069217","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," ",,1992-01-01,,44003514.0
GOS_148_CA_17,"Stokes Bay",,"https://www.gosport.gov.uk/media/4292/Stokes-Bay-Conservation-Area-Appraisal-July-2023/pdf/Stokes_Bay_Conservation_Area_Appraisal_July_2023.pdf?m=1689076327267","https://www.gosport.gov.uk/article/1224/Conservation-Areas"," ",,2023-07-06,,GOS_148_CA_17_New
GOS_148_CA_18,"Trinity Green and Walpole Park",,"https://www.gosport.gov.uk/media/4668/Gosport-Lines-CAAMP/pdf/Gosport_Lines_CAAMP.pdf?m=1711119778180","https://www.gosport.gov.uk/article/1224/Conservation-Areas","  Best Map is shown on page 6 of the appraisal document. ",,,,GOS_148_CA_18_New
