reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
HUN_176_CA_11,"Catworth",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004547.0
HUN_176_CA_12,"Covington",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004548.0
HUN_176_CA_13,"Diddington",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004549.0
HUN_176_CA_14,"Earith",,"https://www.huntingdonshire.gov.uk/media/2322/earith-ca-character-assessment-adopted-june-2008.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Statement  Best Map is shown on page 11 of the appraisal document. ",,2008-06-12,,44004598.0
HUN_176_CA_15,"Easton",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004550.0
HUN_176_CA_16,"Ellington",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004581.0
HUN_176_CA_17,"Elton",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004591.0
HUN_176_CA_18,"Fenstanton",,"https://www.huntingdonshire.gov.uk/media/2323/fenstanton-conservation-area-character-statement-adopted-jan-1996.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Statement  Best Map is shown on page 16 of the appraisal document. ",,1996-01-01,,44004551.0
HUN_176_CA_19,"Glatton",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004552.0
HUN_176_CA_20,"Godmanchester (Post Street)",,"https://www.huntingdonshire.gov.uk/media/2325/godmanchester-post-street-character-statement-adopted-oct-2002.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Statement  Best Map is shown on page 7 of the appraisal document. ",,2002-10-01,,44004592.0
HUN_176_CA_21,"Godmanchester (Earning Street)",,"https://www.huntingdonshire.gov.uk/media/2324/godmanchester-earning-street-character-assessment-adopted-july-2003.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Statement  Best Map is shown on page 9 of the appraisal document. ",,2003-07-01,,44004594.0
HUN_176_CA_22,"Great Gidding",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004553.0
HUN_176_CA_23,"Great Gransden",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004584.0
HUN_176_CA_24,"Great Staughton",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004554.0
HUN_176_CA_25,"Hartford",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004555.0
HUN_176_CA_26,"The Hemingfords",,"https://www.huntingdonshire.gov.uk/media/2326/hemingfords-ca-character-assessment-adopted-june-2008.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Statement  Best Map is shown on page 20 of the appraisal document. ",,2008-06-01,,44004597.0
HUN_176_CA_27,"Hilton Village",,"https://www.huntingdonshire.gov.uk/media/2327/hilton-village-design-statement-colour.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Design Statement  Best Map is shown on page 6 of the appraisal document. ",,,,44004583.0
HUN_176_CA_28,"Holywell",,"https://www.huntingdonshire.gov.uk/media/2328/holywell-conservation-area-character-statement-adopted-dec-1994.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Statement  Best Map is shown on page 14 of the appraisal document. ",,1994-12-01,,44004556.0
HUN_176_CA_29,"Houghton and Wyton",,"https://www.huntingdonshire.gov.uk/media/1668/houghton-and-wyton-conservation-area-character-assessment.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Assessment  Best Map is shown on page 13 of the appraisal document. ",,2012-11-01,,44004557.0
HUN_176_CA_30,"Huntingdon",,"https://www.huntingdonshire.gov.uk/media/2338/huntingdon-ca-character-assessment-march-2007-opt.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Assessment  Best Map is shown on page 12 of the appraisal document. ",,1991-05-20,,44004596.0
HUN_176_CA_31,"Keyston",,"https://www.huntingdonshire.gov.uk/media/2312/keyston-ca-character-statement-adopted-january-2003.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Statement  Best Map is shown on page 6 of the appraisal document. ",,2003-01-01,,44004558.0
HUN_176_CA_32,"Kimbolton",,"https://www.huntingdonshire.gov.uk/media/2313/kimbolton-ca-character-statement_adopted-january-2003.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Statement  Best Map is shown on page 8 of the appraisal document. ",,2003-01-01,,44004577.0
HUN_176_CA_33,"Kings Ripton",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004578.0
HUN_176_CA_34,"Leighton Bromswold",,"https://www.huntingdonshire.gov.uk/media/2314/leighton-bromswold-ca-character-statement-adopted-march-1994.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Statement  Best Map is shown on page 11 of the appraisal document. ",,1994-03-01,,44004576.0
HUN_176_CA_35,"Little Raveley",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004587.0
HUN_176_CA_36,"Little Stukeley",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004582.0
HUN_176_CA_37,"Molesworth",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004588.0
HUN_176_CA_38,"Offord Cluny",,"https://www.huntingdonshire.gov.uk/media/2315/offord-cluny-ca-character-statement-adopted-oct-2003.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Statement  Best Map is shown on page 7 of the appraisal document. ",,2003-10-01,,44004589.0
HUN_176_CA_39,"Ramsey",,"https://www.huntingdonshire.gov.uk/media/2329/ramsey-conservation-area-character-assessment-adopted-december-2005.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Assessment  Best Map is shown on page 10 of the appraisal document. ",,2005-12-01,,44004593.0
HUN_176_CA_40,"Sawtry",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004590.0
HUN_176_CA_41,"Somersham",,"https://www.huntingdonshire.gov.uk/media/2330/somersham-conservation-area-character-assessment-adopted-2007.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Assessment  Best Map is shown on page 10 of the appraisal document. ",,1974-10-14,,44004559.0
HUN_176_CA_42,"Spaldwick",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004560.0
HUN_176_CA_43,"St Ives",,"https://www.huntingdonshire.gov.uk/media/2331/st-ives-conservation-area-character-assessment-adopted-2007.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Assessment  Best Map is shown on page 12 of the appraisal document. ",,2007-01-01,,44004595.0
HUN_176_CA_44,"St Neots",,"https://www.huntingdonshire.gov.uk/media/2339/st-neots-ca-character-assessment-adopted-october-2006-opt.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Assessment  Best Map is shown on page 12 of the appraisal document. ",,2006-10-19,,44004599.0
HUN_176_CA_45,"Staughton Highway",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004561.0
HUN_176_CA_46,"Stibbington",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004562.0
HUN_176_CA_47,"Stilton",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004563.0
HUN_176_CA_48,"Stonely",,"https://www.huntingdonshire.gov.uk/media/2332/stonely-ca-character-statement-adopted-june-2003.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Statement  Best Map is shown on page 7 of the appraisal document. ",,1991-05-20,,44004564.0
HUN_176_CA_49,"Stow Longa",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004565.0
HUN_176_CA_50,"Tilbrook",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004566.0
HUN_176_CA_51,"Upwood",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004567.0
HUN_176_CA_52,"Wansford",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004568.0
HUN_176_CA_53,"Warboys",,"https://www.huntingdonshire.gov.uk/media/2333/warboys-ca-character-statement-camp-adopted-sept-2006.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Statement  Best Map is shown on page 8 of the appraisal document. ",,2006-09-01,,44004575.0
HUN_176_CA_54,"Waresley",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004569.0
HUN_176_CA_55,"Water Newton",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004570.0
HUN_176_CA_56,"Wennington",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004571.0
HUN_176_CA_57,"Wistow",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004572.0
HUN_176_CA_58,"Woodhurst",,"https://www.huntingdonshire.gov.uk/media/2334/woodhurst-conservation-area-character-statement-adopted-dec-1994.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Statement  Best Map is shown on page 12 of the appraisal document. ",,1994-12-01,,44004573.0
HUN_176_CA_59,"Yaxley",,"https://www.huntingdonshire.gov.uk/media/2335/yaxley-conservation-area-character-statement-adopted-july-1995.pdf","https://www.huntingdonshire.gov.uk/planning/conservation-areas/conservation-area-documents/","Character Statement  Best Map is shown on page 17 of the appraisal document. ",,1995-07-01,,44004574.0
HUN_176_CA_60,"Yelling",,"","https://www.huntingdonshire.gov.uk/planning/conservation-areas/","No Appraisal document. No easy map ",,,,44004585.0
