reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_NWL_245_CA_1_1,NWL_245_CA_1,"Appleby Magna","https://www.nwleics.gov.uk/pages/conservation_area_appraisals","https://www.nwleics.gov.uk/files/documents/appleby_magna_conservation_appraisal/Appleby%20Magna%20Conservation%20Area%20Appraisal%20and%20Study.pdf",area-appraisal,,,1995-06-27,,44004645.0
D_NWL_245_CA_1_2,NWL_245_CA_1,"Appleby Magna","https://www.nwleics.gov.uk/pages/conservation_area_appraisals",https://www.nwleics.gov.uk/files/documents/appleby_magna_conservation_area_boundary_map/appleby_magna.pdf,area-map,,,1995-06-27,,44004645.0
D_NWL_245_CA_2_1,NWL_245_CA_2,"Ashby-de-la-Zouch","https://www.nwleics.gov.uk/pages/conservation_area_appraisals","https://www.nwleics.gov.uk/files/documents/ashby_de_la_zouch_conservation_area_appraisal_and_study/Ashby%20de%20la%20Zouch%20Conservation%20Area%20Appraisal%20and%20Study.pdf",area-appraisal,,,1972-11-02,,44004641.0
D_NWL_245_CA_2_2,NWL_245_CA_2,"Ashby-de-la-Zouch","https://www.nwleics.gov.uk/pages/conservation_area_appraisals",https://www.nwleics.gov.uk/files/documents/ashby_de_la_zouch_canal_conservation_area_boundary_map/ashby_canal.pdf,area-map,,,1972-11-02,,44004641.0
D_NWL_245_CA_3_1,NWL_245_CA_3,"Ashby-de-la-Zouch Canal (to Snarestone)","https://www.nwleics.gov.uk/pages/conservation_area_appraisals","https://www.nwleics.gov.uk/files/documents/ashby_de_la_zouch_canal_conservation_area_appraisal_and_study/Ashby%20de%20la%20Zouch%20Canal%20Conservation%20Area%20Appraisal%20and%20Study.pdf",area-appraisal,,,1992-06-30,,44004647.0
D_NWL_245_CA_3_2,NWL_245_CA_3,"Ashby-de-la-Zouch Canal (to Snarestone)","https://www.nwleics.gov.uk/pages/conservation_area_appraisals",https://www.nwleics.gov.uk/files/documents/ashby_de_la_zouch_canal_conservation_area_boundary_map/ashby_canal.pdf,area-map,,,1992-06-30,,44004647.0
D_NWL_245_CA_4_1,NWL_245_CA_4,"Blackfordby","https://www.nwleics.gov.uk/pages/conservation_area_appraisals","https://www.nwleics.gov.uk/files/documents/blackfordby_conservation_area_appraisal_and_study/Blackfordby%20Conservation%20Area%20Appraisal%20and%20Study.pdf",area-appraisal,,,1992-09-08,,44004640.0
D_NWL_245_CA_4_2,NWL_245_CA_4,"Blackfordby","https://www.nwleics.gov.uk/pages/conservation_area_appraisals",https://www.nwleics.gov.uk/files/documents/blackfordby_conservation_area_boundary_map/Blackfordby.pdf,area-map,,,1992-09-08,,44004640.0
D_NWL_245_CA_5_1,NWL_245_CA_5,"Breedon on the Hill","https://www.nwleics.gov.uk/pages/conservation_area_appraisals","https://www.nwleics.gov.uk/files/documents/breedon_on_the_hill_conservation_area_appraisal_and_study/Breedon%20on%20the%20Hill%20Conservation%20Area%20Appraisal%20and%20Study.pdf",area-appraisal,,,1992-09-08,,44004637.0
D_NWL_245_CA_5_2,NWL_245_CA_5,"Breedon on the Hill","https://www.nwleics.gov.uk/pages/conservation_area_appraisals",https://www.nwleics.gov.uk/files/documents/breedon_on_the_hill_conservation_area_boundary_map/Breedon.pdf,area-map,,,1992-09-08,,44004637.0
D_NWL_245_CA_6_1,NWL_245_CA_6,"Castle Donington","https://www.nwleics.gov.uk/pages/conservation_area_appraisals","https://www.nwleics.gov.uk/files/documents/castle_donington_conservation_area_appraisal_text_document/Castle%20Donington%20adopted%20appraisal.pdf",area-appraisal,,,1972-11-29,,44004630.0
D_NWL_245_CA_6_2,NWL_245_CA_6,"Castle Donington","https://www.nwleics.gov.uk/pages/conservation_area_appraisals",https://www.nwleics.gov.uk/files/documents/castle_donington_conservation_area_boundary/Castle%20Donington%20designated%20boundary.pdf,area-map,,,1972-11-29,,44004630.0
D_NWL_245_CA_7_1,NWL_245_CA_7,"Castle Donington (High Street)","https://www.nwleics.gov.uk/pages/conservation_area_appraisals","https://www.nwleics.gov.uk/files/documents/castle_donington_conservation_area_appraisal_and_study/Castle%20Donington%20Conservation%20Area%20Appraisal%20and%20Study.pdf",area-appraisal,,,1972-11-29,,NWL_245_CA_7_New
D_NWL_245_CA_7_2,NWL_245_CA_7,"Castle Donington (High Street)","https://www.nwleics.gov.uk/pages/conservation_area_appraisals",https://www.nwleics.gov.uk/files/documents/high_street_conservation_area_boundary/High%20Street%20designated%20boundary.pdf,area-map,,,1972-11-29,,NWL_245_CA_7_New
D_NWL_245_CA_8_1,NWL_245_CA_8,"Cavendish Bridge","https://www.nwleics.gov.uk/pages/conservation_area_appraisals","https://www.nwleics.gov.uk/files/documents/cavendish_bridge_conservation_area_appraisal_and_study/Cavendish%20Bridge%20Conservation%20Area%20Appraisal%20and%20Study.pdf",area-appraisal,,,1992-09-08,,44004629.0
D_NWL_245_CA_8_2,NWL_245_CA_8,"Cavendish Bridge","https://www.nwleics.gov.uk/pages/conservation_area_appraisals",https://www.nwleics.gov.uk/files/documents/cavendish_bridge_conservation_area_boundary_map/cav_bridge.pdf,area-map,,,1992-09-08,,44004629.0
D_NWL_245_CA_9_1,NWL_245_CA_9,"Coalville","https://www.nwleics.gov.uk/pages/conservation_area_appraisals","https://www.nwleics.gov.uk/files/documents/coalville_conservation_area_character_appraisal_and_management_plan/COALVILLE%20CONSERVATION%20AREA%20APPRAISAL%2020.08.pdf",area-appraisal,,,2014-06-24,,44006718.0
D_NWL_245_CA_9_2,NWL_245_CA_9,"Coalville","https://www.nwleics.gov.uk/pages/conservation_area_appraisals",https://www.nwleics.gov.uk/files/documents/coalville_conservation_area_boundary_map/Coalville%20Conservation%20Area%20Boundary%20Map.pdf,area-map,,,2014-06-24,,44006718.0
D_NWL_245_CA_10_1,NWL_245_CA_10,"Coleorton Hall","https://www.nwleics.gov.uk/pages/conservation_area_appraisals","https://www.nwleics.gov.uk/files/documents/coleorton_hall_conservation_area_appraisal_and_study/Coleorton%20Hall%20Conservation%20Area%20Appraisal.pdf",area-appraisal,,,1991-10-28,,44004642.0
