reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
RCC_259_CA_1,"Brotton",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Brotton%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset","  Best Map is shown on page 29 of the appraisal document. ",,,,44004808.0
RCC_259_CA_2,"Coatham",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Coatham%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset","  Best Map is shown on page 43 of the appraisal document. ",,,,44004812.0
RCC_259_CA_3,"Guisborough",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Guisborough%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset","  Best Map is shown on page 61 of the appraisal document. ",,,,44004811.0
RCC_259_CA_4,"Hutton Lowcross",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Hutton%20Lowcross%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset","  Best Map is shown on page 35 of the appraisal document. ",,,,RCC_259_CA_4_New
RCC_259_CA_5,"Kirkleatham",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Kirkleatham%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset","  Best Map is shown on page 49 of the appraisal document. ",,,,44000231.0
RCC_259_CA_6,"Liverton Village",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Liverton%20Village%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset","  Best Map is shown on page 29 of the appraisal document. ",,,,44004806.0
RCC_259_CA_7,"Loftus",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2023-06/Loftus%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset","  Best Map is shown on page 5 of the appraisal document. ",,,,44004805.0
RCC_259_CA_8,"Marske-by-the-Sea",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Marske%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset","  Best Map is shown on page 45 of the appraisal document. ",,,,44000232.0
RCC_259_CA_9,"Moorsholm",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Moorsholm%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset","  Best Map is shown on page 39 of the appraisal document. ",,,,44004807.0
RCC_259_CA_10,"Ormesby Hall",,"https://www.redcar-cleveland.gov.uk/sites/default/files/2022-08/Ormesby%20Hall%20Conservation%20Area%20Appraisal.pdf","https://www.redcar-cleveland.gov.uk/planning/historic-environment-and-heritage-management/historic-environment-and-heritage-asset","  Best Map is shown on page 41 of the appraisal document. ",,,,44004813.0
