reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
WEW_364_CA_1,"Ayot Green",,"","https://www.welhat.gov.uk/conservation-areas","No Appraisal document. No appraisal document or map ",,,,44001777.0
WEW_364_CA_2,"Ayot St. Lawrence",,"","https://www.welhat.gov.uk/conservation-areas","No Appraisal document. Same as 44001364. No appraisal document or map ",,,,44001776.0
WEW_364_CA_3,"Ayot St. Lawrence",,"","https://www.welhat.gov.uk/conservation-areas","No Appraisal document. Same as 44001776. No appraisal document or map ",,,,44001364.0
WEW_364_CA_4,"Welwyn Garden City, Beehive Area",,"","https://www.welhat.gov.uk/conservation-areas","No Appraisal document. No appraisal document or map ",,,,44001780.0
WEW_364_CA_5,"Essendon",,"","https://www.welhat.gov.uk/conservation-areas","No Appraisal document. No appraisal document or map ",,,,44001775.0
WEW_364_CA_6,"Northaw Village",,"","https://www.welhat.gov.uk/conservation-areas","No Appraisal document. No appraisal document or map ",,,,44001778.0
WEW_364_CA_7,"Old Hatfield",,"","https://www.welhat.gov.uk/conservation-areas","No Appraisal document. No appraisal document or map ",,,,44001774.0
WEW_364_CA_8,"Peartree",,"https://archive.welhat.gov.uk/media/15524/Peartree-Conservation-Area-character-appraisal-March-2019/pdf/PeartreeConservationArea_220308.pdf?m=637829659975970000","https://www.welhat.gov.uk/conservation-areas","  Best Map is shown on page 8 of the appraisal document. ",,,,WEW_364_CA_8_New
WEW_364_CA_9,"Welwyn Village",,"","https://www.welhat.gov.uk/conservation-areas","No Appraisal document. No appraisal document or map ",,,,44001773.0
WEW_364_CA_10,"Welwyn Garden City",,"","https://www.welhat.gov.uk/conservation-areas","No Appraisal document. No appraisal document or map ",,,,44001779.0
