reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_WIL_368_CA_1_1,WIL_368_CA_1,"Aldbourne","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44000903.0
D_WIL_368_CA_2_1,WIL_368_CA_2,"All Cannings","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44000904.0
D_WIL_368_CA_3_1,WIL_368_CA_3,"Allington","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44003678.0
D_WIL_368_CA_4_1,WIL_368_CA_4,"Alton","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44000905.0
D_WIL_368_CA_5_1,WIL_368_CA_5,"Amesbury","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44005933.0
D_WIL_368_CA_6_1,WIL_368_CA_6,"Ashton Keynes","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44003680.0
D_WIL_368_CA_7_1,WIL_368_CA_7,"Avebury","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44000906.0
D_WIL_368_CA_8_1,WIL_368_CA_8,"Avoncliff","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44003806.0
D_WIL_368_CA_9_1,WIL_368_CA_9,"Axford","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44000907.0
D_WIL_368_CA_10_1,WIL_368_CA_10,"Baydon","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44000908.0
D_WIL_368_CA_11_1,WIL_368_CA_11,"Bishops Cannings","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44000909.0
D_WIL_368_CA_12_1,WIL_368_CA_12,"Bishopstrow","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44003831.0
D_WIL_368_CA_13_1,WIL_368_CA_13,"Bradford-on-Avon","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44003836.0
D_WIL_368_CA_14_1,WIL_368_CA_14,"Bratton","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44003823.0
D_WIL_368_CA_15_1,WIL_368_CA_15,"Britford","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,WIL_368_CA_15_New
D_WIL_368_CA_16_1,WIL_368_CA_16,"Broad Chalke","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44003766.0
D_WIL_368_CA_17_1,WIL_368_CA_17,"Broad Hinton","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44000972.0
D_WIL_368_CA_18_1,WIL_368_CA_18,"Bromham","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44000910.0
D_WIL_368_CA_19_1,WIL_368_CA_19,"Broughton Gifford","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44003832.0
D_WIL_368_CA_20_1,WIL_368_CA_20,"Brunton","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44000911.0
D_WIL_368_CA_21_1,WIL_368_CA_21,"Burbage","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44000912.0
D_WIL_368_CA_22_1,WIL_368_CA_22,"Calne","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44003686.0
D_WIL_368_CA_23_1,WIL_368_CA_23,"Charlton","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44003687.0
D_WIL_368_CA_24_1,WIL_368_CA_24,"Chilton Foliat","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44000914.0
D_WIL_368_CA_25_1,WIL_368_CA_25,"Chippenham","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44003740.0
D_WIL_368_CA_26_1,WIL_368_CA_26,"Chirton","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44000915.0
D_WIL_368_CA_27_1,WIL_368_CA_27,"Chisbury","https://www.wiltshire.gov.uk/planning-conservation-areas","",area-appraisal,,,,,44000916.0
