reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
DUR_114_CA_1,"Annfield Plain",,"https://www.durham.gov.uk/media/3530/Annfield-Plain-Conservation-Area-Character-Appraisal/pdf/AnnfieldPlainConservationAreaCharacterAppraisal.pdf?m=1538042314210","https://www.durham.gov.uk/conservationareas","  Extra documents are available. ",,2003-05-01,,44000448.0
DUR_114_CA_2,"Aycliffe Village",,"","https://www.durham.gov.uk/conservationareas","No Appraisal document.  ",,,,44004818.0
DUR_114_CA_3,"Barnard Castle",,"","https://www.durham.gov.uk/conservationareas","No Appraisal document.  ",,,,44000624.0
DUR_114_CA_4,"Barningham",,"","https://www.durham.gov.uk/conservationareas","No Appraisal document.  ",,,,44000623.0
DUR_114_CA_5,"Beamish Burn",,"https://www.durham.gov.uk/media/3419/Derwentside-Local-Plan-appendix-G/pdf/DerwentsideLocalPlanAppendG.pdf","https://www.durham.gov.uk/conservationareas"," ",,,,44006433.0
DUR_114_CA_6,"Bishop Auckland",,"https://www.durham.gov.uk/media/3610/Bishop-Auckland-Conservation-Area-Character-Appraisal/pdf/BishopAucklandConservationAreaCharacterAppraisal.pdf?m=1538042314887","https://www.durham.gov.uk/conservationareas"," ",,,,44006436.0
DUR_114_CA_7,"Bishop Middleham",,"https://www.durham.gov.uk/media/3537/Bishop-Middleham-Conservation-Area-Character-Appraisal/pdf/BishopMiddlehamConservationAreaCharacterAppraisal.pdf?m=1538042315620","https://www.durham.gov.uk/conservationareas"," ",,2012-12-12,,44005530.0
DUR_114_CA_8,"Blackhill",,"https://www.durham.gov.uk/media/3539/Blackhill-Conservation-Area-Character-Appraisal/pdf/BlackhillConservationAreaCharacterAppraisal.pdf?m=1538042316420","https://www.durham.gov.uk/conservationareas"," ",,1994-03-01,,44004829.0
DUR_114_CA_9,"Bolam",,"https://www.durham.gov.uk/media/3541/Bolam-Conservation-Area-Character-Appraisal/pdf/BolamConservationAreaCharacterAppraisal.pdf?m=1538042317177","https://www.durham.gov.uk/conservationareas"," ",,2010-03-01,,44004814.0
DUR_114_CA_10,"Bowburn",,"","https://www.durham.gov.uk/conservationareas","No Appraisal document.  ",,,,44000442.0
DUR_114_CA_11,"Bowes",,"","https://www.durham.gov.uk/conservationareas","No Appraisal document.  ",,,,44000621.0
DUR_114_CA_12,"Brancepeth",,"https://www.durham.gov.uk/media/3543/Brancepeth-Conservation-Area-Character-Appraisal/pdf/BrancepethConservationAreaCharacterAppraisal.pdf?m=1538042318017","https://www.durham.gov.uk/conservationareas"," ",,1981-01-01,,44000440.0
DUR_114_CA_13,"Brandon",,"","https://www.durham.gov.uk/conservationareas","No Appraisal document.  ",,,,44000437.0
DUR_114_CA_14,"Brusselton",,"","https://www.durham.gov.uk/conservationareas","No Appraisal document.  ",,,,44000320.0
DUR_114_CA_15,"Burnhall",,"","https://www.durham.gov.uk/conservationareas","No Appraisal document.  ",,,,44000439.0
DUR_114_CA_16,"Burnopfield",,"https://www.durham.gov.uk/media/3545/Burnopfield-Conservation-Area-Map-Character-Appraisal/pdf/BurnhopefieldConservationAreaCharacterAppraisal.pdf?m=1538042319093","https://www.durham.gov.uk/conservationareas"," ",,2009-12-16,,44004832.0
DUR_114_CA_17,"Castle Eden",,"","https://www.durham.gov.uk/conservationareas","No Appraisal document.  ",,2007-01-01,,44004826.0
DUR_114_CA_18,"Chester-le-Street",,"https://www.durham.gov.uk/media/3548/Chester-le-Street-Conservation-Area-Character-Appraisal/pdf/ChesterLeStreetConservationAreaCharacterAppraisal.pdf?m=1538042319847","https://www.durham.gov.uk/conservationareas"," ",,2013-01-01,,44005133.0
DUR_114_CA_19,"Cleatlam",,"","https://www.durham.gov.uk/conservationareas","No Appraisal document.  ",,,,44000618.0
DUR_114_CA_20,"Cockfield",,"","https://www.durham.gov.uk/conservationareas","No Appraisal document.  ",,,,44000611.0
DUR_114_CA_21,"Cockton Hill",,"","https://www.durham.gov.uk/conservationareas","No Appraisal document.  ",,1993-01-01,,44000609.0
