reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_UTT_351_CA_1_1,UTT_351_CA_1,"Arkesden","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/1908/Arkesden-Conservation-Area-Appraisal/pdf/Arkesden_CAA_20_Jan_2013_Low_res.pdf?m=1682417427007",area-appraisal,,,,,44005571.0
D_UTT_351_CA_1_2,UTT_351_CA_1,"Arkesden","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/1935/Arkesden/pdf/Arkesden_CA_boundary_approved.pdf?m=1681902076570,area-map,,,,,44005571.0
D_UTT_351_CA_2_1,UTT_351_CA_2,"Ashdon","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/1916/Ashdon-Conservation-Area-Appraisal/pdf/Ashdon_CAA_20_Jan_2013_Low_res.pdf?m=1682412880617",area-appraisal,,,,,44005572.0
D_UTT_351_CA_2_2,UTT_351_CA_2,"Ashdon","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/1936/Ashdon/pdf/Ashdon_CA_boundary_approved_1.pdf?m=1684430286067,area-map,,,,,44005572.0
D_UTT_351_CA_3_1,UTT_351_CA_3,"Audley End","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/4376/Audley-End-Conservation-Area-Appraisal/pdf/Audley_End_CAA_06_Jan_2015_Low_res.pdf?m=1682517424100",area-appraisal,,,,,44005573.0
D_UTT_351_CA_3_2,UTT_351_CA_3,"Audley End","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/4546/Audley-End/pdf/AE_APPROVED_Revised_2coz10vccftp.pdf?m=1681902460990,area-map,,,,,44005573.0
D_UTT_351_CA_4_1,UTT_351_CA_4,"Bentfield Causeway","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/4027/Bentfield-Green-Conservation-Area-Appraisal/pdf/Bentfield_Grn_CAA_28_Oct_2014_Low_res.pdf?m=1683125946820",area-appraisal,,,,,44006489.0
D_UTT_351_CA_4_2,UTT_351_CA_4,"Bentfield Causeway","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/4384/Bentfield-Green/pdf/Bentfield_Green_approved_boundary.pdf?m=1681903314527,area-map,,,,,44006489.0
D_UTT_351_CA_5_1,UTT_351_CA_5,"Bentfield Green","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/1917/Clavering-Conservation-Area-Appraisal/pdf/Clavering_Approved_CA.pdf?m=1682417764407",area-appraisal,,,,,44001635.0
D_UTT_351_CA_5_2,UTT_351_CA_5,"Bentfield Green","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/1877/Clavering/pdf/claveringarea.pdf?m=1680192628863,area-map,,,,,44001635.0
D_UTT_351_CA_6_1,UTT_351_CA_6,"Clavering","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/1917/Clavering-Conservation-Area-Appraisal/pdf/Clavering_Approved_CA.pdf?m=1682417764407",area-appraisal,,,,,44006482.0
D_UTT_351_CA_6_2,UTT_351_CA_6,"Clavering","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/1877/Clavering/pdf/claveringarea.pdf?m=1680192628863,area-map,,,,,44006482.0
D_UTT_351_CA_7_1,UTT_351_CA_7,"Elmdon","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/4148/Elmdon-Conservation-Area-Appraisal/pdf/Elmdon_CAA_05_Dec_2014_Low_res.pdf?m=1682412939097",area-appraisal,,,,,44005574.0
D_UTT_351_CA_7_2,UTT_351_CA_7,"Elmdon","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/4483/Elmdon/pdf/Elmdon_CA_Approved_04.12.14.pdf?m=1680171261970,area-map,,,,,44005574.0
D_UTT_351_CA_8_1,UTT_351_CA_8,"Felsted","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/1919/Felsted-Conservation-Area-Appraisal/pdf/Felsted_CAA_14_Dec_12_Low_res_WEB.pdf?m=1682413320590",area-appraisal,,,,,44005575.0
D_UTT_351_CA_8_2,UTT_351_CA_8,"Felsted","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/1892/Felsted/pdf/Felsted_Conservation_Area.pdf?m=1680178170053,area-map,,,,,44005575.0
D_UTT_351_CA_9_1,UTT_351_CA_9,"Great Canfield","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/2907/Great-Canfield-Conservation-Area-Appraisal/pdf/GtCanfield_CAA_30_July_2014_Low_res.pdf?m=1683114851523",area-appraisal,,,,,44005576.0
D_UTT_351_CA_9_2,UTT_351_CA_9,"Great Canfield","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/3949/Great-Canfield/pdf/Gt_Canfield_CA_rev.pdf?m=1680259316140,area-map,,,,,44005576.0
D_UTT_351_CA_10_1,UTT_351_CA_10,"Great Chesterford","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/1920/Great-Chesterford-Conservation-Area-Appraisal/pdf/Great_Chesterford_Appraisal_Approved.pdf?m=1684431382420",area-appraisal,,,,,44001108.0
D_UTT_351_CA_10_2,UTT_351_CA_10,"Great Chesterford","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/1879/Great-Chesterford/pdf/greatchesterfordarea.pdf?m=1681994172927,area-map,,,,,44001108.0
D_UTT_351_CA_11_1,UTT_351_CA_11,"Great Dunmow","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/1921/Great-Dunmow-Conservation-Area-Appraisal/pdf/Great_Dunmow_Approved_CA.pdf?m=1682595374400",area-appraisal,,,,,44006486.0
D_UTT_351_CA_11_2,UTT_351_CA_11,"Great Dunmow","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/1880/Great-Dunmow/pdf/greatdunmowarea.pdf?m=1680195298803,area-map,,,,,44006486.0
D_UTT_351_CA_12_1,UTT_351_CA_12,"Great Easton","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/2672/Great-Easton-Conservation-Area-Appraisal/pdf/GtEaston_CAA_30_July_2014_Low_res.pdf?m=1682595663297",area-appraisal,,,,,44005766.0
D_UTT_351_CA_12_2,UTT_351_CA_12,"Great Easton","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/3950/Great-Easton/pdf/Gt_Easton_CA_approved.pdf?m=1680257921127,area-map,,,,,44005766.0
D_UTT_351_CA_13_1,UTT_351_CA_13,"Great Hallingbury","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/2910/Great-Hallingbury-Conservation-Area-Appraisal/pdf/GtHallingbury_CAA_30_July_2014_Low_res.pdf?m=1684431467937",area-appraisal,,,,,44001634.0
D_UTT_351_CA_13_2,UTT_351_CA_13,"Great Hallingbury","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/3951/Great-Hallingbury/pdf/Gt_Hallingbury_CA.pdf?m=1681904153270,area-map,,,,,44001634.0
D_UTT_351_CA_14_1,UTT_351_CA_14,"Great Sampford","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/2278/Great-Sampford-Conservation-Area-Appraisal/pdf/GtSampford_CAA_16_May_2013_Low_res.pdf?m=1683114789220",area-appraisal,,,,,44005767.0
D_UTT_351_CA_14_2,UTT_351_CA_14,"Great Sampford","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/2277/Great-Sampford/pdf/Gt_Sampford_approved_map.pdf?m=1681902968843,area-map,,,,,44005767.0
D_UTT_351_CA_15_1,UTT_351_CA_15,"Hadstock","https://www.uttlesford.gov.uk/conservation-area-appraisals","https://www.uttlesford.gov.uk/media/2842/Hadstock-Conservation-Area-Appraisal/pdf/Hadstock_CAA_30_July_2014_Low_res.pdf?m=1682417505550",area-appraisal,,,,,44005577.0
D_UTT_351_CA_15_2,UTT_351_CA_15,"Hadstock","https://www.uttlesford.gov.uk/conservation-area-appraisals",https://www.uttlesford.gov.uk/media/3952/Hadstock/pdf/Hadstock_CA_approved.pdf?m=1680178526100,area-map,,,,,44005577.0
