reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_185_KHL_CA1_1,185_KHL_CA1,"Anlaby Park","https://www.hull.gov.uk/downloads/download/134/conservation-areas","",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents. No appraisal document",,,,44000514
D_185_KHL_CA2_1,185_KHL_CA2,"Avenues","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3188/the-avenues-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documentsBest Map is shown on page 15 of the appraisal document. ",,,,44000239
D_185_KHL_CA3_1,185_KHL_CA3,"Beverley High Road","https://www.hull.gov.uk/downloads/download/134/conservation-areas","",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents. No appraisal document",,,,44000238
D_185_KHL_CA4_1,185_KHL_CA4,"Beverley Road","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3189/beverley-road-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documentsBest Map is shown on page 40, P43 of the appraisal document. ",,,,44000522
D_185_KHL_CA5_1,185_KHL_CA5,"Boulevard","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3190/boulevard-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000515
D_185_KHL_CA6_1,185_KHL_CA6,"Broadway","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3191/broadway-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documentsBest Map is shown on page 11 of the appraisal document. ",,,,44000236
D_185_KHL_CA7_1,185_KHL_CA7,"Charterhouse","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3192/charterhouse-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documentsBest Map is shown on page 16 of the appraisal document. ",,,,44000245
D_185_KHL_CA8_1,185_KHL_CA8,"Coltman Street","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3193/coltman-street-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documentsBest Map is shown on page 14 of the appraisal document. ",,,,44000516
D_185_KHL_CA9_1,185_KHL_CA9,"Cottingham Road","https://www.hull.gov.uk/downloads/download/134/conservation-areas","",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents. No appraisal document",,,,44000525
D_185_KHL_CA10_1,185_KHL_CA10,"Ella Street","https://www.hull.gov.uk/downloads/download/134/conservation-areas","",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents. No appraisal document",,,,44000240
D_185_KHL_CA11_1,185_KHL_CA11,"Garden Village","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3194/garden-village-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000235
D_185_KHL_CA12_1,185_KHL_CA12,"Georgian New Town","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3195/georgian-new-town-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000244
D_185_KHL_CA13_1,185_KHL_CA13,"Hessle Road","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3196/hessle-road-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000527
D_185_KHL_CA14_1,185_KHL_CA14,"Holderness Road East","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3185/holderness-road-east-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000520
D_185_KHL_CA15_1,185_KHL_CA15,"Holderness Road West","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3186/holderness-road-west-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000521
D_185_KHL_CA16_1,185_KHL_CA16,"Jameson Street","https://www.hull.gov.uk/downloads/download/134/conservation-areas","",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents. No appraisal document",,,,44000243
D_185_KHL_CA17_1,185_KHL_CA17,"Marfleet Village","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3197/marfleet-village-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documentsBest Map is shown on page 16 of the appraisal document. ",,,,44000237
D_185_KHL_CA18_1,185_KHL_CA18,"Newland","https://www.hull.gov.uk/downloads/download/134/conservation-areas","",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents. No appraisal document",,,,44000526
D_185_KHL_CA19_1,185_KHL_CA19,"Newland Park","https://www.hull.gov.uk/downloads/download/134/conservation-areas","",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents. No appraisal document",,,,44000524
D_185_KHL_CA20_1,185_KHL_CA20,"Old Town","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3198/old-town-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documentsExtra documents are available. Best Map is shown on page 3 of the appraisal document. ",,,,44000519
D_185_KHL_CA21_1,185_KHL_CA21,"Prince's Avenue","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3200/princess-avenue-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000242
D_185_KHL_CA22_1,185_KHL_CA22,"Sculcoates","https://www.hull.gov.uk/downloads/download/134/conservation-areas","",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents. No appraisal document",,,,44000523
D_185_KHL_CA23_1,185_KHL_CA23,"Spring Bank","https://www.hull.gov.uk/downloads/download/134/conservation-areas","https://www.hull.gov.uk/downloads/file/3201/spring-bank-appraisal",area-appraisal,"Polygons on interactive map, list of conservation areas don't match list of documents",,,,44000241
